query_id,top_1_accuracy,top_3_accuracy,top_5_accuracy,top_10_accuracy,late_ratio,ground_truth
b6202af4-3b36-44f2-9aff-7aa29ed3b44e,1,1,1,1,0,drinking
3f4f7b65-e9a7-45a5-bdd7-308ba1af41e4,1,1,1,1,0,carrying_heavy
75a42bfc-1194-4735-9ea4-8f238bf25073,1,1,1,1,0,running
921d51b8-477c-4320-a202-78f269e5d1e3,1,1,1,1,0,walking
20887bf5-d611-4703-bfc4-c680f1d9bed6,1,1,1,1,0,closing
bf74ad06-3358-4732-8f0d-5fc3fc0699ef,1,1,1,1,0,talking_on_phone
f8096b4f-e65d-46a3-b771-bc2bad90c177,0,0,0,1,0,using_phone
073f169a-5f9f-4cd5-b0cb-199e4c727437,1,1,1,1,0,jumping
10cfdf6c-9eb7-43f4-a1a1-00b16b50edf0,1,1,1,1,0,setting_down
89881444-926c-4bd5-9fad-0cee0c626e3c,1,1,1,1,0,pocket_out
9fa37274-995e-4a2f-b599-2c8a3131d997,1,1,1,1,0,standing_up
3934b7d0-4ef3-4157-b26d-5a4d195ea4de,0,1,1,1,100,running
975d5230-0705-4747-b297-1388b7b5878e,0,1,1,1,0,standing
c6a0e1e8-6ea3-4b8e-b67d-58486a89e72e,1,1,1,1,0,carrying
6fd00385-fe8e-4cc8-84f8-83de58c44547,0,0,0,0,0,9
4198c00f-d39a-46c6-8fe8-101b3ba3962f,1,1,1,1,0,drinking
e002e4b8-59f5-4753-a2cc-586e995f2dc9,1,1,1,1,0,standing
3b307243-f296-4bab-b23f-729932ea1535,1,1,1,1,0,using_pc
b13d886b-66a8-44ff-bacb-d1d92e7fc844,1,1,1,1,0,loitering
04bec475-473c-47b3-acc2-e2e05bfbedd2,1,1,1,1,0,standing
0a3becfc-0031-4b7f-a619-80dcc79a95a9,1,1,1,1,0,carrying_light
26c9f975-298c-4156-ae64-5e39833e9cd4,0,0,1,1,0,Carrying_light
7f913cd8-5e08-48d5-8382-34b61178ae01,1,1,1,1,0,transferring_object
9499f5e3-80d8-48a1-87d4-3ff016221592,1,1,1,1,0,opening
3174b108-611a-4c9d-8135-555b8a2b3277,1,1,1,1,0,talking
930bbd09-e1f7-42d2-81a6-2c3c10fb69c5,1,1,1,1,0,talking_on_phone
b89f2e9d-201e-4503-856f-a54ab483c10b,1,1,1,1,0,opening
a10c2f0b-bac3-47f9-a356-4c3c7e164a2c,1,1,1,1,0,drinking
a7da590e-d084-4f09-8577-6002dedaae56,1,1,1,1,0,sitting
