query_id,time_constraint_ms,network_latency_ms,data_prep_time_ms,remaining_time_ms,n_phases,orchestration_overhead_ms,effective_time_ms,is_late,accuracy
7cd6cf57-6579-4595-b39f-8ea13023c419,1794.705489337485,81.765270046573,352.911932392697,1361.028286898215,2,245.295810139720,1115.732476758495,0,0.717427707975
8e929fbf-c883-4c7f-9245-eda450d46f05,3788.049191074610,46.232898147282,533.332706261584,3209.483586665744,2,138.698694441846,3070.784892223898,0,0.769692230624
1f3b2cf4-d546-45b3-b5f6-d6a290a2c39c,2089.804765421219,2.500000000000,410.048668675297,1678.256096745922,2,7.500000000000,1670.756096745922,0,0.750350040126
f33d3dc4-6196-4824-8d1d-639d3cba5466,8297.521899471161,51.923488510253,70.675732750706,8175.922678210203,2,155.770465530758,8020.152212679445,0,0.777712487801
387724a0-208c-41f4-a936-f7ce50ee6ac5,5277.569066496952,12.107279585690,199.550299068393,5066.911487842869,2,36.321838757070,5030.589649085799,0,0.756257252499
4c77fec7-8a3a-499f-bc81-9205ad2d96e1,9199.014229425178,36.949560631695,365.110355623397,8797.954313170085,2,110.848681895086,8687.105631274999,0,0.753670011638
5e819689-c1cd-45f8-976a-a4449d6de598,5118.623243814769,130.059896512418,911.900000000000,4077.663347302351,2,390.179689537255,3687.483657765096,0,0.759906339490
85b12734-c5e6-4d31-a993-762a550802f6,3013.615867166375,21.779353605750,260.535802376463,2732.300711184162,2,65.338060817251,2666.962650366911,0,0.742260571280
a7e9e2f7-410c-405e-aa81-1a3f4b208ccc,6008.313747229156,70.833893610147,192.367866424915,5746.111987194093,2,212.501680830441,5533.610306363651,0,0.791520212912
1734281d-b325-478a-b175-497db08559fd,9909.799944972739,18.398605002830,46.912961276974,9845.488378692937,2,55.195815008489,9790.292563684448,0,0.793783483820
f7d90ed1-f476-45c0-ae16-b5b75e926f71,1528.410209041747,43.560038399779,337.032780305703,1148.817390336265,2,130.680115199337,1018.137275136928,0,0.717570040169
1e701d76-8f49-40a6-87a0-f3e949b9d0ae,7129.401583779524,38.625946170293,72.000000000000,7019.775637609231,2,115.877838510879,6903.897799098352,0,0.776149072903
69a89d1e-4c07-43f8-985f-2d0b4e07f8fc,2464.482209603448,20.948133168884,467.720377610819,1976.813698823745,2,62.844399506651,1913.969299317093,0,0.743159958530
823b7724-6fd1-4f4c-9ac4-1c2f3bb22c36,8326.342830367383,94.120768974161,90.925662647293,8142.296398745930,2,282.362306922482,7859.934091823447,0,0.764053838388
af003ff8-7229-4ff4-95a1-44952bf74925,1927.128870483938,32.159485489434,29.526864878131,1866.442520116373,2,96.478456468303,1769.964063648070,0,0.727078601081
69d39a70-6f34-40fa-8a68-783346c6d111,3349.319094756664,35.265981198728,67.925161102283,3247.127952455653,2,105.797943596185,3141.330008859467,0,0.771252751049
b2b7f6cf-9453-4c48-9b44-c7fd4fc4806e,3244.462998852409,62.724370170509,324.631544723490,2858.107083958410,2,188.173110511527,2669.933973446883,0,0.760818421306
b72b247c-4bb7-43ae-9bc9-3578c40b2627,8814.492739624568,26.605671867620,152.716963151672,8636.170104605275,2,79.817015602861,8556.353089002414,0,0.752455299790
dce8f2bc-0fd3-4b42-9731-dd8d2f56d099,3373.813453601038,79.631356009051,77.805534567909,3217.376563024078,2,238.894068027152,2978.482494996925,0,0.779319551226
09ace496-2623-4e7a-87e6-fee8e2becb9d,7743.241020012126,31.145534410711,503.832030464299,7209.263455137117,2,93.436603232134,7115.826851904983,0,0.760187255098
da6b8569-2892-432c-8903-596bafe996f5,8944.504292739613,81.012974791533,39.006402289701,8825.484915658380,2,243.038924374599,8582.445991283781,0,0.751084191902
3b8a591f-bd1f-44eb-a2c9-dc0a9a8d928d,9692.795769813443,49.430296695644,297.561129317211,9346.804343800588,2,148.290890086931,9198.513453713658,0,0.759305181845
218741be-d8ab-4e46-bc7e-b9c512275fc0,2747.172121391481,2.500000000000,101.548737518311,2644.123383873170,2,7.500000000000,2636.623383873170,0,0.776974968479
ddfc36d3-fc31-4e01-bf5a-d19dd533345a,2728.067323638254,67.965676190773,379.262330485869,2281.839316961612,2,203.897028572320,2077.942288389292,0,0.749612885684
8c2606e8-dca8-42d4-947c-df76929aebb2,7433.991268323627,47.280523608924,69.936079544303,7317.774665170400,2,141.841570826773,7175.933094343627,0,0.759023907833
