core1,core2,core3,core4,mem,gpu,norm_ex_time
32.02,8.44,10.78,1.28,43.21,3.35,902
31.06,8.42,10.87,1.58,41.94,3.43,903
31.78,8.31,11.2,1.55,44.63,3.36,904
31.59,8.3,11.31,0.49,41.2,3.48,905
31.62,8.1,11.33,1.52,43.91,3.44,906
32.03,8.22,11.68,1.57,42.04,3.31,907
31.21,8.57,11.1,1.65,45.44,3.29,908
31.32,8.55,11.13,1.38,43.54,3.63,909
31.03,8.33,11.47,1.49,43.92,3.32,910
31.36,8.23,11.02,1.5,41.28,3.4,911
31.76,7.99,11.22,1.43,50.58,3.62,912
30.98,8.29,11.15,1.3,40.48,3.64,913
30.89,8.46,11.09,1.16,40.08,3.66,914
31.84,8.28,11.41,1.45,43.76,3.51,915
32.32,8.47,6.93,1.52,39.83,3.15,916
31.46,8.44,6.65,1.49,43.55,3.43,917
30.74,8.27,7.31,1.09,43.23,3.2,918
31.0,8.27,4.93,1.45,18.38,3.56,919
31.35,8.52,5.94,1.34,52.76,3.25,920
31.41,8.13,7.48,1.8,52.65,2.92,921
31.61,8.23,6.06,1.55,53.04,2.99,922
31.77,8.16,8.43,1.24,54.63,2.8,923
30.9,8.44,7.28,1.53,53.7,2.83,924
31.38,8.2,7.45,1.28,53.38,2.76,925
31.28,8.35,7.76,1.47,52.65,3.17,926
31.59,8.28,7.1,1.54,53.47,2.86,927
31.33,8.11,6.13,1.43,53.33,3.32,928
31.63,8.4,5.2,1.16,52.52,3.07,929
28.1,8.1,5.28,1.45,52.6,2.72,930
27.09,7.79,7.48,1.3,54.49,2.88,931
26.88,8.01,7.6,1.64,53.04,2.8,932
27.14,8.27,6.15,1.57,51.6,2.83,933
27.45,8.25,6.27,1.45,51.19,2.9,934
27.76,8.03,6.8,1.38,52.09,2.8,935
26.83,7.73,8.31,1.1,53.38,2.88,936
27.31,8.04,7.86,1.69,50.36,2.93,937
27.4,7.99,6.89,1.27,53.62,3.0,938
28.15,8.26,6.03,1.36,52.85,2.87,939
27.34,7.91,7.41,2.18,52.96,2.64,940
27.38,7.91,6.48,1.34,54.79,2.8,941
27.34,8.09,9.22,0.96,56.98,2.9,942
28.26,8.44,9.51,1.32,54.71,2.69,943
27.23,8.08,9.78,1.52,57.22,3.28,944
28.22,8.03,9.66,1.35,57.17,3.34,945
27.04,7.87,9.79,1.58,55.63,3.11,946
28.01,7.99,10.15,1.27,55.43,3.15,947
27.01,8.0,9.38,1.55,55.63,3.04,948
27.45,8.36,10.84,1.52,56.38,3.13,949
28.1,7.94,9.69,1.22,57.27,3.17,950
27.14,7.91,9.46,1.45,57.59,2.86,951
27.37,8.01,10.65,1.19,55.72,3.13,952
28.08,8.23,9.46,1.19,55.74,3.08,953
27.88,7.9,9.41,0.97,56.32,3.34,954
27.0,8.0,10.2,1.06,55.48,3.21,955
21.88,7.87,10.37,1.17,56.1,3.12,956
27.74,8.25,9.86,1.0,55.35,3.31,957
30.3,7.98,10.91,0.85,56.0,3.0,958
29.96,8.03,8.8,1.15,57.4,3.13,959
30.28,8.25,9.66,1.22,55.12,3.13,960
29.68,8.15,10.8,0.95,55.53,3.16,961
29.92,8.09,8.95,1.42,57.28,3.03,962
29.96,7.23,10.32,0.93,56.8,2.88,963
29.94,7.95,9.53,1.31,47.36,3.41,964
29.86,7.84,9.06,1.24,46.62,3.08,965
29.91,8.11,11.22,1.15,49.24,2.99,966
30.23,7.94,8.92,1.54,48.56,3.07,967
30.02,8.11,8.92,1.45,47.47,3.4,968
31.79,8.02,8.81,1.12,44.35,3.23,969
29.75,7.33,8.58,1.44,47.4,2.67,970
29.88,7.55,9.06,1.18,47.23,2.83,971
29.82,8.12,8.92,1.48,46.4,2.86,972
29.95,7.51,8.51,1.12,48.42,2.72,973
30.14,7.69,8.87,1.53,46.21,2.66,974
30.13,7.36,8.39,1.32,47.95,3.1,975
30.37,7.37,8.2,0.96,47.1,3.13,976
30.2,7.73,9.69,1.33,48.26,2.74,977
29.82,7.45,12.41,1.33,46.42,3.04,978
30.19,7.53,9.06,1.73,48.68,2.68,979
30.07,7.72,9.27,1.26,46.38,2.8,980
30.17,7.56,8.94,1.28,47.32,3.06,981
29.99,7.78,9.15,1.38,46.59,2.94,982
30.12,7.57,9.1,1.27,45.97,2.88,983
30.27,7.65,9.49,1.33,48.27,2.67,984
29.89,7.36,9.19,1.42,46.31,2.54,985
31.61,7.54,8.81,1.09,55.84,2.69,986
31.21,7.63,8.57,1.49,53.7,2.94,987
31.41,7.73,9.03,1.27,55.8,1.29,988
27.11,7.55,9.27,1.53,56.03,2.67,989
31.22,7.81,8.75,1.42,56.0,2.87,990
31.66,7.56,8.29,1.46,55.4,2.55,991
31.36,5.52,7.01,1.04,55.61,2.73,992
31.51,7.43,9.58,1.36,55.26,2.88,993
31.63,7.4,12.62,1.32,55.15,2.94,994
31.34,7.73,11.23,1.03,56.34,2.67,995
31.39,7.75,11.65,1.33,54.7,2.55,996
31.56,7.64,9.44,1.46,53.98,2.37,997
31.39,7.55,11.91,1.48,55.43,2.21,998
31.38,7.84,10.9,1.61,55.6,2.32,999
31.41,7.51,10.83,1.36,53.62,2.62,1000
31.6,7.59,10.47,1.14,55.13,2.48,1001
31.44,7.53,8.88,1.0,53.8,2.09,1002
31.39,7.83,8.97,1.5,55.47,2.5,1003
31.66,7.49,10.37,1.4,54.71,2.52,1004
31.37,7.62,11.81,1.34,54.81,4.62,1005
31.48,7.74,10.84,1.44,54.11,2.62,1006
31.68,7.69,10.78,1.31,53.82,2.53,1007
31.46,7.7,10.14,1.23,52.24,2.69,1008
31.35,7.37,10.28,1.02,52.92,2.49,1009
31.17,8.81,11.88,1.65,52.53,2.43,1010
31.53,8.72,10.32,1.47,52.37,2.61,1011
31.17,8.08,11.03,1.4,51.92,1.9,1012
31.65,8.4,9.45,1.64,52.35,2.43,1013
25.27,8.43,9.82,1.45,52.73,2.63,1014
26.48,8.06,11.08,1.55,52.44,2.21,1015
26.87,9.16,10.21,1.31,52.1,2.58,1016
26.33,7.76,10.47,1.7,52.94,2.83,1017
25.9,7.55,12.03,1.28,52.09,2.66,1018
25.98,8.27,12.6,1.44,51.49,2.8,1019
26.64,7.62,10.2,1.3,52.53,1.97,1020
26.84,8.09,10.9,1.76,51.79,2.97,1021
26.11,7.97,10.27,1.51,51.71,2.65,1022
27.85,8.6,10.38,1.4,52.53,2.89,1023
26.5,7.51,10.45,1.68,51.9,2.68,1024
26.71,8.17,10.55,1.48,51.65,2.51,1025
26.68,8.52,10.4,1.7,52.15,3.01,1026
26.14,7.49,10.47,1.62,52.22,2.98,1027
25.02,7.57,10.72,1.78,51.56,2.53,1028
26.34,8.6,10.4,1.67,52.66,2.68,1029
26.11,8.74,10.1,1.22,50.42,2.63,1030
26.17,8.99,10.27,1.5,49.47,2.92,1031
26.74,7.59,10.39,1.56,49.9,2.71,1032
21.64,8.59,10.41,1.41,50.59,2.85,1033
25.89,7.53,10.53,1.36,49.2,2.78,1034
24.86,8.26,10.59,1.24,49.08,2.83,1035
26.1,8.35,10.35,1.07,50.09,2.58,1036
25.38,8.4,10.47,0.93,50.59,2.8,1037
26.95,8.2,10.42,1.42,50.95,2.59,1038
27.91,8.75,10.3,1.4,50.19,2.78,1039
26.79,7.63,10.45,1.23,49.42,2.61,1040
26.3,8.29,10.31,1.27,40.61,2.63,1041
30.61,8.36,10.66,1.2,50.09,2.94,1042
31.66,7.92,10.37,1.58,49.92,2.41,1043
32.04,9.22,10.13,1.1,50.31,2.74,1044
32.41,8.67,10.58,1.32,46.78,2.61,1045
31.47,8.1,9.78,1.38,49.25,4.11,1046
31.86,8.86,9.4,1.31,49.95,2.54,1047
31.55,8.23,9.41,1.32,49.53,2.4,1048
31.45,8.41,7.52,1.51,50.66,2.49,1049
32.03,6.91,9.19,0.85,49.6,2.36,1050
31.98,6.65,9.21,1.34,49.88,2.56,1051
31.81,6.78,9.96,1.24,51.66,2.49,1052
31.43,6.66,9.29,1.26,50.62,2.94,1053
32.19,6.96,5.48,1.09,51.72,2.6,1054
31.37,6.46,9.94,1.13,50.38,2.23,1055
31.67,6.84,9.54,1.14,48.87,2.41,1056
31.42,6.66,9.86,1.17,49.53,2.6,1057
31.11,6.68,9.56,1.16,50.03,2.67,1058
30.87,6.26,9.6,0.93,48.69,2.37,1059
31.08,6.39,9.4,1.14,48.86,2.74,1060
32.08,6.42,10.03,1.13,51.32,2.48,1061
32.27,6.41,9.71,0.68,48.27,2.74,1062
32.11,7.05,9.54,1.52,50.55,2.22,1063
30.94,6.56,9.1,1.11,51.04,2.4,1064
33.04,6.9,9.77,1.18,50.24,2.61,1065
32.28,6.44,9.4,1.36,50.25,2.35,1066
32.37,6.68,9.51,1.06,50.83,2.71,1067
31.04,6.7,9.48,1.05,49.19,2.4,1068
32.32,7.08,8.82,1.22,48.64,2.36,1069
29.78,6.44,9.52,1.09,48.76,3.18,1070
28.43,6.3,9.83,1.22,48.94,2.95,1071
29.54,6.55,12.61,0.98,49.67,2.71,1072
30.16,6.59,9.36,1.24,49.54,2.89,1073
31.67,6.47,9.7,1.41,40.68,3.0,1074
28.2,6.74,9.33,1.58,42.09,2.76,1075
27.04,6.51,11.28,1.01,42.65,3.19,1076
28.65,6.76,11.53,1.41,42.72,5.21,1077
28.16,6.69,10.55,1.33,42.34,2.71,1078
31.08,6.81,10.37,1.48,42.23,3.11,1079
29.09,6.32,13.73,1.5,43.09,2.6,1080
29.75,6.59,9.61,1.22,49.98,2.99,1081
27.03,6.59,9.84,1.05,42.18,2.7,1082
28.22,6.69,11.31,1.26,42.33,3.07,1083
28.91,6.37,11.93,0.99,41.08,2.92,1084
29.42,6.57,10.41,1.4,43.54,3.27,1085
28.07,6.8,8.94,1.15,42.77,2.76,1086
27.18,6.87,10.59,1.23,42.71,2.89,1087
31.57,6.39,8.88,1.13,42.04,3.01,1088
27.68,6.51,9.48,0.95,43.25,3.1,1089
31.49,8.71,9.43,1.49,31.94,3.01,1090
30.1,8.86,10.36,1.05,41.83,3.29,1091
28.15,8.68,9.07,1.33,49.98,2.82,1092
27.82,8.88,10.2,1.21,42.02,3.01,1093
21.2,8.92,9.53,1.21,42.05,2.87,1094
29.58,8.59,9.85,1.37,42.25,3.33,1095
24.88,8.46,8.82,1.32,52.31,3.57,1096
27.37,8.74,10.99,1.32,49.51,3.15,1097
33.55,8.37,11.46,1.4,48.9,3.26,1098
33.55,8.5,11.46,1.45,48.93,3.3,1099
37.74,9.17,11.46,1.38,46.81,3.56,1100
38.25,8.72,11.46,1.4,50.03,3.64,1101
36.15,8.88,11.46,1.13,49.95,3.15,1102
33.13,8.55,11.46,1.39,48.88,3.61,1103
36.29,8.57,11.46,1.12,48.56,3.4,1104
34.8,8.53,11.46,1.32,51.24,3.4,1105
31.74,8.46,11.46,1.42,50.42,3.57,1106
35.38,8.52,11.46,1.27,48.72,3.48,1107
36.63,8.68,11.46,1.06,51.16,3.22,1108
35.83,8.33,11.46,1.23,48.08,3.58,1109
38.8,8.52,11.46,1.57,48.62,3.52,1110
37.04,8.33,11.46,1.4,52.26,3.39,1111
32.14,8.55,11.46,1.65,48.14,3.32,1112
34.07,8.57,11.46,1.07,47.5,3.56,1113
33.03,7.93,11.46,1.58,47.76,3.43,1114
34.22,8.33,11.46,1.06,48.62,3.33,1115
38.18,8.71,11.46,1.25,51.7,3.42,1116
35.87,8.47,11.46,1.08,49.25,3.47,1117
36.76,8.79,11.46,1.48,48.02,3.49,1118
35.32,8.63,11.46,1.6,45.3,3.71,1119
33.98,8.43,11.46,1.42,45.54,3.04,1120
32.98,9.06,11.46,1.33,45.11,3.14,1121
38.17,8.51,11.46,1.32,48.68,3.1,1122
32.06,8.65,11.46,1.54,47.68,3.21,1123
33.0,8.52,8.62,1.13,42.27,3.21,1124
39.43,8.4,8.85,1.22,50.05,3.04,1125
21.24,8.58,9.51,1.65,43.59,3.09,1126
27.01,8.54,9.12,1.49,43.76,3.04,1127
27.02,8.5,8.62,1.35,46.87,3.17,1128
32.74,8.5,8.38,1.29,41.07,3.02,1129
22.77,9.62,8.43,1.29,43.01,2.97,1130
28.29,9.46,8.58,0.84,46.99,3.11,1131
28.95,9.45,8.61,1.07,47.3,2.99,1132
20.77,9.5,8.53,1.41,43.62,3.14,1133
28.6,9.83,8.87,1.48,45.99,3.32,1134
25.06,9.84,8.29,1.23,43.98,3.07,1135
27.87,9.52,7.9,1.51,49.08,2.93,1136
25.04,9.43,8.47,1.04,46.93,2.88,1137
24.78,9.69,8.53,1.41,46.59,3.08,1138
27.82,9.19,8.73,1.35,44.81,3.28,1139
29.94,9.5,8.84,1.33,47.1,2.7,1140
25.94,9.5,8.72,1.01,52.15,3.19,1141
30.6,9.82,8.45,1.49,52.3,3.18,1142
25.69,9.95,8.94,1.24,52.26,2.9,1143
32.92,9.47,9.31,1.16,52.24,2.96,1144
31.38,9.48,9.0,1.09,52.52,2.92,1145
23.9,9.97,8.76,1.3,52.34,2.86,1146
28.58,9.5,8.78,1.0,52.6,2.71,1147
31.0,9.72,8.84,1.47,52.33,3.09,1148
26.32,9.27,8.92,1.29,52.96,2.98,1149
25.37,9.41,8.68,1.37,52.39,3.02,1150
29.2,9.5,8.59,1.51,52.14,2.75,1151
30.61,9.6,8.89,1.03,52.39,3.15,1152
20.77,9.66,8.68,1.23,52.43,3.15,1153
36.97,9.52,8.71,1.24,50.34,3.16,1154
29.13,9.46,8.84,1.51,52.67,3.08,1155
26.04,9.62,8.95,1.06,53.13,3.14,1156
21.05,9.5,8.53,1.21,52.76,2.69,1157
26.43,9.67,8.97,1.05,52.29,3.26,1158
30.92,9.43,8.68,1.25,52.55,3.49,1159
29.62,9.79,9.35,1.11,45.66,3.03,1160
36.55,9.83,9.14,1.43,52.47,3.06,1161
28.68,9.42,8.98,1.52,52.39,3.2,1162
23.25,9.45,9.41,1.09,51.44,3.44,1163
33.17,9.4,9.36,1.11,52.62,2.95,1164
28.2,9.37,8.52,1.76,52.17,3.01,1165
24.49,9.54,8.8,1.56,45.6,3.32,1166
30.78,9.35,9.33,0.9,54.86,2.76,1167
29.15,9.4,8.79,1.29,52.55,3.12,1168
23.71,9.8,8.5,1.32,52.29,3.38,1169
