response_time,norm_time
0.033,656.504
0.036,656.675
0.032,656.815
0.033,656.937
0.044,657.067
0.04,657.17
0.032,657.246
0.04,657.43
0.04,657.605
0.038,657.755
0.041,657.784
0.035,657.94
0.034,658.156
0.034,658.245
0.033,658.388
0.035,658.533
0.036,658.765
0.04,659.001
0.037,659.107
0.04,659.268
0.031,659.413
0.036,659.679
0.039,659.867
0.043,660.011
0.039,660.225
0.04,660.382
0.035,660.576
0.042,660.713
0.042,660.938
0.042,661.149
0.039,661.263
0.04,661.437
0.044,661.608
0.038,661.816
0.032,662.014
0.033,662.216
0.04,662.402
0.041,662.587
0.031,662.718
0.043,662.872
0.032,662.983
0.041,663.155
0.035,663.32
0.032,663.402
0.035,663.522
0.034,663.673
0.036,663.873
0.045,664.009
0.036,664.118
0.041,664.275
0.033,664.425
0.038,664.578
0.036,664.68
0.045,664.795
0.04,664.953
0.048,665.163
0.038,665.369
0.042,665.554
0.04,665.764
0.032,666.005
0.05,666.131
0.034,666.278
0.04,666.369
0.034,666.486
0.037,666.654
0.037,666.917
0.04,667.045
0.041,667.265
0.042,667.434
0.036,667.594
0.044,667.817
0.034,667.94
0.05,668.206
0.034,668.328
0.037,668.474
0.032,668.597
0.038,668.808
0.036,668.917
0.037,669.069
0.04,669.241
0.044,669.462
0.029,669.632
0.037,669.806
0.032,670.017
0.044,670.143
0.032,670.349
0.04,670.52
0.036,670.781
0.041,670.899
0.037,671.112
0.037,671.275
0.038,671.434
0.041,671.671
0.039,671.736
0.029,671.883
0.03,672.064
0.04,672.286
0.033,672.391
0.041,672.629
0.034,672.794
0.032,672.9
0.045,673.075
0.037,673.29
0.044,673.432
0.045,673.568
0.034,673.796
0.041,673.89
0.039,674.005
0.037,674.139
0.032,674.267
0.044,674.415
0.041,674.556
0.041,674.769
0.044,675.003
0.039,675.147
0.043,675.245
0.038,675.392
0.045,675.54
0.038,675.748
0.04,675.905
0.037,676.089
0.032,676.297
0.042,676.465
0.04,676.627
0.046,676.826
0.041,676.98
0.033,677.134
0.042,677.275
0.042,677.405
0.03,677.556
0.043,677.711
0.041,677.883
0.036,678.032
0.036,678.194
0.043,678.308
0.04,678.429
0.034,678.567
0.034,678.803
0.042,678.948
0.037,679.076
0.035,679.171
0.04,679.345
0.036,679.468
0.035,679.663
0.044,679.921
0.035,680.102
0.045,680.254
0.04,680.387
0.039,680.513
0.031,680.748
0.037,680.98
0.041,681.15
0.039,681.392
0.031,681.494
0.033,681.684
0.038,681.852
0.033,681.927
0.038,682.043
0.037,682.202
0.043,682.415
0.041,682.597
0.039,682.767
0.039,682.953
0.049,683.093
0.038,683.239
0.041,683.467
0.038,683.603
0.03,683.845
0.038,683.957
0.039,684.137
0.033,684.261
0.038,684.411
0.04,684.524
0.031,684.656
0.041,684.841
0.043,684.99
0.039,685.117
0.04,685.401
0.049,685.509
0.035,685.717
0.042,685.818
0.048,685.957
0.038,686.096
0.035,686.205
0.033,686.348
0.043,686.499
0.037,686.623
0.035,686.812
0.039,686.931
0.038,687.179
0.036,687.461
0.036,687.675
0.037,687.864
0.035,688.055
0.041,688.245
0.04,688.413
0.04,688.635
0.035,688.758
0.051,688.875
0.039,689.04
0.036,689.227
0.041,689.473
0.041,689.638
0.04,689.852
0.04,690.068
0.032,690.196
0.038,690.316
0.033,690.491
0.032,690.676
0.034,690.819
0.036,690.98
0.039,691.067
0.04,691.164
0.031,691.314
0.038,691.458
0.04,691.697
0.043,691.912
0.039,692.044
0.043,692.152
0.037,692.378
0.036,692.576
0.043,692.8
0.043,693.024
0.034,693.14
0.038,693.366
0.039,693.588
0.035,693.834
0.034,694.04
0.03,694.21
0.042,694.294
0.039,694.436
0.028,694.64
0.031,694.851
0.049,695.037
0.039,695.235
0.046,695.349
0.036,695.492
0.042,695.733
0.033,695.896
0.036,696.039
0.038,696.158
0.035,696.437
0.032,696.539
0.039,696.639
0.04,696.771
0.038,697.021
0.042,697.149
0.03,697.303
0.033,697.524
0.042,697.683
0.042,697.876
0.039,698.021
0.045,698.218
0.029,698.375
0.043,698.641
0.039,698.855
0.041,699.051
0.034,699.209
0.041,699.384
0.036,699.543
0.042,699.699
0.037,699.872
0.034,700.108
0.033,700.312
0.045,700.552
0.04,700.744
0.042,700.877
0.041,701.101
0.037,701.177
0.034,701.338
0.036,701.502
0.043,701.606
0.034,701.724
0.037,701.894
0.041,702.023
0.04,702.205
0.041,702.411
0.044,702.537
0.038,702.711
0.041,702.818
0.034,702.978
0.04,703.114
0.038,703.318
0.04,703.471
0.039,703.6
0.035,703.7
0.042,703.795
0.038,703.912
0.03,704.086
0.044,704.286
0.036,704.449
0.041,704.709
0.035,704.884
0.038,705.079
0.034,705.231
0.033,705.446
0.046,705.633
0.033,705.768
0.041,705.961
0.045,706.151
0.031,706.333
0.036,706.568
0.042,706.726
0.041,706.911
0.04,707.153
0.039,707.329
0.039,707.494
0.042,707.67
0.039,707.759
0.037,707.92
0.037,708.1
0.033,708.27
0.039,708.445
0.043,708.65
0.042,708.711
0.034,708.898
0.035,709.053
0.043,709.176
0.046,709.417
0.031,709.543
0.03,709.694
0.035,709.81
0.039,709.948
0.042,710.102
0.042,710.263
0.042,710.452
0.035,710.577
0.047,710.735
0.044,710.873
0.031,711.02
0.03,711.164
0.04,711.354
0.043,711.526
0.03,711.726
0.031,711.939
0.034,712.103
0.043,712.239
0.037,712.45
0.037,712.626
0.032,712.795
0.04,712.949
0.045,713.094
0.037,713.241
0.039,713.362
0.043,713.518
0.034,713.682
0.043,713.819
0.038,713.932
0.046,714.116
0.033,714.283
0.044,714.456
0.03,714.581
0.037,714.754
0.044,714.886
0.034,715.147
0.034,715.273
0.045,715.427
0.03,715.665
0.039,715.773
0.039,715.989
0.043,716.221
0.033,716.347
0.039,716.493
0.035,716.745
0.035,716.912
0.036,717.114
0.036,717.264
0.038,717.381
0.04,717.481
0.041,717.633
0.039,717.793
0.042,717.911
0.044,718.148
0.034,718.26
0.033,718.382
0.036,718.569
0.031,718.711
0.032,718.798
0.041,718.963
0.031,719.088
0.044,719.236
0.033,719.485
0.04,719.631
0.03,719.845
0.046,720.013
0.037,720.277
0.031,720.368
0.04,720.587
0.035,720.802
0.036,720.882
0.033,721.092
0.034,721.256
0.033,721.33
0.033,721.555
0.036,721.711
0.032,721.883
0.035,722.048
0.041,722.194
0.032,722.302
0.042,722.488
0.039,722.634
0.04,722.831
0.044,723.093
0.032,723.235
0.045,723.357
0.037,723.487
0.04,723.69
0.043,723.8
0.044,723.977
0.036,724.129
0.038,724.345
0.031,724.515
0.035,724.66
0.045,724.758
0.032,724.894
0.04,725.016
0.035,725.15
0.034,725.353
0.038,725.5
0.043,725.644
0.042,725.759
0.038,725.934
0.037,726.136
0.04,726.294
0.041,726.479
0.036,726.683
0.044,726.918
0.046,727.103
0.044,727.231
0.037,727.38
0.036,727.568
0.035,727.637
0.032,727.758
0.034,727.843
0.04,728.024
0.037,728.095
0.039,728.291
0.039,728.432
0.041,728.611
0.036,728.861
0.035,728.983
0.038,729.219
0.042,729.356
0.031,729.507
0.036,729.756
0.036,729.9
0.037,730.105
0.045,730.166
0.043,730.301
0.043,730.484
0.046,730.657
0.041,730.857
0.028,731.027
0.04,731.177
0.036,731.301
0.041,731.453
0.046,731.604
0.039,731.762
0.032,731.888
0.041,732.001
0.038,732.147
0.045,732.296
0.045,732.519
0.03,732.644
0.045,732.771
0.044,732.958
0.042,733.092
0.04,733.227
0.045,733.398
0.041,733.647
0.04,733.768
0.033,733.896
0.033,734.081
0.035,734.206
0.04,734.43
0.033,734.632
0.032,734.792
0.033,734.998
0.033,735.128
0.038,735.366
0.043,735.553
0.037,735.775
0.041,735.994
0.035,736.127
0.04,736.284
0.032,736.435
0.034,736.631
0.037,736.755
0.038,736.882
0.035,737.118
0.042,737.273
0.036,737.484
0.031,737.676
0.043,737.83
0.034,738.021
0.035,738.167
0.045,738.306
0.036,738.39
0.036,738.527
0.033,738.642
0.042,738.817
0.045,738.986
0.035,739.118
0.046,739.332
0.034,739.475
0.043,739.725
0.032,739.864
0.042,740.006
0.042,740.187
0.04,740.335
0.035,740.449
0.04,740.595
0.035,740.778
0.042,740.984
0.042,741.138
0.039,741.292
0.046,741.396
0.047,741.562
0.044,741.732
0.04,741.934
0.041,742.064
0.043,742.205
0.032,742.387
0.036,742.603
0.035,742.826
0.034,742.961
0.038,743.115
0.029,743.216
0.034,743.398
0.033,743.529
0.039,743.676
0.033,743.906
0.037,744.084
0.034,744.285
0.039,744.449
0.043,744.658
0.04,744.817
0.039,744.961
0.039,745.141
0.043,745.338
0.049,745.433
0.039,745.685
0.029,745.798
0.033,745.978
0.041,746.15
0.038,746.333
0.04,746.529
0.039,746.674
0.031,746.768
0.038,746.896
0.035,747.06
0.035,747.197
0.034,747.351
0.035,747.521
0.035,747.735
0.044,747.998
0.035,748.17
0.038,748.336
0.039,748.436
0.043,748.512
0.041,748.662
0.049,748.853
0.034,748.991
0.037,749.235
0.039,749.421
0.039,749.546
0.037,749.789
0.04,749.915
0.041,750.098
0.037,750.365
0.041,750.579
0.044,750.785
0.04,750.975
0.037,751.154
0.039,751.355
0.034,751.445
0.039,751.562
0.038,751.733
0.034,751.893
0.042,752.06
0.047,752.249
0.036,752.483
0.042,752.638
0.037,752.762
0.037,752.967
0.036,753.09
0.041,753.186
0.036,753.341
0.033,753.548
0.033,753.689
0.044,753.866
0.035,754.093
0.043,754.202
0.036,754.373
0.043,754.462
0.037,754.623
0.036,754.812
0.041,755.047
0.045,755.199
0.04,755.417
0.032,755.636
0.035,755.828
0.037,755.972
0.039,756.135
0.04,756.302
0.034,756.439
0.038,756.535
0.035,756.753
0.044,756.958
0.033,757.116
0.04,757.285
0.032,757.4
0.037,757.522
0.038,757.732
0.034,758.012
0.033,758.112
0.039,758.265
0.044,758.409
0.043,758.615
0.033,758.776
0.036,759.034
0.041,759.179
0.04,759.378
0.034,759.464
0.036,759.653
0.044,759.879
0.043,760.073
0.04,760.237
0.037,760.429
0.035,760.662
0.035,760.863
0.038,761.048
0.038,761.142
0.038,761.365
0.039,761.52
0.04,761.612
0.041,761.784
0.038,761.944
0.031,762.139
0.036,762.319
0.044,762.533
0.035,762.662
0.04,762.714
0.039,762.925
0.034,763.057
0.044,763.204
0.039,763.397
0.042,763.587
0.039,763.77
0.042,763.93
0.035,764.09
0.035,764.295
0.044,764.504
0.036,764.701
0.034,764.927
0.045,765.075
0.035,765.261
0.034,765.468
0.037,765.574
0.033,765.717
0.037,765.866
0.034,766.05
0.04,766.238
0.033,766.346
0.039,766.536
0.041,766.699
0.036,766.939
0.043,767.113
0.033,767.25
0.035,767.398
0.041,767.579
0.032,767.72
0.043,767.881
0.041,768.016
0.041,768.168
0.036,768.4
0.035,768.561
0.035,768.677
0.034,768.83
0.032,768.98
0.04,769.152
0.043,769.324
0.037,769.468
0.035,769.606
0.036,769.785
0.047,769.914
0.041,769.984
0.034,770.093
0.034,770.309
0.039,770.448
0.035,770.551
0.041,770.697
0.038,770.888
0.036,771.041
0.033,771.252
0.033,771.487
0.034,771.663
0.037,771.846
0.044,771.916
0.042,772.091
0.032,772.249
0.035,772.445
0.038,772.664
0.035,772.835
0.042,773.004
0.032,773.191
0.034,773.365
0.033,773.587
0.048,773.836
0.045,773.947
0.037,774.137
0.035,774.293
0.038,774.436
0.038,774.571
0.038,774.771
0.041,774.88
0.036,775.134
0.039,775.265
0.042,775.447
0.038,775.604
0.035,775.771
0.043,775.884
0.037,775.996
0.042,776.189
0.038,776.341
0.033,776.48
0.037,776.667
0.034,776.81
0.031,777.011
0.041,777.197
0.042,777.384
0.03,777.554
0.042,777.758
0.038,777.996
0.033,778.124
0.04,778.283
0.036,778.434
0.039,778.62
0.037,778.786
0.044,778.923
0.039,779.046
0.042,779.21
0.037,779.474
0.03,779.632
0.029,779.787
0.038,779.9
0.048,780.079
0.031,780.225
0.039,780.416
0.039,780.554
0.045,780.719
0.032,780.888
0.041,781.059
0.039,781.208
0.043,781.303
0.039,781.499
0.044,781.783
0.031,781.904
