core1,core2,core3,core4,mem,gpu,norm_ex_time
30.7,5.83,6.34,4.35,135.45,3.08,531
32.24,5.27,5.24,4.87,138.45,3.29,532
29.91,6.19,5.47,4.65,136.63,3.32,533
31.09,5.94,5.51,4.6,141.01,3.25,534
30.68,5.47,5.62,4.46,138.48,3.34,535
31.78,5.31,5.89,4.91,136.29,3.38,536
31.59,6.78,5.6,4.66,135.5,3.12,537
31.89,6.16,5.41,4.77,140.52,3.07,538
32.34,6.1,5.28,4.96,134.21,3.31,539
31.99,5.8,5.83,4.95,133.95,3.16,540
32.53,5.83,5.57,5.1,138.32,2.97,541
33.92,5.18,5.75,3.72,136.64,3.12,542
31.35,6.12,5.28,4.98,140.99,2.8,543
31.13,5.7,5.64,4.13,140.02,3.36,544
30.56,5.28,5.71,4.77,133.62,3.34,545
32.88,5.19,5.4,4.51,140.57,3.39,546
32.59,5.5,5.83,4.15,140.52,3.41,547
30.86,5.92,5.1,4.83,139.3,3.17,548
32.15,5.91,5.04,5.11,136.37,3.31,549
31.94,5.82,5.88,7.05,137.42,3.25,550
31.02,5.72,5.5,4.91,136.42,3.15,551
31.65,5.92,5.42,4.71,134.85,3.26,552
31.46,5.96,4.79,4.54,139.01,3.43,553
31.15,5.98,5.64,5.3,135.06,3.42,554
30.65,5.51,5.21,5.01,105.75,3.2,555
31.92,5.3,5.24,3.99,110.0,3.2,556
31.08,5.5,5.95,4.0,109.56,3.57,557
29.62,5.53,5.24,4.5,104.19,3.23,558
30.36,5.08,5.54,4.42,114.35,3.18,559
31.44,6.19,5.23,4.31,114.54,3.5,560
30.39,5.34,4.97,3.98,111.81,3.32,561
31.09,5.5,5.13,3.57,114.52,3.29,562
32.58,4.63,5.27,3.77,111.58,3.34,563
36.92,5.13,5.18,4.37,108.04,3.42,564
30.1,4.87,4.89,3.57,114.22,3.42,565
30.8,4.47,5.2,3.78,111.71,3.27,566
32.29,4.08,5.64,3.65,114.0,3.34,567
32.53,4.63,5.27,3.69,111.85,3.26,568
27.23,4.51,4.75,3.99,108.7,3.13,569
26.86,4.86,5.27,3.98,106.1,3.25,570
36.66,4.8,5.33,3.06,103.32,3.34,571
30.27,4.64,5.02,4.12,105.04,3.09,572
36.66,4.72,3.6,3.7,104.11,3.13,573
30.92,4.35,5.01,4.29,114.45,3.33,574
30.89,4.33,5.12,2.05,100.66,3.62,575
28.37,4.76,5.04,3.58,107.42,3.13,576
32.92,4.28,5.28,3.43,109.67,3.19,577
34.59,4.6,5.53,3.64,109.86,3.2,578
33.85,4.57,5.24,3.55,119.45,3.23,579
27.9,4.49,5.34,8.01,119.45,3.47,580
34.36,4.84,5.38,3.5,119.19,3.3,581
31.05,4.79,5.67,3.98,119.51,2.36,582
32.71,5.54,5.1,4.89,119.09,4.04,583
28.91,4.5,4.74,4.86,119.37,2.53,584
35.13,4.87,5.44,4.87,119.2,3.24,585
36.09,4.46,5.09,5.67,119.44,3.38,586
33.89,4.96,5.46,4.49,119.69,3.26,587
32.68,4.79,5.26,4.89,119.36,3.5,588
31.09,4.47,5.32,4.75,98.24,3.2,589
31.19,4.78,5.09,5.07,119.17,3.24,590
30.87,4.86,5.28,4.67,119.36,3.35,591
32.22,4.7,5.31,4.88,119.21,3.32,592
31.57,4.92,5.05,4.84,119.27,3.27,593
31.59,4.12,5.28,4.75,119.29,3.37,594
29.62,4.7,5.0,4.82,119.4,3.22,595
32.37,4.83,5.48,4.44,119.55,3.08,596
31.84,4.23,5.45,4.57,119.29,3.64,597
31.84,5.25,4.9,4.43,119.02,3.27,598
31.78,5.39,5.03,4.7,119.52,3.42,599
32.64,4.26,5.04,4.98,119.16,3.27,600
31.96,5.72,5.2,3.58,119.09,2.85,601
32.03,4.71,4.88,4.46,119.13,2.76,602
31.76,4.35,5.05,3.77,129.52,2.57,603
31.97,2.68,1.5,4.76,131.88,2.97,604
32.49,4.66,5.47,4.35,127.83,2.73,605
31.95,4.76,5.4,4.49,141.19,2.93,606
32.04,4.12,5.04,4.12,126.09,2.73,607
32.06,4.39,5.32,4.6,125.45,2.63,608
31.06,4.36,5.11,4.32,129.59,3.01,609
31.98,4.56,5.47,4.42,129.34,2.81,610
32.12,4.25,5.69,4.4,127.96,2.99,611
31.02,4.39,5.41,4.56,126.82,2.59,612
35.42,5.42,5.4,4.37,125.15,2.84,613
35.31,3.73,5.21,4.74,125.91,2.41,614
34.85,4.53,5.87,4.33,126.41,2.81,615
34.92,5.09,5.0,4.46,128.59,3.93,616
35.7,4.31,5.36,4.48,131.43,2.97,617
35.18,4.12,5.13,4.46,134.72,3.06,618
35.68,4.75,4.94,4.57,130.06,2.83,619
34.62,5.14,5.26,4.5,125.86,2.78,620
35.51,3.93,5.74,4.34,128.8,2.78,621
35.57,4.3,5.38,4.21,127.43,2.75,622
34.56,4.37,4.87,4.43,131.04,2.77,623
34.54,4.88,4.7,4.51,127.38,2.94,624
35.69,4.17,6.43,4.5,126.93,3.05,625
35.24,3.9,6.69,4.62,130.71,2.89,626
35.0,6.32,5.06,6.07,116.96,2.89,627
34.67,5.3,5.4,5.59,113.9,2.94,628
35.42,5.29,5.21,5.47,116.62,2.76,629
34.7,5.36,5.39,5.88,117.76,2.65,630
35.07,6.21,5.28,5.92,120.89,2.68,631
35.7,5.39,4.86,5.91,115.84,2.86,632
35.76,5.5,5.05,5.95,116.86,2.92,633
35.27,5.62,5.15,5.9,118.25,1.78,634
