core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
26.96,7.32,3.07,2.63,1.69,1.42,1.37,2.28,135.98,3.37,748
27.71,9.74,3.25,2.23,1.59,1.78,1.41,2.23,142.27,3.37,749
25.53,9.66,3.13,2.5,1.62,1.29,1.49,2.28,132.61,3.32,750
25.87,9.08,5.11,2.54,1.76,1.77,1.7,2.43,138.1,3.13,751
24.55,9.74,2.89,2.23,1.47,1.66,1.74,2.63,132.43,3.47,752
25.25,9.39,3.4,2.53,1.9,1.8,1.35,2.43,135.72,3.42,753
26.62,9.84,3.03,2.54,1.77,1.43,1.14,1.88,116.97,3.32,754
26.6,9.95,3.22,2.68,1.77,1.42,1.13,1.82,134.81,3.08,755
26.37,9.78,3.22,2.23,1.73,1.53,1.32,1.35,109.64,3.21,756
26.31,10.44,2.87,2.82,1.77,1.68,1.29,1.29,121.95,3.21,757
27.06,8.49,2.84,2.1,1.36,1.64,1.65,1.89,123.94,3.19,758
27.68,10.32,3.28,2.39,1.51,1.3,1.32,1.45,118.96,3.46,759
26.4,10.38,3.16,2.44,1.23,1.69,1.61,1.21,119.06,3.73,760
28.83,9.16,3.29,2.31,1.47,1.15,1.55,1.29,117.99,3.69,761
28.72,10.75,3.13,2.14,1.76,1.33,1.26,1.53,127.57,4.14,762
28.84,8.58,3.45,2.3,1.48,1.65,1.41,1.68,118.92,3.83,763
28.55,9.77,3.28,2.67,1.7,1.26,1.33,1.66,131.79,3.55,764
28.67,10.07,3.47,2.24,1.48,1.56,1.36,1.42,138.63,3.59,765
28.66,9.78,3.16,2.34,1.3,1.81,1.59,1.53,120.26,3.52,766
28.63,9.72,3.22,2.4,1.42,1.71,1.6,1.29,132.76,3.61,767
28.71,8.9,3.34,2.32,1.69,1.84,1.39,1.07,124.07,3.87,768
28.61,10.09,3.29,2.32,1.96,1.6,1.59,1.79,125.76,3.63,769
28.96,9.95,3.25,2.2,1.31,1.37,1.63,1.76,124.23,3.63,770
28.9,9.53,3.29,2.22,1.83,1.39,1.79,1.54,124.72,3.72,771
28.59,10.89,2.93,1.71,1.46,1.25,1.58,1.81,159.01,4.08,772
28.68,9.95,3.22,2.63,1.59,1.45,1.37,1.57,135.5,3.72,773
28.63,9.88,2.99,2.44,1.78,1.55,1.49,1.72,138.2,3.58,774
28.52,9.04,2.82,2.74,1.86,1.56,1.41,1.96,102.44,3.7,775
28.61,10.32,3.21,2.3,1.73,1.63,1.27,1.53,138.79,3.91,776
28.7,9.49,3.12,2.88,1.53,1.59,1.39,1.62,138.73,3.6,777
28.61,9.58,3.3,2.32,1.57,1.46,1.29,1.67,138.5,3.68,778
28.57,10.31,2.93,2.2,1.7,1.61,1.21,1.53,138.63,3.65,779
28.77,11.02,3.04,2.19,1.75,1.36,1.75,1.6,138.63,3.77,780
28.84,10.56,3.04,1.96,1.55,1.35,1.27,1.74,149.58,3.91,781
28.49,10.82,3.2,1.86,1.55,1.73,1.46,1.68,165.46,3.88,782
28.7,10.89,3.21,1.75,1.65,1.25,1.04,2.18,138.54,3.62,783
28.83,10.46,3.18,2.49,1.62,1.28,1.53,1.89,138.33,3.6,784
28.36,10.4,3.22,1.6,0.58,1.64,1.45,2.05,138.51,3.95,785
28.78,10.39,2.85,1.86,1.87,1.52,1.58,1.38,138.48,3.87,786
28.52,11.13,2.95,2.21,1.39,1.59,1.35,1.72,138.67,3.61,787
28.92,10.41,3.37,2.5,1.41,1.46,1.22,1.84,138.75,3.9,788
28.26,10.3,3.06,1.9,1.56,1.43,1.24,1.99,138.81,3.71,789
28.49,11.01,3.12,2.02,1.5,1.47,1.72,1.92,138.64,3.48,790
28.41,10.28,2.82,2.1,1.56,1.41,1.15,1.46,138.58,3.72,791
28.75,9.9,3.01,1.95,1.88,1.53,1.62,1.49,138.35,3.69,792
28.6,10.89,3.12,2.01,1.78,1.31,1.52,2.02,138.69,1.83,793
28.6,10.3,3.15,2.02,1.66,1.32,1.31,1.61,138.3,3.3,794
28.69,10.59,3.22,2.44,1.82,1.23,1.65,2.07,138.55,3.0,795
28.57,10.97,3.17,2.38,1.5,1.27,1.33,2.18,121.98,3.59,796
28.82,10.89,3.06,2.14,1.47,1.26,1.52,1.68,124.06,2.77,797
28.57,11.55,2.83,1.76,1.67,1.44,1.35,1.79,117.45,2.99,798
33.03,10.77,3.65,2.1,2.13,1.18,1.78,1.96,117.8,2.8,799
32.91,10.48,3.86,1.62,1.64,1.23,1.02,1.82,119.86,2.97,800
33.03,10.66,3.58,2.53,1.51,1.34,1.24,1.68,125.07,3.76,801
32.73,10.61,3.67,1.84,1.94,1.3,1.16,1.75,130.23,3.5,802
33.03,10.7,3.72,1.96,1.85,1.46,0.93,1.76,113.73,3.18,803
33.03,11.44,3.58,2.04,1.99,1.45,1.46,2.27,120.6,3.57,804
32.68,11.2,3.71,1.94,1.6,0.98,1.53,1.77,112.8,3.24,805
33.03,10.93,3.09,1.79,1.55,1.22,1.23,1.73,132.95,3.06,806
33.03,11.14,3.53,1.59,1.71,1.39,1.73,2.18,125.86,3.19,807
32.9,11.34,3.5,1.81,1.88,1.42,1.67,1.84,116.25,3.14,808
32.88,11.23,3.62,2.14,1.53,1.21,1.55,1.84,117.79,3.35,809
33.03,10.98,3.76,1.88,1.61,1.12,1.59,1.97,121.49,3.29,810
33.03,11.22,3.25,2.06,1.93,1.2,1.19,1.71,132.41,3.16,811
32.95,11.0,4.4,2.03,1.55,1.26,0.37,1.81,130.75,3.45,812
32.81,10.88,3.35,2.35,1.32,1.28,1.27,1.82,129.53,3.27,813
33.03,11.4,3.61,2.3,1.78,1.42,1.49,1.95,122.47,3.66,814
32.71,13.25,3.72,1.82,1.87,1.33,1.4,2.18,122.58,3.48,815
33.03,11.2,3.69,2.14,1.52,1.56,1.39,1.82,131.47,3.43,816
32.89,10.88,3.54,2.32,1.66,1.31,1.35,1.87,126.85,2.73,817
32.94,11.22,3.6,2.08,1.77,1.07,1.18,1.82,103.38,3.14,818
32.72,10.93,3.44,2.24,1.91,1.36,1.38,2.0,104.3,3.24,819
32.71,11.3,3.3,2.31,1.7,1.32,1.55,1.79,103.94,2.95,820
32.94,11.29,3.62,2.45,1.65,1.25,1.43,2.19,104.18,3.18,821
32.73,11.0,3.76,3.03,1.14,1.5,1.46,2.01,103.95,3.26,822
32.87,11.39,3.35,2.24,0.57,1.45,1.18,1.87,103.63,3.07,823
32.77,11.36,3.72,2.01,1.93,1.1,1.32,2.19,103.77,3.33,824
33.02,11.23,3.79,2.2,1.58,1.25,1.17,1.84,103.92,3.35,825
32.82,11.3,3.55,2.3,1.6,1.38,1.4,2.15,104.12,3.98,826
32.93,10.61,3.91,2.11,1.51,1.66,1.57,1.99,103.98,3.84,827
33.03,10.84,3.65,2.1,1.99,1.24,1.28,1.85,103.96,4.02,828
32.84,10.52,3.7,2.37,1.64,1.55,1.29,1.92,103.88,4.24,829
32.94,10.89,3.92,2.41,1.62,1.28,1.4,2.33,104.0,4.12,830
32.81,10.66,3.64,2.53,1.67,1.73,1.4,1.63,103.72,4.12,831
33.03,10.28,3.95,2.41,2.07,1.4,1.39,1.81,104.15,3.83,832
33.0,10.43,3.64,2.31,1.83,1.05,1.15,1.71,103.92,4.07,833
32.93,10.68,3.39,2.12,1.86,1.31,1.31,1.66,103.85,3.77,834
32.88,10.22,3.61,2.9,1.73,1.53,1.66,1.91,104.21,4.17,835
32.78,10.34,3.49,2.05,1.56,1.33,1.45,1.95,103.84,4.11,836
29.9,10.2,3.27,2.43,1.58,1.64,1.23,2.02,104.05,4.21,837
28.41,10.67,3.21,2.3,1.91,1.45,1.4,1.94,103.81,3.54,838
29.08,10.75,3.12,2.36,1.84,1.5,1.33,2.01,125.02,4.04,839
28.69,10.26,2.34,2.35,1.85,1.21,1.21,2.07,125.05,4.06,840
29.23,10.09,3.24,2.18,1.57,1.22,1.1,2.05,124.99,3.95,841
27.32,10.57,3.3,1.84,1.82,1.35,1.59,2.2,124.75,3.89,842
28.41,10.62,3.23,2.16,1.7,1.15,1.27,2.28,125.35,4.01,843
28.35,10.25,3.03,2.29,1.89,1.35,1.19,2.23,124.89,3.62,844
29.46,10.45,3.22,2.27,1.77,1.16,1.38,2.28,124.83,3.97,845
29.67,10.41,2.94,2.54,1.81,1.38,1.11,2.12,125.16,4.18,846
28.91,10.33,3.19,2.23,2.05,1.7,1.34,2.05,125.14,3.73,847
30.42,10.1,3.02,2.16,1.71,1.01,1.25,1.95,124.79,4.2,848
29.35,10.01,3.34,1.86,1.5,1.32,1.64,2.15,93.3,4.02,849
29.36,9.32,3.48,2.17,1.73,1.56,1.12,2.28,125.02,3.74,850
28.91,9.86,3.3,3.87,1.6,1.52,1.21,2.14,124.82,4.25,851
28.33,10.92,3.07,2.02,1.82,0.72,1.13,1.98,124.75,4.05,852
29.17,9.37,3.45,2.33,1.63,1.44,1.49,2.25,124.95,3.76,853
28.47,10.29,3.11,2.49,1.59,1.24,1.51,2.09,124.96,3.88,854
25.72,10.25,3.18,2.55,1.44,1.4,1.22,2.19,125.23,3.78,855
28.79,9.91,3.0,2.25,1.54,1.42,2.35,2.19,124.76,3.59,856
28.75,9.8,2.99,2.7,1.97,1.3,0.95,2.33,124.98,3.94,857
29.41,10.05,3.21,2.2,1.46,1.4,1.3,2.3,124.84,3.87,858
29.79,10.33,3.1,2.17,1.67,1.23,1.17,2.23,124.73,3.79,859
28.96,8.27,3.02,2.19,1.41,1.32,1.18,2.04,139.76,3.74,860
29.54,9.92,2.91,2.09,1.61,1.65,1.24,2.12,123.57,3.41,861
28.02,9.82,3.3,2.0,1.92,1.84,1.56,1.84,121.67,3.28,862
28.48,9.95,3.22,2.0,1.93,1.14,1.11,1.89,105.14,3.23,863
28.99,9.61,3.07,1.72,1.39,1.42,1.5,2.15,118.89,3.35,864
28.6,10.8,3.25,2.2,1.67,1.6,0.92,2.3,120.45,3.47,865
30.12,10.39,3.01,2.04,1.63,1.69,1.23,2.23,117.14,3.08,866
28.23,9.88,3.14,2.09,1.66,1.49,1.2,1.63,122.59,2.98,867
29.29,9.95,3.31,2.01,1.75,1.42,1.17,1.69,123.59,3.38,868
29.66,10.84,3.35,2.03,1.52,1.35,1.43,1.64,111.54,3.16,869
27.95,9.97,3.14,2.1,1.79,0.4,1.02,1.83,121.12,2.21,870
28.46,10.22,3.19,1.84,1.37,1.59,1.44,1.67,115.11,3.5,871
28.68,10.57,3.02,1.43,1.82,2.66,1.36,1.56,124.79,3.06,872
28.75,8.23,3.63,2.11,1.7,1.44,1.33,1.6,120.13,3.5,873
29.25,10.3,3.69,1.85,1.53,1.29,1.18,1.6,116.26,3.28,874
30.99,8.45,3.12,2.28,1.93,1.77,1.19,2.11,122.63,3.53,875
29.73,8.89,3.06,2.11,1.9,1.44,1.19,1.99,117.4,3.34,876
28.98,8.88,3.11,2.3,1.66,1.42,1.26,1.59,124.0,3.52,877
30.96,10.27,3.07,1.99,1.88,1.58,1.22,1.55,120.62,2.91,878
29.73,9.25,1.51,2.06,1.48,1.48,1.11,1.92,119.85,3.11,879
29.27,10.87,3.3,2.06,1.72,1.57,1.17,1.78,123.07,3.29,880
29.85,9.77,3.14,1.92,1.57,1.66,1.48,1.82,134.83,3.43,881
31.08,9.55,3.02,1.95,1.82,1.46,1.26,1.88,124.22,3.05,882
29.49,10.23,3.01,1.93,1.64,1.5,1.36,1.56,126.15,3.29,883
30.06,9.67,3.47,1.65,1.71,1.48,1.15,1.72,125.45,4.89,884
29.52,8.75,3.2,1.99,1.65,1.39,1.17,1.74,122.2,3.41,885
30.41,10.26,3.12,1.85,1.44,1.27,1.36,2.09,133.44,3.3,886
28.93,9.57,3.1,1.7,1.71,1.53,1.16,1.73,128.37,1.66,887
30.35,8.95,2.95,2.1,1.76,1.33,0.68,1.7,152.23,2.79,888
28.98,9.53,2.93,2.35,1.8,1.36,1.09,1.5,130.86,3.25,889
35.75,8.84,3.29,1.9,2.01,1.32,1.13,1.78,120.37,3.23,890
30.67,9.77,3.38,2.26,1.98,1.58,0.26,1.7,124.77,1.79,891
29.74,10.02,3.22,1.96,1.95,1.43,0.95,1.66,119.98,3.33,892
31.07,9.88,3.18,1.91,2.09,1.58,1.07,1.72,125.05,3.48,893
30.64,9.92,2.97,1.92,1.8,1.65,1.35,1.64,124.29,3.35,894
30.62,8.88,2.92,1.99,1.96,1.64,1.04,2.29,133.61,3.33,895
30.59,8.37,2.79,2.11,1.45,1.35,0.88,1.87,124.64,3.32,896
30.59,9.28,1.62,0.26,1.87,1.36,1.06,1.62,130.25,3.07,897
30.32,10.82,3.66,2.0,1.95,1.31,1.36,1.92,121.77,3.24,898
31.03,9.43,2.9,2.39,1.5,1.83,1.09,2.08,120.92,3.3,899
30.32,9.42,2.73,2.43,1.91,1.43,0.8,1.86,129.27,3.18,900
30.67,9.86,4.87,2.46,1.89,1.35,1.39,2.31,117.49,2.96,901
30.01,9.64,3.14,2.8,1.72,1.43,1.19,1.96,123.9,3.21,902
29.44,9.8,3.08,2.61,2.26,1.47,1.25,1.96,103.15,2.98,903
29.09,9.59,2.91,2.85,1.83,1.2,1.09,1.98,124.31,3.0,904
29.29,9.57,3.1,2.48,1.79,1.25,1.3,1.7,123.86,3.3,905
29.59,9.65,3.33,2.46,1.59,1.86,1.27,2.2,124.05,3.05,906
29.3,9.7,2.97,2.57,2.5,1.45,1.15,2.1,123.93,3.09,907
29.88,9.74,2.78,2.51,1.51,1.3,1.02,2.15,124.15,3.05,908
28.64,9.19,2.91,2.41,2.09,1.72,1.19,2.01,123.97,3.36,909
30.4,10.01,2.87,2.35,1.35,1.39,1.15,1.82,123.76,3.15,910
30.81,9.49,3.2,2.57,1.77,1.32,1.38,1.84,123.84,3.06,911
29.6,9.77,3.28,2.42,1.52,1.34,1.18,2.06,124.04,3.0,912
26.09,9.68,2.75,2.56,1.67,1.22,0.0,2.09,123.95,3.06,913
35.75,9.7,2.68,2.38,1.91,1.24,1.44,2.05,123.87,3.17,914
26.06,9.71,2.73,2.69,1.97,1.53,1.03,2.01,123.71,3.18,915
25.8,9.75,2.92,2.79,1.64,1.26,0.99,2.17,123.97,2.86,916
26.09,9.83,2.96,2.47,1.61,0.86,1.05,1.98,124.05,3.37,917
26.05,9.73,2.85,2.43,1.79,1.4,0.95,1.8,123.66,2.84,918
26.04,9.75,2.8,2.77,1.68,1.44,1.04,1.76,123.58,2.96,919
26.09,9.4,2.6,2.5,1.89,1.82,1.35,2.17,124.14,3.05,920
25.93,10.17,2.7,2.46,2.01,1.31,1.13,1.76,123.45,2.75,921
25.92,9.79,3.17,2.84,1.52,1.28,1.16,1.82,123.85,3.3,922
25.96,11.73,2.98,2.46,1.35,1.44,1.12,1.98,121.84,3.45,923
25.82,12.62,2.81,2.54,1.25,1.34,0.88,2.14,121.86,3.28,924
26.22,11.24,2.74,2.73,1.28,1.27,0.9,1.96,121.75,3.09,925
26.26,11.35,2.89,2.54,1.16,1.39,1.37,1.75,121.81,2.96,926
26.38,11.09,2.94,2.74,1.46,1.66,1.35,1.87,121.79,3.29,927
26.21,10.39,2.75,2.56,1.4,1.5,1.52,1.56,121.82,2.87,928
25.72,11.28,2.57,2.44,1.52,1.09,1.35,2.37,121.76,2.71,929
25.87,11.9,2.9,2.08,1.78,1.4,1.13,1.61,121.83,3.04,930
26.22,11.34,2.58,2.35,1.45,1.33,0.86,1.81,121.84,2.8,931
26.14,11.92,2.78,2.69,1.4,1.33,1.21,2.07,121.6,2.55,932
25.97,11.56,2.78,2.82,1.46,1.39,0.81,1.71,121.61,2.84,933
26.04,10.34,2.98,2.72,1.02,1.16,0.93,2.06,121.64,3.06,934
26.38,11.58,2.96,2.63,1.34,1.11,1.2,2.07,121.88,2.71,935
26.2,12.2,3.21,2.69,1.75,1.21,1.42,1.92,121.89,4.02,936
26.29,11.58,2.91,2.44,1.19,1.13,1.11,1.92,121.82,2.87,937
26.21,11.29,3.23,2.53,1.29,1.23,1.31,1.96,121.79,2.59,938
25.93,11.52,2.47,1.93,1.16,0.98,1.2,1.99,121.52,3.04,939
20.16,12.3,2.81,2.26,1.43,1.39,1.3,2.01,121.88,2.94,940
26.12,11.14,2.98,1.77,1.49,1.6,1.55,1.75,121.99,2.97,941
26.0,12.38,2.89,2.02,1.72,1.06,1.36,2.28,121.75,3.0,942
26.11,10.34,2.76,1.95,1.6,0.98,1.25,1.85,121.66,2.75,943
26.23,12.26,3.0,2.1,1.32,1.15,1.4,1.77,125.21,3.05,944
26.09,10.92,2.89,1.8,1.48,1.47,1.33,2.13,124.9,2.85,945
26.39,12.24,3.05,1.75,1.67,1.26,0.57,1.82,124.9,2.91,946
25.65,12.35,2.93,2.35,1.22,1.14,1.03,2.0,125.05,3.17,947
25.92,12.32,2.64,2.0,0.87,1.13,1.05,1.96,125.23,3.47,948
26.05,12.6,3.04,2.09,1.47,1.44,1.2,2.05,124.73,2.84,949
25.98,12.54,3.11,2.17,1.68,1.43,1.0,1.72,124.96,2.77,950
31.35,12.6,3.57,2.03,1.65,1.68,1.3,1.91,125.05,3.15,951
31.69,12.43,3.25,2.29,1.38,1.29,0.85,2.02,125.11,3.13,952
30.87,12.31,2.98,2.18,1.5,1.31,1.24,2.08,124.69,2.84,953
31.06,12.55,3.3,2.29,1.35,1.35,1.22,2.31,134.66,2.9,954
31.48,11.56,3.19,2.21,1.4,1.35,1.29,1.51,125.02,2.62,955
31.02,12.6,3.39,1.89,1.5,1.36,1.33,2.07,125.2,2.78,956
31.46,12.14,3.32,2.15,1.55,1.57,1.44,2.05,125.29,2.97,957
30.35,12.6,3.45,2.05,1.41,1.36,1.23,2.15,125.09,2.96,958
31.1,12.49,3.27,2.13,1.73,1.39,1.22,1.89,125.3,2.83,959
30.72,12.6,3.4,2.32,1.62,1.18,1.2,2.32,125.01,5.88,960
31.48,12.6,2.95,2.14,1.4,1.21,1.47,2.04,94.13,2.88,961
31.21,12.59,3.04,1.87,1.52,2.26,1.4,2.04,124.9,2.78,962
31.24,12.6,3.41,1.93,1.73,1.53,1.4,2.11,125.16,4.23,963
31.03,12.6,4.16,1.93,1.72,1.62,1.32,1.95,125.08,3.95,964
31.04,12.6,3.53,1.7,1.47,1.48,1.32,1.68,39.74,4.01,965
30.93,12.22,3.54,1.74,2.02,1.58,1.23,1.74,118.89,3.8,966
31.41,12.31,3.36,1.73,1.75,1.36,1.18,2.23,137.1,3.62,967
31.25,12.6,3.31,2.18,1.85,1.56,1.33,1.8,118.91,3.86,968
31.02,12.14,3.53,1.01,1.38,1.57,1.27,1.68,107.27,3.93,969
30.97,12.46,3.23,2.11,1.78,1.51,1.24,1.94,124.16,3.47,970
30.94,11.25,3.55,1.81,1.52,1.5,1.07,2.04,91.26,3.51,971
31.3,10.78,3.26,1.88,1.73,1.53,1.25,1.76,103.37,3.72,972
31.23,10.58,3.29,2.11,1.69,1.19,1.4,1.69,101.57,3.73,973
31.26,10.8,3.28,2.55,1.8,1.5,1.32,2.1,115.38,3.66,974
31.4,10.92,2.8,2.25,1.6,1.59,1.14,1.86,106.83,3.51,975
31.21,10.85,3.46,2.15,1.33,1.36,1.25,1.55,113.57,3.56,976
31.52,10.71,3.51,2.66,1.46,1.33,1.06,2.16,89.09,3.62,977
31.5,10.84,3.65,2.28,1.7,1.49,1.35,1.93,107.31,3.72,978
30.88,11.02,3.59,2.47,1.46,1.77,1.28,1.52,94.67,3.58,979
31.16,10.7,1.52,2.31,1.47,1.7,1.41,1.47,137.45,3.76,980
31.22,11.2,3.5,1.75,1.64,1.15,1.37,1.5,117.29,3.4,981
31.22,11.05,3.13,2.3,1.8,1.57,1.42,0.7,104.78,3.98,982
31.41,10.49,3.31,2.18,1.83,1.52,1.1,1.71,132.79,3.74,983
31.18,10.88,3.17,2.29,1.66,1.83,1.3,1.77,148.24,3.9,984
31.39,10.89,3.52,2.21,1.41,1.55,1.0,1.66,104.09,3.47,985
31.23,11.11,3.11,2.22,1.94,1.65,1.44,1.7,141.56,3.82,986
31.43,10.94,3.42,2.25,1.93,1.58,1.31,1.53,141.56,4.11,987
31.28,11.1,2.99,2.36,1.67,1.37,1.41,1.72,141.56,3.53,988
29.71,11.07,2.68,2.4,1.6,1.31,1.51,1.72,141.56,3.52,989
31.47,10.6,2.51,2.19,1.68,1.77,1.42,1.65,140.51,3.85,990
31.47,10.87,2.44,2.43,1.67,1.32,1.34,2.01,141.56,3.66,991
30.5,11.01,2.23,2.31,1.47,1.53,1.3,1.7,138.8,3.51,992
31.28,10.89,2.95,2.36,1.48,1.74,1.23,1.87,141.56,3.77,993
30.29,10.99,3.33,2.39,1.49,1.84,1.51,1.51,141.56,3.64,994
31.13,9.65,2.63,2.14,1.52,1.63,1.39,1.76,141.31,3.52,995
30.66,10.54,2.3,2.08,1.98,1.39,1.38,1.79,141.56,3.6,996
31.2,10.1,3.08,2.38,1.44,1.47,1.52,1.86,141.56,3.7,997
31.04,10.45,2.51,2.47,1.88,1.72,1.13,2.6,141.56,3.52,998
31.47,10.36,2.34,2.44,1.73,1.86,1.09,1.4,141.56,4.05,999
29.92,11.25,2.67,2.5,1.34,1.64,1.19,1.65,140.16,3.54,1000
30.89,10.05,2.63,2.47,1.61,1.64,1.58,1.82,141.56,3.34,1001
31.21,10.63,3.34,2.43,1.54,1.65,1.11,1.56,141.56,3.89,1002
31.47,10.11,2.42,2.37,1.61,1.19,1.17,1.7,141.56,3.93,1003
30.08,10.52,3.17,2.39,2.57,1.6,1.32,1.83,141.56,3.98,1004
31.41,11.04,2.18,2.17,1.48,1.52,1.33,1.71,141.56,3.82,1005
30.37,10.8,2.41,2.59,1.7,1.18,1.41,1.75,141.56,3.76,1006
31.47,11.01,2.37,2.48,1.84,1.24,1.49,1.78,125.5,3.66,1007
30.37,10.67,2.59,2.26,1.82,1.88,1.04,1.94,125.34,3.76,1008
30.78,10.67,2.41,2.57,1.94,1.59,1.23,1.83,125.44,3.83,1009
31.47,11.44,2.93,2.46,2.12,1.46,1.31,2.11,125.41,3.82,1010
31.37,10.38,2.84,2.68,1.85,1.44,0.99,1.85,125.42,3.6,1011
31.47,9.88,2.17,2.42,1.66,1.5,1.44,1.9,125.26,3.75,1012
31.47,10.72,2.05,2.23,1.58,1.84,1.41,1.79,125.33,3.73,1013
31.47,10.75,2.14,2.5,1.73,1.44,1.06,1.66,125.4,3.5,1014
30.36,10.24,2.88,2.53,1.78,1.19,1.29,1.54,125.15,3.7,1015
30.5,10.42,2.02,1.94,2.02,1.68,0.96,1.86,125.37,3.41,1016
31.36,9.95,2.22,2.22,1.75,1.65,1.51,1.82,125.33,3.68,1017
31.47,10.01,2.84,2.39,1.46,1.55,1.43,2.05,125.46,3.72,1018
29.61,10.87,2.35,2.81,1.82,1.53,1.24,1.68,125.45,3.93,1019
30.88,11.09,2.76,2.39,1.47,0.89,1.32,1.94,123.98,4.1,1020
30.77,11.27,2.15,2.37,2.01,1.05,1.05,2.29,125.38,3.92,1021
30.73,11.28,2.51,2.58,1.73,1.83,1.29,1.47,125.38,3.33,1022
31.12,11.1,2.99,2.73,1.35,1.5,1.29,2.04,125.3,3.48,1023
31.47,11.29,2.6,2.32,1.68,1.64,1.34,1.76,125.46,3.75,1024
31.38,11.3,2.56,2.47,1.53,1.53,2.46,1.76,125.71,3.41,1025
30.82,11.31,2.97,2.54,1.5,1.33,1.49,1.55,125.27,3.92,1026
29.23,10.95,3.4,2.36,1.71,1.51,1.07,1.8,125.13,3.89,1027
28.57,10.96,3.74,2.14,1.69,1.66,1.28,1.96,122.72,3.88,1028
25.37,11.1,3.56,2.55,1.63,1.45,0.96,1.99,118.86,3.55,1029
24.3,11.55,3.55,2.37,1.77,1.8,1.25,1.88,120.37,3.93,1030
29.91,11.22,3.6,2.31,2.03,0.85,1.12,1.82,122.97,4.54,1031
33.21,11.33,3.66,2.58,1.91,1.15,0.98,2.07,122.64,3.93,1032
28.66,11.01,3.78,2.52,1.39,0.93,1.42,1.59,122.09,4.21,1033
28.24,10.8,3.36,2.61,1.78,0.87,1.62,1.45,122.5,4.38,1034
30.86,11.3,3.54,2.09,1.74,0.85,1.12,1.68,90.31,4.57,1035
30.53,11.39,3.35,2.53,1.93,1.13,1.09,1.6,122.01,4.54,1036
29.09,10.89,3.49,2.26,1.86,1.22,2.39,1.46,124.46,4.41,1037
29.52,10.81,3.42,2.72,1.8,1.08,1.07,1.66,122.25,4.26,1038
29.97,11.0,3.55,2.61,1.86,1.16,1.0,1.76,120.63,4.46,1039
28.91,11.31,3.54,2.5,1.64,1.22,1.38,1.78,122.4,4.24,1040
29.01,11.62,3.49,2.22,1.94,1.3,1.34,1.43,121.01,4.18,1041
29.06,11.17,3.57,2.41,1.58,0.95,1.0,1.84,121.78,4.44,1042
29.19,10.88,3.29,2.53,1.9,1.04,1.27,1.92,122.11,4.73,1043
29.16,10.97,3.69,2.37,1.51,1.16,1.15,2.09,124.21,4.65,1044
29.46,10.92,3.5,2.2,1.61,1.11,1.58,1.97,122.75,4.37,1045
27.31,10.79,3.56,2.5,1.91,1.04,1.64,1.73,121.85,4.68,1046
28.74,11.03,3.37,2.44,1.67,1.32,1.23,1.68,121.54,3.83,1047
29.64,10.93,3.69,2.68,1.77,0.91,1.35,1.64,121.52,4.25,1048
29.51,13.73,3.84,2.4,1.71,0.96,1.51,1.88,114.59,4.38,1049
28.97,11.0,3.68,2.42,1.89,1.25,1.27,1.68,119.71,4.4,1050
29.27,10.77,3.66,2.36,2.03,0.98,1.25,1.87,126.47,4.1,1051
29.87,11.1,3.8,2.42,1.56,1.05,1.15,1.71,122.98,4.62,1052
26.73,11.05,4.0,2.19,1.93,0.78,1.03,1.56,120.71,4.43,1053
35.16,11.04,3.38,2.26,1.89,1.21,1.38,2.04,128.86,4.36,1054
29.55,11.04,3.62,2.72,1.71,1.21,0.86,1.66,147.4,4.41,1055
28.8,10.68,3.41,2.45,1.55,1.18,1.14,1.77,125.74,4.32,1056
30.19,11.0,3.93,2.43,1.81,1.36,1.57,1.81,127.6,4.51,1057
29.33,11.23,3.27,2.38,1.69,1.11,1.31,1.67,128.99,4.5,1058
30.03,10.82,3.87,2.05,2.06,1.55,1.63,1.6,125.89,4.46,1059
29.28,11.11,3.65,2.18,1.75,1.24,1.39,1.61,125.17,4.44,1060
28.94,11.1,3.15,1.88,2.04,1.14,1.06,1.75,116.21,4.44,1061
29.06,10.99,3.76,1.81,2.2,1.52,1.39,1.7,131.55,4.64,1062
29.63,10.61,3.94,1.97,1.52,0.88,1.14,2.02,121.0,4.19,1063
38.63,11.07,3.47,2.04,1.87,1.0,1.2,2.02,125.57,4.37,1064
29.23,11.65,3.36,2.19,1.79,1.43,0.98,1.63,120.86,2.73,1065
29.41,10.79,3.73,2.19,1.75,1.31,0.91,1.94,120.63,3.76,1066
29.76,10.68,4.15,2.02,1.77,1.29,1.17,1.87,127.3,3.37,1067
29.1,10.91,3.73,2.09,1.6,1.1,1.53,1.54,117.89,3.45,1068
29.25,10.04,3.44,2.0,1.61,1.3,1.14,1.81,126.86,3.39,1069
29.44,10.27,4.1,1.78,1.57,1.11,1.18,1.57,89.74,3.53,1070
29.25,10.2,3.56,2.35,1.83,1.1,1.02,1.71,105.52,2.7,1071
29.53,10.21,4.36,1.9,1.81,1.35,0.29,1.77,119.28,3.73,1072
29.11,11.1,3.85,2.27,1.62,1.38,1.12,1.74,95.42,3.47,1073
29.41,9.77,3.75,2.37,1.94,1.46,1.02,1.67,112.49,3.75,1074
29.73,9.7,3.7,2.05,1.88,1.41,1.39,1.87,110.46,3.8,1075
29.42,9.36,3.57,2.13,1.9,1.43,1.26,1.95,103.82,3.8,1076
29.52,10.18,3.6,1.96,1.7,1.46,1.1,1.6,117.63,3.69,1077
