core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
83.77,13.49,1.15,2.8,3.27,2.89,1.27,1.34,168.79,3.76,659
106.97,13.67,1.22,2.32,2.76,2.74,2.36,1.46,170.96,4.03,660
92.56,13.78,0.94,2.7,2.66,2.6,1.63,1.42,163.98,3.84,661
89.28,13.61,0.83,2.38,2.74,2.84,1.54,1.93,167.82,3.86,662
93.08,13.54,1.07,2.54,2.64,2.79,1.23,1.76,181.71,4.08,663
88.7,14.8,1.74,3.06,2.56,2.79,1.71,1.57,165.76,4.37,664
84.17,13.17,1.1,3.14,2.89,2.93,1.47,1.44,176.43,4.04,665
94.35,15.55,1.26,3.19,2.84,3.0,1.39,1.54,178.34,3.75,666
90.82,13.36,1.02,3.1,2.76,2.78,1.59,1.9,182.14,4.04,667
86.92,15.65,1.16,2.96,2.72,2.98,1.66,2.09,173.49,4.18,668
85.33,16.46,1.25,3.2,3.07,2.58,1.25,1.62,167.01,4.42,669
95.69,13.53,1.22,2.99,3.1,2.69,1.17,1.38,177.07,4.28,670
73.7,14.9,0.84,2.71,3.04,2.97,1.59,1.53,166.97,4.48,671
74.81,13.64,1.07,3.02,2.4,2.72,1.64,1.49,173.13,4.29,672
91.95,15.31,1.29,2.99,3.28,2.87,1.47,2.0,174.13,3.84,673
90.29,13.69,1.29,2.83,2.77,2.6,1.33,1.74,170.21,4.13,674
90.05,14.85,1.37,3.17,3.16,2.78,1.18,1.57,178.37,3.56,675
92.22,14.13,0.95,2.78,3.02,2.89,1.91,1.57,164.55,3.05,676
84.21,13.33,1.23,2.68,2.9,2.86,1.76,1.61,166.38,3.41,677
96.27,16.75,1.14,2.18,3.34,3.07,1.99,1.98,169.81,3.9,678
90.79,15.14,1.2,2.72,3.06,2.71,1.58,1.48,172.9,4.34,679
107.11,17.46,1.01,3.0,3.02,2.67,1.97,1.97,170.02,4.14,680
104.84,16.23,1.22,3.09,3.19,3.4,1.67,1.77,149.9,5.52,681
100.29,13.4,1.11,2.95,3.0,2.88,1.94,1.69,146.13,3.93,682
105.55,13.83,1.11,3.13,2.99,2.25,1.82,1.96,89.83,3.72,683
91.79,13.43,1.11,3.22,3.34,3.02,1.83,1.63,142.45,4.28,684
