core1,core2,core3,core4,mem,gpu,norm_ex_time
97.06,10.29,2.69,3.53,128.6,3.33,657
100.67,9.57,2.85,3.5,165.18,3.28,658
97.43,9.47,2.9,3.54,165.13,3.33,659
99.03,9.72,2.96,4.09,115.16,3.36,660
97.22,9.39,2.57,3.4,157.31,3.14,661
99.28,9.54,3.01,4.02,155.86,2.98,662
98.67,9.17,2.83,4.05,133.58,3.45,663
98.69,9.41,2.59,4.11,164.78,3.05,664
102.2,9.58,2.86,4.11,150.57,4.37,665
95.72,9.85,2.88,4.08,140.98,3.25,666
101.52,10.34,2.67,4.17,142.87,3.27,667
99.89,9.44,2.65,3.68,161.84,3.73,668
96.87,9.83,2.72,3.6,187.23,3.03,669
96.1,9.25,3.31,3.81,112.68,2.88,670
95.8,9.36,2.68,4.06,143.02,3.1,671
98.64,9.42,3.0,3.76,156.25,3.55,672
95.64,9.44,2.67,3.63,139.3,3.52,673
91.24,9.44,2.85,3.98,164.24,4.52,674
97.35,9.33,2.83,4.25,156.53,3.13,675
89.85,9.44,2.34,4.15,161.62,3.2,676
96.32,9.42,2.63,3.94,150.1,3.28,677
99.87,9.36,2.37,3.81,149.88,3.26,678
92.66,9.51,2.39,3.92,134.29,3.01,679
90.09,9.28,2.4,4.28,153.53,3.52,680
91.11,9.53,2.67,4.15,145.44,3.16,681
86.23,9.41,2.43,3.81,146.22,3.47,682
92.11,9.35,2.41,4.47,163.0,3.1,683
95.19,9.29,2.58,4.43,146.85,2.58,684
93.71,9.72,1.4,4.8,166.46,2.97,685
90.95,9.47,2.52,4.34,125.69,2.55,686
93.98,9.34,2.76,4.39,142.04,2.53,687
95.87,9.58,2.39,4.41,158.81,2.58,688
90.65,9.71,2.45,4.07,154.46,2.73,689
96.37,9.31,2.57,4.55,167.85,2.55,690
86.1,11.21,2.34,4.43,144.94,2.6,691
89.78,11.06,2.55,4.59,140.78,2.66,692
94.02,10.75,2.84,4.05,152.84,2.7,693
97.86,11.01,2.09,3.91,157.21,2.64,694
92.79,10.61,2.47,4.52,158.51,2.3,695
86.37,10.87,2.6,4.58,153.32,2.48,696
92.66,10.56,2.29,4.5,173.82,2.03,697
94.55,10.65,2.37,4.59,159.84,2.43,698
104.24,11.16,2.24,4.84,171.26,2.54,699
101.65,11.18,2.5,4.58,168.5,2.41,700
96.09,10.9,2.39,4.6,149.52,2.62,701
96.45,11.36,2.47,4.6,158.25,2.43,702
102.39,11.11,2.52,4.5,174.96,2.6,703
101.67,11.16,2.61,4.39,169.93,2.56,704
98.38,10.89,2.47,4.38,164.28,3.4,705
97.96,11.03,2.61,4.39,184.81,2.26,706
101.15,10.74,2.87,4.13,156.55,2.66,707
97.78,10.71,2.5,3.95,174.58,2.61,708
98.86,11.1,2.27,4.38,155.69,2.55,709
87.91,10.96,2.74,4.27,152.53,2.51,710
100.89,10.81,2.8,3.98,164.05,3.53,711
93.61,10.9,2.61,4.22,153.64,3.12,712
93.62,10.86,2.15,4.67,181.11,3.47,713
94.09,10.9,2.54,3.87,154.15,3.07,714
103.05,11.02,2.76,4.12,161.45,3.51,715
94.25,11.31,2.27,4.5,165.39,3.35,716
98.88,10.53,2.51,4.0,158.38,3.57,717
97.98,10.95,2.95,3.72,172.18,2.92,718
102.27,11.22,3.08,4.48,175.77,3.72,719
100.97,10.92,3.35,4.14,188.81,3.32,720
88.75,10.91,3.03,4.6,182.27,3.23,721
93.73,10.88,2.72,4.09,189.14,3.39,722
94.61,10.42,2.84,4.04,176.5,3.18,723
93.97,12.33,3.18,4.42,183.79,3.16,724
95.73,12.77,3.15,4.25,185.3,3.58,725
