response_time,norm_time
0.056,567.381
0.09,567.48
0.051,567.553
0.076,567.617
0.054,567.665
0.077,567.743
0.06,567.813
0.056,567.912
0.063,568.013
0.072,568.097
0.08,568.176
0.063,568.212
0.073,568.267
0.083,568.341
0.063,568.436
0.053,568.559
0.09,568.654
0.098,568.732
0.055,568.833
0.066,568.924
0.066,568.99
0.073,569.038
0.072,569.097
0.061,569.149
0.072,569.221
0.072,569.274
0.078,569.356
0.1,569.418
0.091,569.474
0.112,569.539
0.072,569.597
0.092,569.654
0.079,569.752
0.086,569.802
0.067,569.893
0.046,569.946
0.062,570.008
0.05,570.071
0.068,570.124
0.07,570.167
0.08,570.222
0.052,570.302
0.088,570.386
0.06,570.444
0.061,570.517
0.051,570.609
0.046,570.666
0.079,570.75
0.085,570.823
0.085,570.886
0.082,570.951
0.068,571.051
0.086,571.13
0.089,571.184
0.079,571.272
0.096,571.343
0.085,571.365
0.103,571.503
0.077,571.606
0.091,571.662
0.074,571.729
0.09,571.77
0.067,571.805
0.078,571.888
0.079,571.96
0.086,572.021
0.05,572.075
0.064,572.109
0.06,572.154
0.091,572.247
0.093,572.318
0.085,572.4
0.08,572.49
0.081,572.574
0.079,572.643
0.071,572.73
0.071,572.815
0.065,572.908
0.064,573.01
0.077,573.083
0.098,573.153
0.094,573.216
0.069,573.299
0.071,573.379
0.056,573.464
0.066,573.554
0.079,573.63
0.125,573.73
0.083,573.806
0.069,573.882
0.105,573.955
0.096,574.013
0.065,574.096
0.09,574.206
0.071,574.328
0.059,574.376
0.047,574.447
0.087,574.547
0.071,574.592
0.053,574.657
0.077,574.717
0.043,574.774
0.064,574.862
0.059,574.959
0.067,575.02
0.081,575.119
0.068,575.201
0.087,575.26
0.062,575.354
0.05,575.429
0.055,575.519
0.091,575.607
0.063,575.693
0.06,575.744
0.06,575.831
0.083,575.856
0.082,575.923
0.066,575.977
0.05,576.062
0.061,576.149
0.071,576.198
0.099,576.271
0.073,576.346
0.07,576.424
0.08,576.473
0.073,576.525
0.071,576.614
0.059,576.67
0.084,576.732
0.068,576.823
0.067,576.92
0.072,576.983
0.083,577.031
0.078,577.091
0.071,577.162
0.063,577.261
0.083,577.345
0.102,577.388
0.083,577.491
0.077,577.586
0.061,577.636
0.058,577.728
0.042,577.794
0.055,577.907
0.06,577.987
0.093,578.066
0.065,578.162
0.067,578.24
0.092,578.296
0.071,578.369
0.05,578.45
0.059,578.518
0.059,578.624
0.083,578.688
0.05,578.76
0.094,578.873
0.076,578.938
0.083,579.014
0.058,579.11
0.078,579.158
0.077,579.241
0.093,579.347
0.07,579.39
0.074,579.527
0.047,579.591
0.07,579.685
0.092,579.795
0.094,579.859
0.081,579.939
0.044,580.025
0.09,580.145
0.063,580.213
0.075,580.317
0.113,580.394
0.048,580.471
0.068,580.543
0.072,580.621
0.098,580.722
0.063,580.77
0.068,580.88
0.054,580.952
0.082,581.074
0.068,581.121
0.055,581.219
0.064,581.305
0.078,581.368
0.066,581.465
0.05,581.543
0.046,581.615
0.072,581.687
0.056,581.753
0.083,581.836
0.055,581.907
0.054,581.962
0.063,582.046
0.082,582.116
0.045,582.202
0.068,582.256
0.087,582.358
0.067,582.41
0.091,582.462
0.06,582.527
0.074,582.577
0.067,582.627
0.088,582.678
0.084,582.723
0.07,582.759
0.084,582.838
0.091,582.92
0.077,582.973
0.064,583.058
0.075,583.156
0.073,583.222
0.086,583.302
0.064,583.393
0.079,583.473
0.047,583.577
0.079,583.71
0.083,583.791
0.049,583.863
0.073,583.927
0.077,584.009
0.074,584.071
0.076,584.16
0.079,584.228
0.046,584.294
0.079,584.36
0.086,584.433
0.076,584.534
0.083,584.604
0.06,584.664
0.06,584.759
0.056,584.828
0.079,584.897
0.048,584.954
0.074,585.033
0.077,585.112
0.08,585.197
0.07,585.268
0.068,585.344
0.102,585.408
0.053,585.478
0.07,585.562
0.073,585.611
0.088,585.684
0.066,585.797
0.049,585.88
0.081,585.974
0.048,586.059
0.06,586.111
0.07,586.173
0.098,586.242
0.093,586.27
0.071,586.351
0.069,586.429
0.056,586.483
0.097,586.535
0.066,586.609
0.06,586.701
0.086,586.799
0.051,586.885
0.06,586.958
0.053,587.067
0.059,587.152
0.071,587.205
0.065,587.251
0.067,587.338
0.079,587.414
0.074,587.505
0.064,587.582
0.057,587.642
0.083,587.733
0.113,587.802
0.082,587.883
0.077,587.955
0.077,588.041
0.086,588.128
0.078,588.21
0.069,588.274
0.083,588.339
0.088,588.409
0.077,588.502
0.066,588.585
0.055,588.634
0.074,588.714
0.101,588.789
0.048,588.852
0.072,588.921
0.047,588.993
0.103,589.047
0.05,589.117
0.062,589.183
0.091,589.234
0.052,589.291
0.099,589.398
0.096,589.503
0.076,589.56
0.053,589.632
0.098,589.718
0.063,589.834
0.089,589.906
0.056,589.967
0.104,590.056
0.049,590.128
0.076,590.208
0.065,590.301
0.072,590.362
0.086,590.463
0.061,590.553
0.081,590.646
0.084,590.71
0.054,590.787
0.069,590.866
0.069,590.975
0.049,591.047
0.083,591.147
0.044,591.219
0.064,591.272
0.076,591.347
0.047,591.448
0.097,591.547
0.099,591.599
0.079,591.662
0.072,591.756
0.077,591.835
0.062,591.907
0.08,591.973
0.072,592.063
0.079,592.15
0.065,592.213
0.093,592.278
0.057,592.346
0.056,592.438
0.047,592.542
0.066,592.606
0.076,592.679
0.069,592.77
0.043,592.829
0.072,592.935
0.063,593.009
0.087,593.049
0.092,593.149
0.113,593.205
0.058,593.3
0.077,593.378
0.069,593.458
0.08,593.519
0.082,593.582
0.129,593.664
0.047,593.747
0.071,593.855
0.076,593.946
0.091,594.056
0.075,594.192
0.079,594.26
0.096,594.355
0.065,594.414
0.093,594.487
0.068,594.58
0.075,594.634
0.049,594.726
0.067,594.801
0.055,594.856
0.074,594.934
0.094,595.021
0.084,595.098
0.084,595.133
0.071,595.26
0.045,595.334
0.064,595.386
0.093,595.465
0.065,595.562
0.077,595.632
0.087,595.734
0.101,595.79
0.079,595.849
0.068,595.923
0.074,596.003
0.071,596.064
0.067,596.142
0.101,596.21
0.062,596.284
0.057,596.334
0.083,596.409
0.065,596.52
0.05,596.592
0.068,596.693
0.098,596.81
0.064,596.88
0.107,596.928
0.085,597.02
0.065,597.099
0.07,597.172
0.059,597.253
0.057,597.328
0.063,597.394
0.084,597.471
0.08,597.527
0.108,597.662
0.051,597.713
0.086,597.778
0.071,597.842
0.092,597.886
0.064,597.925
0.065,597.971
0.077,598.047
0.094,598.136
0.097,598.187
0.1,598.26
0.059,598.377
0.069,598.454
0.079,598.542
0.086,598.633
0.057,598.694
0.083,598.763
0.062,598.825
0.067,598.884
0.077,598.945
0.077,599.044
0.067,599.104
0.083,599.197
0.073,599.286
0.085,599.324
0.087,599.384
0.061,599.463
0.089,599.541
0.087,599.619
0.094,599.707
0.052,599.776
0.057,599.833
0.047,599.918
0.061,599.989
0.046,600.076
0.083,600.166
0.082,600.21
0.074,600.276
0.063,600.337
0.046,600.428
0.085,600.473
0.085,600.574
0.067,600.634
0.081,600.697
0.075,600.756
0.057,600.82
0.077,600.875
0.07,600.955
0.071,601.039
0.083,601.133
0.078,601.202
0.094,601.28
0.085,601.34
0.078,601.476
0.062,601.537
0.05,601.638
0.076,601.668
0.048,601.76
0.075,601.818
0.099,601.909
0.083,601.979
0.071,602.087
0.081,602.16
0.075,602.229
0.088,602.314
0.09,602.378
0.065,602.451
0.059,602.512
0.053,602.58
0.053,602.653
0.081,602.73
0.07,602.822
0.077,602.924
0.063,603.015
0.064,603.067
0.072,603.145
0.071,603.206
0.053,603.293
0.05,603.349
0.088,603.418
0.073,603.492
0.042,603.591
0.091,603.664
0.088,603.758
0.055,603.843
0.07,603.916
0.055,603.98
0.072,604.034
0.054,604.142
0.086,604.2
0.063,604.275
0.073,604.36
0.051,604.444
0.076,604.533
0.092,604.592
0.067,604.637
0.068,604.696
0.082,604.796
0.09,604.832
0.097,604.893
0.081,604.96
0.091,605.041
0.088,605.118
0.096,605.163
0.08,605.234
0.065,605.336
0.096,605.41
0.074,605.47
0.075,605.538
0.09,605.595
0.095,605.68
0.085,605.755
0.072,605.804
0.08,605.882
0.073,605.944
0.099,606.034
0.068,606.1
0.075,606.169
0.053,606.223
0.058,606.306
0.056,606.395
0.091,606.474
0.068,606.536
0.101,606.581
0.076,606.687
0.091,606.791
0.078,606.845
0.049,606.906
0.073,606.987
0.084,607.11
0.073,607.197
0.063,607.277
0.068,607.348
0.071,607.423
0.07,607.498
0.063,607.57
0.074,607.671
0.072,607.726
0.078,607.775
0.078,607.84
0.063,607.919
0.088,608.023
0.056,608.094
0.075,608.195
0.063,608.272
0.054,608.357
0.055,608.407
0.078,608.463
0.075,608.567
0.067,608.655
0.072,608.726
0.073,608.783
0.088,608.832
0.083,608.925
0.086,609.022
0.064,609.082
0.075,609.17
0.083,609.283
0.063,609.364
0.097,609.401
0.084,609.499
0.066,609.588
0.043,609.656
0.074,609.714
0.089,609.816
0.068,609.914
0.082,609.996
0.072,610.039
0.078,610.121
0.081,610.193
0.073,610.259
0.063,610.361
0.042,610.429
0.09,610.509
0.078,610.589
