core1,core2,core3,core4,mem,gpu,norm_ex_time
67.59,9.79,1.33,2.33,153.2,4.25,940
68.57,9.85,0.98,2.53,153.29,3.92,941
71.81,10.27,0.9,2.28,148.97,3.9,942
72.24,10.87,1.2,2.03,159.6,3.43,943
71.2,10.41,0.97,2.69,147.72,3.81,944
64.91,10.01,1.19,2.31,135.33,4.0,945
71.95,11.72,1.41,2.33,123.78,3.44,946
66.59,9.9,1.38,2.27,114.2,3.96,947
68.49,10.57,1.51,2.4,123.57,3.46,948
72.41,10.55,1.4,2.09,173.74,3.55,949
61.53,11.55,1.17,2.39,122.88,3.6,950
67.02,10.96,1.42,2.42,131.38,3.87,951
61.52,10.85,1.09,2.34,111.72,3.73,952
63.53,11.47,0.41,2.34,115.97,3.5,953
66.24,9.74,1.33,2.51,120.05,3.36,954
60.16,11.21,1.05,2.22,139.35,3.25,955
71.11,11.82,1.51,2.18,121.96,3.52,956
70.94,10.57,1.55,1.98,132.11,3.39,957
66.98,10.36,1.3,2.23,120.21,3.49,958
70.77,10.01,1.5,2.14,113.44,4.02,959
69.97,10.45,1.43,2.23,125.68,3.7,960
73.16,10.84,1.91,2.15,124.5,3.48,961
68.01,11.35,1.9,2.38,130.55,3.66,962
62.63,10.94,1.57,2.24,134.78,3.51,963
72.01,10.46,1.61,2.22,116.37,3.52,964
64.13,10.74,1.53,2.16,127.59,3.59,965
62.5,10.79,1.57,2.17,120.39,3.4,966
84.0,10.67,1.25,2.11,85.42,3.51,967
56.87,10.31,1.03,2.19,119.52,3.54,968
54.04,10.32,1.35,2.26,119.54,3.16,969
57.77,10.42,1.32,2.07,120.49,3.65,970
55.89,10.63,1.59,2.46,119.43,3.63,971
58.67,12.55,1.77,2.26,120.84,3.15,972
53.73,10.62,1.82,2.32,119.46,4.04,973
52.28,10.42,1.58,2.23,119.76,4.22,974
58.96,10.77,1.54,2.43,119.23,3.82,975
52.93,10.51,1.51,2.31,120.68,3.27,976
63.47,10.76,1.39,2.5,124.14,3.93,977
59.67,11.18,1.14,2.4,120.19,3.97,978
60.63,10.45,1.23,2.39,120.26,3.76,979
64.78,9.45,1.17,2.26,119.71,3.88,980
55.78,10.4,1.35,2.2,120.15,3.73,981
49.44,10.55,1.13,2.18,120.04,4.05,982
57.45,11.07,1.27,2.28,118.31,3.86,983
61.14,10.71,1.23,2.3,119.17,4.09,984
53.0,10.85,0.91,2.08,120.48,4.04,985
59.68,9.86,1.28,2.03,128.66,3.95,986
55.69,11.79,1.16,2.23,124.68,4.32,987
58.09,10.54,1.1,2.11,129.92,4.64,988
64.89,10.59,1.19,2.6,128.89,3.9,989
58.16,11.45,1.07,2.24,124.77,3.59,990
58.36,10.6,1.42,2.36,128.67,3.71,991
55.62,11.14,1.5,2.59,127.3,3.54,992
65.23,10.87,1.16,2.39,127.5,3.65,993
88.07,10.22,1.57,2.47,126.17,2.89,994
55.66,11.36,1.24,1.94,125.03,2.75,995
51.3,9.86,0.91,2.45,126.99,2.48,996
55.27,10.79,1.22,2.55,126.33,3.34,997
75.13,10.34,1.66,2.33,132.24,3.22,998
66.08,11.41,1.09,2.47,129.25,3.54,999
84.35,11.35,0.0,2.01,127.62,3.68,1000
75.62,10.88,1.37,1.74,130.04,3.16,1001
64.07,10.89,1.15,2.23,130.09,3.44,1002
69.31,11.33,0.61,1.09,133.52,2.62,1003
69.13,11.4,1.43,2.59,131.8,3.07,1004
72.42,10.63,1.59,2.74,127.01,3.09,1005
63.07,10.34,1.07,2.4,119.38,3.36,1006
65.29,10.78,1.5,2.53,130.34,2.9,1007
76.65,10.05,1.26,2.29,127.18,3.35,1008
74.81,10.06,1.24,1.27,128.91,3.1,1009
70.84,11.27,1.45,2.71,122.51,3.51,1010
69.41,11.93,1.47,2.61,127.78,3.44,1011
71.64,10.26,1.39,1.66,120.38,3.74,1012
62.01,11.06,0.93,2.69,128.53,3.14,1013
58.35,11.29,1.33,2.58,115.28,3.19,1014
67.81,15.09,1.19,2.65,140.74,3.49,1015
79.05,14.94,1.26,2.4,115.4,3.54,1016
68.04,15.4,1.1,1.82,116.48,3.31,1017
62.6,15.02,1.24,3.03,120.78,3.78,1018
62.26,14.92,1.28,2.69,120.63,3.68,1019
70.19,15.05,0.89,2.59,119.95,3.66,1020
74.17,15.42,1.16,2.14,122.54,3.23,1021
59.51,15.03,1.3,2.39,132.59,3.33,1022
60.58,14.91,1.49,2.05,124.31,3.55,1023
66.69,14.66,1.6,2.83,119.48,3.4,1024
72.28,15.47,1.32,2.8,122.09,4.67,1025
75.5,15.06,1.83,2.77,139.04,3.22,1026
81.89,15.3,1.52,2.36,150.54,3.38,1027
61.85,14.86,1.45,2.41,134.44,3.37,1028
76.72,14.24,1.25,2.34,140.38,3.53,1029
68.48,15.33,1.64,2.93,142.24,3.4,1030
43.96,15.34,1.45,2.09,144.14,3.29,1031
57.42,15.09,1.58,2.29,149.81,3.75,1032
66.69,12.75,1.44,2.45,128.12,3.32,1033
77.17,14.98,1.7,2.08,143.15,3.36,1034
76.31,15.16,1.49,2.35,140.58,3.51,1035
68.61,15.09,1.57,2.29,132.08,3.9,1036
83.76,14.07,1.75,2.52,140.24,3.34,1037
65.28,15.11,1.28,2.28,138.0,4.31,1038
70.28,15.07,1.17,2.4,135.0,3.61,1039
75.36,15.02,1.39,2.09,136.87,3.61,1040
79.67,15.24,1.67,1.07,132.06,3.8,1041
76.55,15.25,1.44,2.17,143.59,3.81,1042
75.71,15.29,0.0,2.44,119.49,3.85,1043
74.95,11.92,1.47,2.25,137.94,3.51,1044
76.17,11.78,1.26,2.17,140.21,3.1,1045
68.82,11.56,1.48,2.26,113.48,3.57,1046
78.54,11.71,1.28,1.7,111.74,4.27,1047
78.98,11.67,1.46,2.37,101.51,3.4,1048
73.33,11.67,1.61,2.71,93.92,3.61,1049
75.68,11.44,1.42,2.36,103.92,3.78,1050
77.28,11.66,1.5,2.12,98.07,3.67,1051
70.3,11.9,1.34,2.24,97.54,3.9,1052
75.38,11.33,1.83,2.02,116.95,3.59,1053
81.97,11.67,1.45,2.47,103.69,3.75,1054
80.09,11.68,1.72,2.38,95.98,3.66,1055
75.18,11.78,1.2,2.39,101.62,3.6,1056
73.02,11.75,1.55,2.34,106.45,2.96,1057
74.51,11.87,1.42,1.9,104.75,2.96,1058
71.71,11.56,1.52,2.42,103.99,2.93,1059
75.26,11.59,1.24,2.59,105.51,3.06,1060
78.54,11.62,1.76,2.2,113.89,2.99,1061
77.69,11.59,1.45,2.21,125.33,3.15,1062
76.79,11.73,1.24,3.61,98.65,1.57,1063
73.66,11.48,1.25,2.2,110.28,3.22,1064
78.58,11.61,1.59,2.6,107.73,3.05,1065
93.74,11.7,1.41,2.2,112.5,2.97,1066
79.52,11.65,1.49,1.88,115.27,3.06,1067
92.74,12.09,1.57,2.25,115.49,2.95,1068
81.85,11.87,1.49,2.1,119.47,3.06,1069
96.51,11.44,1.69,2.36,119.76,2.94,1070
84.73,11.85,1.6,1.98,118.7,3.3,1071
87.29,11.67,1.32,1.72,119.97,2.7,1072
94.21,11.03,1.01,2.23,114.61,3.05,1073
93.95,11.29,1.39,2.33,117.73,3.34,1074
86.21,11.98,1.62,1.95,123.39,2.97,1075
99.51,11.67,1.43,1.94,114.78,2.64,1076
97.96,10.35,0.93,2.18,124.95,2.56,1077
90.57,10.58,1.21,2.08,119.76,3.97,1078
87.94,10.84,1.39,2.02,118.51,3.58,1079
94.2,12.47,1.2,2.11,121.89,4.02,1080
85.57,12.03,1.45,2.16,117.01,3.93,1081
88.78,12.19,1.53,2.22,121.06,3.81,1082
98.21,11.2,1.35,2.1,113.68,2.74,1083
89.39,10.48,1.41,2.0,126.18,3.93,1084
82.0,11.06,1.35,2.21,119.85,3.54,1085
97.35,14.61,1.38,2.16,124.05,4.62,1086
83.73,12.25,1.45,1.86,122.76,4.28,1087
94.99,12.12,1.36,2.15,124.34,3.66,1088
84.55,10.17,1.41,2.25,123.09,4.2,1089
87.24,11.68,1.31,2.02,123.45,4.16,1090
84.05,11.68,1.19,1.89,123.88,3.63,1091
92.37,11.98,1.12,2.1,121.71,3.78,1092
92.82,11.07,1.44,2.17,123.85,3.78,1093
82.54,10.49,1.27,2.28,122.25,3.76,1094
87.89,11.35,1.4,1.96,123.05,4.05,1095
89.79,11.71,1.6,2.18,123.25,4.05,1096
92.03,10.96,1.43,2.13,123.12,3.78,1097
82.01,11.65,1.09,2.23,124.03,3.84,1098
80.54,11.59,1.29,2.23,122.85,3.48,1099
82.34,11.48,1.28,1.42,122.19,3.43,1100
81.45,11.53,1.04,1.86,123.76,3.64,1101
80.41,14.21,1.24,1.79,123.82,3.43,1102
76.17,14.31,1.24,4.31,122.78,3.49,1103
82.14,14.22,1.08,1.94,118.6,3.83,1104
82.68,14.22,1.46,1.61,123.43,3.46,1105
80.32,14.15,1.1,2.59,135.8,3.64,1106
86.61,14.4,1.38,0.98,125.31,3.48,1107
81.12,14.06,1.32,1.51,116.65,3.91,1108
82.22,14.59,1.29,1.49,120.96,3.28,1109
78.84,14.49,1.26,1.71,122.96,3.76,1110
81.48,14.35,1.46,1.78,126.03,3.45,1111
81.79,14.28,1.31,1.56,131.86,3.33,1112
81.01,14.41,1.2,1.44,122.86,3.82,1113
81.34,14.13,1.1,1.63,119.97,3.58,1114
82.91,13.71,1.55,1.22,114.41,3.78,1115
81.62,14.43,1.44,1.82,127.42,3.44,1116
81.13,17.32,1.62,1.99,126.07,3.75,1117
81.53,14.12,1.01,1.92,112.3,3.52,1118
82.24,13.98,1.06,1.79,123.87,3.67,1119
82.65,14.04,1.22,1.98,125.77,3.59,1120
80.85,14.45,1.25,1.73,125.78,3.88,1121
81.28,14.55,1.39,1.47,123.78,3.62,1122
85.79,14.11,1.55,2.0,124.9,3.73,1123
80.89,14.55,1.45,1.4,121.94,3.75,1124
79.72,18.48,1.27,1.77,117.1,3.54,1125
80.34,14.16,1.25,1.76,134.33,3.89,1126
80.98,13.88,1.32,1.57,129.32,4.02,1127
82.06,14.34,1.74,1.52,130.27,3.98,1128
81.99,13.99,1.34,1.39,129.93,3.65,1129
79.46,14.37,1.43,1.61,136.31,3.69,1130
81.22,14.03,1.16,1.63,130.17,3.74,1131
73.35,15.13,1.24,2.32,133.5,3.95,1132
73.2,12.58,1.53,2.13,132.63,4.15,1133
72.19,13.33,1.31,1.99,134.51,3.96,1134
71.9,13.78,1.53,2.05,135.84,3.87,1135
79.03,13.55,1.33,1.85,135.5,4.07,1136
73.25,12.64,1.42,1.78,136.57,3.91,1137
71.95,13.69,1.16,1.94,162.18,3.96,1138
69.65,12.3,1.45,0.63,131.63,3.66,1139
81.73,13.26,1.15,2.13,129.94,4.01,1140
69.01,18.0,1.31,1.99,129.08,3.07,1141
71.43,13.17,1.55,1.95,132.55,3.51,1142
71.09,12.59,0.19,1.82,133.82,3.49,1143
71.66,13.72,1.29,1.7,128.31,3.44,1144
70.87,13.48,1.62,2.01,131.37,3.31,1145
73.51,14.95,1.86,1.91,128.18,2.96,1146
73.34,18.08,1.29,2.12,136.4,3.22,1147
73.91,12.29,1.16,2.17,133.72,3.05,1148
71.36,13.45,1.15,1.9,127.56,3.4,1149
56.31,12.46,1.36,2.04,137.23,3.33,1150
94.93,12.8,1.33,2.14,127.79,3.3,1151
71.58,13.31,1.42,2.19,118.24,3.11,1152
71.27,12.83,0.59,1.98,125.85,3.43,1153
70.25,13.76,1.5,2.04,127.68,3.08,1154
71.0,13.12,1.0,2.26,128.45,3.28,1155
72.08,12.98,1.2,2.18,125.92,2.99,1156
73.34,13.07,1.08,1.92,120.97,3.49,1157
72.21,13.33,1.03,1.89,132.93,3.31,1158
73.28,13.62,1.31,1.72,130.9,3.24,1159
73.98,12.47,1.24,2.08,116.76,4.24,1160
69.73,12.09,1.09,2.02,135.03,3.21,1161
72.89,12.41,1.38,1.97,127.35,4.19,1162
70.18,12.3,1.37,1.94,127.03,3.68,1163
69.22,12.24,1.15,1.98,131.8,3.97,1164
77.24,12.43,1.25,2.58,129.31,4.03,1165
84.01,12.32,1.27,2.27,119.34,4.15,1166
80.37,11.46,0.9,2.49,119.64,4.25,1167
22.89,11.96,1.29,2.4,122.87,4.04,1168
55.35,12.1,1.25,2.4,120.44,4.13,1169
79.66,12.26,1.48,2.27,121.52,4.06,1170
68.95,12.15,1.02,2.11,120.63,3.94,1171
58.51,15.79,1.52,2.66,117.92,4.1,1172
69.85,12.28,1.25,2.47,121.87,4.12,1173
85.76,12.1,1.38,2.23,118.91,4.4,1174
86.62,12.24,1.19,2.26,122.93,3.86,1175
72.85,12.15,0.0,2.09,119.0,3.6,1176
82.37,12.28,1.38,2.46,118.14,3.96,1177
65.71,12.29,1.64,2.21,116.08,4.03,1178
87.86,12.13,1.45,2.12,116.97,4.05,1179
73.66,11.93,1.29,2.38,121.35,4.13,1180
79.21,10.64,1.27,2.13,115.37,4.33,1181
67.15,12.05,1.25,2.43,118.91,4.26,1182
31.51,12.22,1.4,2.15,117.45,4.34,1183
72.25,11.99,1.14,2.45,119.45,3.98,1184
69.13,12.1,1.52,2.24,117.63,4.01,1185
63.98,12.25,1.36,2.49,120.66,3.96,1186
97.25,12.26,1.44,2.35,116.25,4.19,1187
48.05,12.13,0.8,2.1,119.54,3.76,1188
67.65,12.32,1.27,2.32,116.16,4.15,1189
68.6,12.36,1.46,1.97,122.29,4.16,1190
57.07,12.25,1.0,2.29,122.49,4.1,1191
78.13,12.27,1.03,2.4,118.84,4.02,1192
95.79,12.11,1.28,2.48,117.95,4.13,1193
78.05,11.98,1.41,2.28,115.26,4.23,1194
85.63,11.97,1.26,2.46,119.57,3.72,1195
79.55,13.41,1.38,1.9,115.78,4.23,1196
71.63,12.2,1.44,2.28,120.03,3.99,1197
84.6,11.84,1.05,2.25,117.22,4.12,1198
81.24,12.15,1.16,2.26,119.37,3.58,1199
107.76,12.48,1.08,2.17,114.49,4.32,1200
78.19,12.2,1.05,2.63,120.83,4.25,1201
74.22,12.3,1.51,2.03,113.19,4.26,1202
74.69,11.97,1.26,2.26,120.01,4.31,1203
71.27,12.15,1.15,2.55,118.25,4.28,1204
70.95,12.36,1.51,2.39,118.26,4.21,1205
