core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
25.34,0.94,2.15,2.09,2.14,2.56,1.89,2.21,69.26,3.5,629
26.52,1.19,2.18,2.19,2.55,2.67,2.01,1.93,68.69,2.82,630
27.03,1.49,2.61,1.87,2.42,3.19,1.73,2.13,69.56,2.49,631
29.68,0.8,3.33,2.07,2.19,2.85,1.72,2.13,67.44,5.2,632
27.1,1.17,2.3,1.84,1.86,3.21,1.86,2.05,69.58,2.06,633
28.68,1.04,2.43,1.86,2.46,2.65,1.98,2.16,68.99,3.12,634
27.38,1.16,2.47,2.14,2.18,2.43,1.69,2.4,68.64,3.1,635
27.14,1.32,2.67,1.93,2.24,2.8,1.67,2.07,67.97,3.35,636
26.67,1.0,2.59,1.57,2.18,2.89,1.52,2.07,68.8,2.83,637
27.35,1.29,2.74,1.82,2.27,3.09,1.76,2.12,68.48,3.47,638
29.32,1.4,2.65,1.87,2.27,2.97,2.06,2.0,70.82,3.16,639
28.45,1.23,2.66,1.87,2.15,2.99,1.67,1.97,68.61,3.14,640
27.17,1.35,2.47,1.77,3.31,2.91,1.52,2.29,70.32,2.92,641
26.63,1.24,2.8,1.96,2.25,3.22,1.62,2.36,68.61,3.15,642
25.91,1.14,2.85,1.56,2.51,3.06,1.55,2.06,69.59,3.35,643
26.91,1.29,2.72,1.4,2.24,4.09,1.76,2.01,70.06,3.25,644
24.86,1.13,2.61,1.62,1.36,3.03,1.47,2.35,69.55,3.16,645
27.24,1.27,2.94,1.78,2.08,3.02,1.68,1.87,68.39,3.67,646
24.1,1.51,2.02,1.92,2.4,3.07,1.76,1.88,67.9,3.72,647
27.47,1.28,2.49,1.94,2.29,3.02,1.66,2.24,67.94,3.26,648
27.14,1.27,2.59,1.91,2.25,3.11,1.54,2.2,68.82,3.7,649
26.87,1.31,2.98,1.87,2.35,3.21,1.55,2.12,68.57,4.07,650
27.46,1.64,2.9,2.01,2.44,2.89,1.58,1.94,61.64,5.03,651
30.26,1.54,2.24,1.81,2.25,3.11,1.62,2.18,61.24,3.88,652
28.85,1.65,2.66,1.96,2.62,2.3,1.55,1.96,60.45,4.02,653
29.0,1.74,2.78,1.61,1.94,3.38,1.74,2.34,63.04,3.83,654
28.68,1.23,3.16,1.61,2.52,2.91,1.61,1.82,62.11,3.84,655
27.92,1.39,1.96,1.51,2.41,3.01,1.8,2.11,59.46,3.8,656
27.94,1.5,2.4,1.91,2.26,3.04,1.72,2.09,63.48,3.57,657
27.37,1.72,2.79,1.91,2.23,3.11,1.77,2.46,65.04,3.99,658
29.79,1.61,2.64,1.55,2.77,2.93,1.61,2.54,62.53,3.86,659
28.46,1.26,2.68,1.73,2.08,3.03,1.57,2.13,62.07,3.67,660
27.21,1.58,2.47,2.18,2.5,2.82,1.47,2.4,59.21,3.8,661
29.34,1.55,2.61,1.78,2.48,3.01,1.88,2.05,61.85,3.6,662
27.21,1.75,2.52,2.25,2.97,3.1,1.37,2.02,60.33,3.82,663
28.5,1.15,2.4,1.95,2.82,3.43,1.79,2.21,62.52,3.69,664
29.34,1.61,2.92,1.79,2.51,3.73,1.52,2.26,64.44,3.59,665
28.42,1.36,2.78,1.62,2.4,3.73,1.33,2.3,64.26,3.62,666
28.76,1.59,2.92,1.89,2.69,3.85,1.55,2.02,58.02,3.93,667
26.28,1.71,2.63,1.74,2.62,3.78,1.47,1.71,59.09,3.68,668
29.49,1.52,2.47,1.56,2.6,3.74,1.2,2.59,60.3,3.87,669
28.5,1.55,2.94,1.36,2.24,3.97,1.75,1.9,61.31,4.18,670
29.62,1.35,2.79,2.14,2.71,3.59,1.19,2.07,62.21,3.58,671
28.6,1.71,2.88,1.94,2.65,3.57,1.82,2.19,61.33,3.64,672
28.24,1.57,2.02,1.67,2.51,3.58,1.69,2.22,62.68,3.4,673
30.48,1.45,2.37,1.69,2.6,4.3,1.44,2.46,53.56,3.85,674
16.44,1.33,2.27,1.78,2.54,3.31,1.59,2.09,55.39,3.64,675
28.3,1.31,2.06,1.81,2.51,3.91,1.55,2.44,57.09,3.42,676
28.27,1.49,2.09,1.89,2.62,3.65,1.85,2.5,55.44,3.77,677
21.96,1.4,2.35,1.99,2.54,3.82,1.56,1.98,60.56,3.72,678
27.91,1.54,2.33,1.65,3.25,3.83,1.55,2.29,55.7,3.46,679
27.71,1.46,2.09,2.17,2.58,3.92,1.77,2.24,57.11,3.67,680
28.41,1.52,2.24,1.6,2.55,3.76,1.73,2.51,58.29,3.73,681
27.32,1.55,1.76,1.73,2.63,3.53,1.76,1.84,59.54,3.77,682
28.11,1.74,2.22,2.03,2.67,3.62,1.45,2.51,61.83,3.86,683
29.17,1.13,2.25,1.41,2.43,3.48,1.43,2.42,54.67,3.82,684
29.01,1.3,1.94,1.98,2.55,4.13,1.58,3.62,57.19,3.65,685
28.95,1.33,2.0,2.14,2.53,3.77,1.64,2.09,61.99,3.58,686
29.45,1.58,2.29,1.52,2.68,3.95,1.5,2.15,56.77,3.91,687
30.6,1.31,2.25,1.92,1.53,3.56,1.79,2.3,48.84,3.62,688
30.32,1.38,2.46,1.83,2.5,3.58,1.84,3.08,54.12,3.68,689
29.68,1.29,2.27,1.85,2.67,3.84,1.52,2.34,59.38,3.96,690
29.1,1.29,2.13,1.9,2.65,3.11,1.18,2.86,57.75,3.68,691
28.19,1.35,2.59,1.89,2.68,3.24,1.67,2.23,60.44,3.75,692
29.31,0.84,2.32,1.8,2.29,3.26,1.33,2.28,78.17,3.64,693
38.56,1.1,2.0,1.72,2.45,2.94,1.93,2.9,59.67,3.51,694
29.54,0.97,2.17,2.78,2.19,2.99,1.46,2.32,58.22,3.71,695
29.98,1.63,2.26,1.65,2.65,3.2,1.79,2.31,55.25,3.95,696
30.26,1.13,2.11,1.83,2.4,2.71,1.43,2.45,66.79,4.05,697
30.17,1.28,2.24,1.64,2.71,3.07,1.77,1.83,62.41,4.12,698
29.97,1.29,2.61,2.49,2.76,3.09,1.72,2.49,58.79,4.33,699
29.7,1.06,1.91,1.75,2.59,3.29,1.64,1.94,62.73,3.87,700
29.47,1.03,2.3,1.59,2.52,2.9,1.43,2.19,65.17,3.76,701
29.88,1.47,2.26,1.69,2.39,2.92,1.59,2.54,51.05,3.83,702
28.78,1.1,2.31,1.38,2.7,3.22,1.8,2.33,67.54,3.98,703
29.82,1.29,1.97,1.91,2.24,2.83,1.62,2.26,73.21,4.1,704
30.23,1.07,2.4,1.52,2.65,3.22,1.74,2.16,55.66,3.87,705
34.48,1.13,2.41,1.94,2.38,2.79,1.87,2.07,63.53,4.11,706
28.41,1.15,2.19,1.87,2.4,2.84,1.81,2.09,65.83,4.09,707
29.16,1.45,2.11,1.72,2.42,3.0,1.98,2.27,69.61,2.46,708
29.08,1.3,2.75,1.75,2.13,3.08,1.93,1.79,64.78,3.92,709
28.97,1.07,2.5,1.89,2.14,2.91,1.9,2.36,69.22,4.35,710
29.49,1.45,2.3,2.06,2.48,2.84,1.88,1.66,61.32,3.9,711
28.92,1.33,2.52,1.69,2.59,2.98,1.58,2.32,63.1,3.76,712
28.83,1.11,2.42,2.05,2.62,3.04,1.86,2.33,73.03,3.91,713
29.81,1.23,2.35,1.96,1.79,3.03,2.09,2.09,85.45,3.74,714
29.8,1.14,2.19,1.68,2.36,3.02,1.75,1.97,77.01,4.1,715
29.18,0.94,2.58,1.87,2.43,2.96,1.75,2.04,61.26,3.83,716
29.36,1.52,2.37,2.15,2.82,3.21,2.2,2.53,56.09,4.09,717
33.28,1.18,2.41,1.84,2.6,2.93,1.97,1.76,59.31,3.83,718
34.14,1.51,2.61,2.0,3.03,3.0,1.88,2.07,86.01,3.71,719
35.46,1.5,2.1,2.21,2.43,2.96,1.67,2.04,63.96,3.82,720
33.62,1.49,2.72,1.96,2.39,2.72,2.81,2.07,67.45,3.18,721
34.79,2.61,2.28,1.84,1.87,2.89,1.69,2.36,60.64,3.18,722
40.43,1.31,2.45,2.18,2.42,2.96,1.64,1.95,61.05,3.28,723
33.92,1.58,2.35,2.24,2.29,3.24,2.0,1.96,64.24,2.95,724
36.87,1.47,2.15,1.83,2.51,2.73,1.81,2.3,60.62,3.26,725
34.07,1.02,2.5,1.91,2.58,2.79,1.67,2.1,61.14,2.95,726
28.11,1.42,2.75,1.57,2.86,2.87,2.17,2.17,58.23,3.36,727
29.89,1.33,2.52,2.19,2.78,2.88,1.91,2.09,65.31,3.04,728
33.05,1.41,2.44,1.92,2.47,2.83,1.81,2.45,61.79,3.44,729
36.44,1.2,2.06,1.96,2.11,3.24,1.77,1.98,55.3,3.29,730
35.48,1.59,2.41,2.04,2.43,2.88,1.85,2.34,60.24,3.31,731
36.46,1.27,2.36,2.07,2.67,3.2,1.41,2.37,56.69,3.21,732
33.19,1.11,2.5,2.0,2.69,3.05,1.62,1.83,66.18,3.01,733
39.42,1.31,2.16,1.85,2.45,3.03,1.87,2.18,67.2,3.17,734
31.8,1.07,2.64,1.61,2.26,3.19,1.67,2.19,59.38,3.31,735
38.88,1.48,2.35,1.69,2.52,2.98,1.69,1.98,60.12,3.13,736
30.4,1.58,2.29,2.15,2.4,3.19,1.43,2.19,67.21,3.24,737
35.98,1.51,2.33,1.89,2.43,3.05,1.54,2.08,68.0,2.95,738
37.08,0.73,2.64,2.1,2.62,2.86,1.41,1.96,61.98,3.34,739
35.35,1.15,2.57,1.88,3.05,2.98,1.29,2.45,65.0,3.19,740
36.1,1.33,2.72,1.94,2.48,3.14,1.61,2.13,62.86,3.09,741
33.53,1.58,2.47,2.06,2.24,2.26,2.02,2.49,60.06,3.21,742
36.7,1.03,2.59,1.9,2.25,2.98,1.45,2.28,61.55,2.99,743
27.66,1.21,2.65,2.32,2.3,3.18,1.61,2.17,61.68,3.04,744
32.89,1.53,2.88,1.82,2.42,2.95,2.14,2.36,61.83,3.16,745
32.37,1.07,2.81,1.51,2.39,2.94,1.54,1.89,61.45,3.72,746
36.99,1.29,2.64,1.65,2.31,3.06,0.94,2.09,61.7,3.74,747
40.95,1.42,2.64,1.68,2.08,3.05,1.75,2.23,61.89,3.92,748
35.21,1.34,3.09,1.64,2.22,2.74,1.73,2.39,61.84,3.62,749
