cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
2125,217,3.38,15,8,363,27,632
2319,225,3.3,15,8,345,36,633
1910,214,3.97,15,8,325,37,634
1993,215,4.0,15,9,315,37,635
2485,216,3.55,15,9,298,40,636
2716,233,3.77,12,9,306,36,637
2010,217,3.83,13,9,287,34,638
2479,208,3.71,12,8,281,39,639
2433,224,3.73,12,9,352,38,640
2434,211,3.48,13,8,363,44,641
1594,209,3.19,12,9,332,36,642
2383,207,3.17,12,9,327,37,643
1878,222,3.8,12,8,288,41,644
2429,209,3.74,12,8,328,46,645
2739,208,3.09,13,9,275,36,646
1800,127,3.41,12,9,418,49,647
2889,135,3.06,13,9,385,44,648
1294,134,3.42,12,5,393,22,649
2969,135,3.52,12,5,407,25,650
2936,131,4.04,12,5,397,38,651
3477,139,3.86,12,5,359,61,652
2170,130,3.29,12,6,445,31,653
2410,148,3.38,12,6,386,37,654
2702,140,3.73,12,6,376,51,655
2892,151,3.16,12,6,394,37,656
2995,140,3.45,13,6,397,39,657
3008,146,4.07,13,5,257,44,658
3434,135,3.62,12,6,410,37,659
2505,133,3.15,12,6,429,39,660
2641,147,3.16,12,6,378,35,661
3342,148,4.01,12,5,381,51,662
2499,152,3.86,19,6,442,30,663
2757,40,3.77,19,6,262,27,664
2479,211,3.78,19,6,356,61,665
2779,202,3.52,19,6,330,46,666
2712,208,3.17,19,6,328,37,667
2235,208,3.47,18,6,384,33,668
2411,214,3.96,19,5,311,38,669
2719,202,3.56,19,5,356,42,670
2277,206,3.23,19,6,377,41,671
2394,213,3.1,19,6,370,45,672
3318,209,3.62,18,6,405,57,673
2981,214,3.5,19,6,344,27,674
2777,212,3.38,19,6,371,37,675
2821,202,3.91,18,5,345,35,676
2848,210,3.2,19,6,353,34,677
2456,207,3.78,19,5,379,36,678
2720,206,3.73,19,5,329,52,679
2294,204,3.24,19,6,346,36,680
2367,211,3.47,19,5,365,35,681
2997,212,3.93,18,5,183,27,682
2534,187,3.46,19,9,461,25,683
2208,179,3.03,19,8,486,46,684
2852,192,4.25,19,7,507,38,685
2600,184,3.1,19,8,484,53,686
2849,181,3.27,19,8,473,33,687
2448,188,3.08,19,8,468,43,688
3050,193,4.0,14,7,503,31,689
2507,184,3.7,14,8,473,41,690
3002,180,3.67,14,7,504,36,691
3066,179,3.88,14,6,508,33,692
3013,175,4.05,14,7,459,41,693
1981,192,3.3,14,8,475,25,694
2495,187,3.24,14,8,481,22,695
3164,195,3.76,14,9,479,34,696
2295,186,3.97,14,8,463,34,697
3101,190,4.16,14,8,574,29,698
2687,183,4.46,14,6,493,38,699
2828,183,3.37,14,9,473,38,700
2770,203,3.55,14,9,377,41,701
3127,203,3.88,14,8,452,39,702
2741,203,4.03,14,9,390,41,703
2828,203,3.85,14,8,450,33,704
3009,203,4.03,14,9,298,35,705
2596,203,3.28,14,8,380,27,706
2798,203,3.99,14,9,430,31,707
2941,203,3.31,14,8,394,36,708
3185,204,4.02,15,9,382,26,709
2861,204,3.17,14,8,388,39,710
2817,203,3.34,14,8,410,42,711
2896,204,3.28,14,9,362,42,712
2806,203,3.21,14,9,427,28,713
2464,203,3.56,14,8,402,34,714
2986,204,3.83,16,9,396,41,715
3964,204,3.98,16,9,403,33,716
2614,204,3.6,16,7,353,44,717
2694,204,3.11,16,7,424,52,718
2849,206,3.45,16,7,406,25,719
3505,178,3.33,16,7,302,4,720
2798,178,3.86,16,7,469,18,721
2826,179,3.47,16,7,307,35,722
2604,178,3.57,16,7,354,25,723
2667,178,3.24,16,7,476,59,724
2645,179,3.7,16,7,353,18,725
2675,177,3.14,16,7,340,36,726
2946,177,3.69,16,7,381,27,727
3135,177,3.5,16,7,355,26,728
2547,177,3.97,15,7,344,35,729
2441,179,3.09,16,7,403,37,730
2360,178,4.01,16,7,428,23,731
3090,177,3.33,16,7,377,28,732
2410,178,3.75,16,7,309,27,733
2831,178,4.11,16,8,318,34,734
2753,178,3.59,15,8,437,46,735
2887,170,3.66,16,7,339,20,736
2420,229,3.15,15,7,391,29,737
2412,229,3.62,15,7,484,44,738
2360,229,3.06,16,8,414,30,739
2385,229,3.47,16,8,494,56,740
2235,229,3.81,15,8,381,24,741
3150,229,3.12,13,8,353,50,742
2601,229,3.16,13,7,407,43,743
2342,229,4.02,13,7,391,28,744
2588,229,3.34,13,8,407,34,745
2688,229,3.42,13,8,407,41,746
2284,229,3.71,13,7,416,30,747
2521,229,4.05,13,7,433,43,748
2239,229,3.3,13,7,385,37,749
2572,229,3.63,13,8,381,36,750
3074,229,3.38,13,9,410,42,751
2498,229,3.88,13,9,309,34,752
3445,238,3.55,13,9,401,35,753
3085,229,3.92,13,9,393,38,754
946,197,3.07,13,9,503,43,755
3012,179,3.95,13,9,444,49,756
3323,123,3.33,13,8,504,30,757
2712,181,3.11,13,9,440,33,758
2076,180,3.35,13,9,498,44,759
2952,162,3.34,13,8,512,35,760
2955,198,3.99,13,9,559,44,761
3345,181,3.33,13,9,520,25,762
2781,177,3.97,13,9,531,46,763
2497,185,3.62,13,9,302,46,764
2886,191,4.04,13,9,421,29,765
2942,186,3.35,13,9,476,32,766
2796,182,3.92,16,9,462,45,767
2505,180,3.73,15,7,501,36,768
2801,180,3.94,15,7,580,45,769
3203,177,3.89,16,6,461,46,770
2037,185,4.11,16,6,548,27,771
2964,180,3.11,16,6,432,26,772
2904,155,3.92,15,7,359,39,773
3143,156,3.42,15,6,337,20,774
2894,156,3.62,16,7,456,29,775
2804,156,3.71,16,6,420,29,776
1737,157,3.59,15,7,395,29,777
2574,155,3.01,16,6,354,57,778
2519,156,3.68,15,7,442,18,779
2215,155,3.46,16,7,401,39,780
2559,155,3.37,16,7,353,30,781
171,104,4.19,15,7,438,33,782
1981,156,3.33,16,7,361,24,783
1648,155,4.02,15,7,403,30,784
2231,155,3.86,15,7,396,40,785
1212,156,4.07,15,7,325,31,786
2980,89,3.66,16,7,399,29,787
1958,157,3.56,15,7,391,43,788
2034,155,3.92,16,7,460,9,789
2417,155,3.8,16,7,316,25,790
1680,183,3.46,16,7,422,22,791
3483,186,3.71,15,8,380,18,792
1937,181,3.67,15,7,363,32,793
2644,183,3.65,17,7,386,30,794
1941,174,3.06,16,7,438,35,795
2999,185,3.25,15,7,353,26,796
2589,171,3.61,21,7,298,29,797
3401,177,3.37,16,7,408,34,798
2382,219,3.69,17,7,504,52,799
2689,189,3.05,14,7,432,52,800
3804,176,3.37,15,7,384,32,801
1495,180,3.27,18,7,399,37,802
2830,175,3.7,17,7,99,24,803
3130,177,3.72,16,7,416,47,804
2700,166,3.15,15,7,332,25,805
986,167,3.43,16,7,406,33,806
1962,192,3.7,16,7,311,40,807
2602,183,3.99,15,6,371,40,808
2661,198,3.03,15,7,446,38,809
2078,216,3.34,16,10,414,28,810
2457,199,3.96,16,7,410,41,811
2438,226,3.52,16,7,455,32,812
2570,167,3.79,15,7,418,40,813
2501,198,3.25,16,6,384,29,814
2439,180,3.05,15,7,425,41,815
2219,191,3.57,16,7,430,51,816
2716,192,3.47,16,7,385,45,817
2188,195,3.78,13,7,424,25,818
1947,189,3.7,14,7,351,27,819
2011,177,3.86,14,7,433,31,820
2023,177,3.78,14,7,396,19,821
2840,200,3.85,14,7,428,39,822
1732,215,3.3,14,7,418,23,823
2831,198,3.35,14,7,421,29,824
1875,183,3.73,15,7,447,16,825
2837,191,3.37,14,7,418,23,826
2904,189,3.97,4,7,500,33,827
1909,179,3.87,14,7,467,39,828
2334,187,3.26,14,4,506,57,829
2517,189,3.37,14,7,455,24,830
3357,177,3.55,14,7,473,36,831
3059,164,3.83,14,7,507,21,832
2697,185,3.59,14,7,440,26,833
2778,194,3.95,14,7,485,19,834
2747,187,3.81,14,7,497,43,835
1939,186,4.05,14,7,489,29,836
2141,203,3.76,14,7,502,25,837
2967,182,3.11,14,7,542,23,838
2770,188,3.83,14,6,451,33,839
2277,190,3.48,14,7,424,6,840
3398,183,3.26,14,7,426,30,841
2417,188,3.38,14,6,497,44,842
2870,186,3.63,14,7,489,39,843
3329,196,3.1,14,7,393,56,844
3046,200,3.69,17,7,510,4,845
2964,250,3.83,17,7,482,38,846
3353,206,3.42,17,6,496,14,847
3538,180,4.17,17,7,551,52,848
2819,210,3.32,17,7,496,49,849
2667,223,3.74,17,7,531,54,850
3078,221,3.52,17,9,506,29,851
2793,220,4.01,17,7,514,42,852
2940,189,3.43,17,8,426,25,853
3277,201,3.45,17,9,446,39,854
3063,227,3.17,17,8,374,28,855
3422,225,3.05,17,8,491,18,856
2823,200,4.03,17,8,431,29,857
1984,225,3.56,17,8,398,35,858
2720,228,3.6,17,8,409,12,859
2653,211,3.32,16,8,608,31,860
2974,224,3.99,17,8,481,28,861
3161,208,3.52,17,8,459,33,862
2707,182,3.38,17,8,408,41,863
2644,177,3.98,17,8,450,34,864
3196,161,3.57,17,8,439,31,865
2372,180,3.49,17,8,442,34,866
3463,198,3.63,17,8,458,28,867
4658,193,4.04,17,8,504,39,868
2833,180,3.33,17,8,487,38,869
2724,183,3.41,16,8,494,32,870
2929,159,3.77,17,8,406,24,871
3419,172,3.3,17,8,493,43,872
2516,187,3.73,17,8,469,38,873
3233,176,3.76,17,8,457,29,874
2950,189,4.05,17,8,458,48,875
3014,179,3.71,17,8,519,36,876
3159,191,3.24,10,7,441,27,877
3037,172,3.17,17,8,404,42,878
2934,178,3.89,29,8,403,37,879
3111,182,3.44,17,8,478,35,880
2466,199,3.94,17,8,402,36,881
3423,182,3.83,17,8,424,17,882
2577,189,3.26,17,8,357,17,883
2531,202,3.49,17,8,264,43,884
3112,188,3.9,17,8,349,26,885
2937,189,4.1,17,8,475,76,886
2798,185,3.62,16,7,316,26,887
2592,250,3.18,17,7,337,22,888
2845,193,3.65,17,7,394,29,889
2816,183,3.5,17,7,392,32,890
3924,203,3.02,17,7,299,31,891
2872,219,3.01,17,7,453,32,892
2339,188,3.28,17,7,176,33,893
2704,207,3.24,17,7,361,28,894
2971,174,3.98,17,6,378,34,895
2508,193,3.47,17,7,349,24,896
2562,197,3.51,18,7,414,36,897
2094,218,3.62,17,7,375,18,898
2704,200,3.56,17,7,362,37,899
2802,197,3.48,17,7,426,0,900
2713,200,3.44,17,7,520,26,901
2772,201,3.69,16,7,477,47,902
3192,200,3.2,17,7,441,25,903
2904,206,3.34,17,8,468,24,904
2764,205,3.16,17,7,332,29,905
2788,248,3.01,17,8,469,39,906
2711,205,3.9,17,8,470,23,907
2875,200,3.59,17,8,462,23,908
2705,199,3.79,16,8,461,30,909
2843,202,3.52,16,8,508,37,910
2591,208,3.23,16,8,438,24,911
3211,203,3.58,16,8,458,37,912
2588,135,3.26,17,8,369,36,913
2587,208,3.92,16,8,406,38,914
2947,204,4.2,16,8,513,43,915
3167,200,3.95,17,8,434,33,916
2860,194,3.87,17,8,377,44,917
2676,198,3.31,16,8,378,30,918
1342,202,3.8,17,8,312,47,919
3065,202,3.51,16,8,359,40,920
2777,149,4.16,17,7,321,44,921
2906,195,4.56,17,7,285,47,922
2906,199,3.97,16,7,344,29,923
3114,202,3.41,16,7,391,7,924
2532,201,3.66,16,7,331,26,925
2713,205,3.99,16,7,302,37,926
2341,198,3.57,16,7,253,24,927
2574,202,4.17,16,7,339,46,928
3005,201,3.91,16,7,360,7,929
2452,198,3.79,16,7,344,20,930
2852,195,3.93,16,7,291,30,931
2411,196,3.29,16,7,304,28,932
2514,198,4.01,16,7,329,40,933
2253,199,3.23,16,7,365,15,934
2573,132,3.43,15,7,467,20,935
2727,165,3.62,16,7,509,50,936
2621,132,3.18,15,7,451,47,937
3157,151,3.37,16,8,515,29,938
2426,136,3.42,16,8,455,34,939
2463,134,3.12,16,8,454,40,940
2591,157,3.33,16,8,477,23,941
2684,178,3.29,7,8,532,35,942
2489,133,3.25,16,8,451,41,943
2320,138,3.03,16,8,506,35,944
2343,132,3.79,16,8,557,36,945
2570,149,3.53,16,8,528,54,946
2374,179,4.05,16,8,517,32,947
2574,173,3.34,16,8,489,18,948
1919,130,3.66,15,8,517,33,949
2098,100,3.75,15,8,454,36,950
2140,150,3.2,15,8,520,30,951
2031,147,3.41,15,8,540,50,952
1705,193,3.22,14,8,320,36,953
2001,193,3.05,15,7,452,77,954
2072,194,3.74,15,10,443,36,955
1958,190,3.32,15,9,394,32,956
2094,193,3.4,11,9,383,33,957
1658,192,3.98,15,9,308,19,958
1938,196,3.49,15,10,350,30,959
1926,194,3.87,15,10,404,29,960
2234,188,3.79,15,9,341,49,961
1768,199,3.61,15,9,365,29,962
1937,194,3.34,15,10,437,30,963
2612,193,3.74,15,10,362,35,964
1887,201,3.93,15,9,416,25,965
2143,191,3.03,14,9,306,32,966
2083,198,4.03,15,10,348,41,967
1715,200,3.93,11,9,427,41,968
2054,189,3.68,15,9,0,48,969
2087,192,3.72,15,9,305,32,970
2563,199,3.48,15,10,306,29,971
3596,196,3.96,13,7,380,25,972
2425,199,3.68,15,8,392,16,973
2869,230,3.76,14,9,367,36,974
3423,220,3.04,17,8,356,31,975
2846,215,3.24,14,9,372,17,976
2564,195,3.3,15,10,356,32,977
2788,196,3.91,15,9,354,30,978
3642,229,3.44,15,8,356,42,979
3093,186,3.17,15,9,341,44,980
3319,286,3.64,15,9,364,22,981
2726,179,3.94,14,8,340,42,982
3290,210,3.99,15,9,375,36,983
