core1,core2,core3,core4,mem,gpu,norm_ex_time
89.08,5.45,2.36,2.19,139.92,3.93,553
91.18,5.36,2.13,2.19,139.8,3.76,554
88.81,5.28,2.47,2.87,140.05,4.43,555
86.41,5.04,2.1,2.86,140.31,3.93,556
94.09,5.39,1.84,2.81,139.92,3.84,557
88.51,5.25,1.99,2.59,139.51,3.99,558
88.87,5.53,2.48,2.72,139.96,4.37,559
89.13,5.57,2.18,2.83,140.0,4.32,560
90.21,5.38,1.79,2.47,139.75,4.36,561
87.87,5.41,1.74,2.75,140.13,3.99,562
88.59,5.63,2.22,2.66,139.79,4.37,563
89.26,5.43,1.83,3.24,140.08,4.31,564
86.61,5.43,2.09,2.69,139.7,4.67,565
91.44,6.13,2.15,3.06,139.74,4.29,566
92.31,5.67,2.14,3.18,139.83,4.42,567
94.91,5.73,1.74,2.8,140.37,4.46,568
87.58,5.41,1.75,2.96,139.88,4.39,569
87.36,5.76,1.78,2.9,139.82,4.07,570
78.51,6.0,1.85,2.82,139.73,4.35,571
92.45,5.89,1.89,2.65,139.82,4.57,572
92.28,5.51,1.7,2.74,140.09,4.49,573
91.35,6.04,1.59,2.75,140.06,4.35,574
90.5,5.55,1.88,2.74,141.88,4.18,575
90.9,5.53,1.97,2.51,140.75,3.93,576
88.82,5.22,1.79,2.21,148.14,4.35,577
87.61,5.67,1.65,2.68,145.45,4.3,578
87.25,5.87,1.59,2.95,127.07,4.15,579
91.78,5.62,1.99,2.62,138.95,4.5,580
92.36,5.93,1.91,2.59,128.5,4.15,581
82.86,5.71,2.15,2.74,143.36,4.32,582
90.3,5.56,2.82,2.9,141.29,4.45,583
89.27,5.58,1.82,2.62,141.0,4.23,584
87.74,5.93,1.76,2.3,134.64,4.33,585
83.53,6.05,1.91,2.47,140.58,4.33,586
76.85,5.88,1.91,2.28,127.98,4.3,587
86.21,6.01,2.53,2.48,125.43,4.09,588
113.92,5.95,1.93,2.55,155.44,4.2,589
90.36,5.88,2.16,2.34,135.06,4.46,590
107.61,5.9,2.07,2.71,151.91,3.29,591
91.76,6.07,2.27,2.42,118.89,3.74,592
98.35,6.0,2.28,2.84,143.6,3.36,593
103.04,5.89,2.12,2.7,140.89,3.46,594
91.23,5.91,2.38,1.92,146.42,3.18,595
96.35,5.92,2.3,1.77,137.22,3.68,596
89.77,5.83,1.94,1.75,163.02,3.39,597
89.47,6.25,2.53,1.7,138.69,3.53,598
81.59,7.31,2.38,1.66,149.16,3.64,599
101.35,5.38,1.84,2.17,137.09,3.22,600
93.15,5.94,2.31,1.64,133.97,3.53,601
93.96,5.23,2.34,1.5,135.96,3.67,602
94.58,5.89,2.25,1.81,85.88,3.67,603
86.24,6.1,2.37,2.02,138.33,2.58,604
92.77,5.6,2.45,1.94,124.69,3.4,605
96.32,5.63,1.99,2.13,126.55,3.17,606
89.4,6.13,2.32,1.93,130.89,3.83,607
86.68,4.89,1.92,1.88,130.11,3.6,608
100.22,4.96,2.09,1.56,128.43,3.36,609
84.07,4.48,2.19,1.76,123.51,3.59,610
88.06,4.71,2.32,1.94,121.27,3.71,611
87.75,4.85,1.99,1.63,130.08,3.33,612
92.89,4.74,2.35,1.77,137.16,3.62,613
90.15,1.84,2.05,1.84,131.51,3.44,614
95.25,4.69,2.25,2.46,128.0,3.56,615
98.05,4.75,2.36,2.61,120.62,3.57,616
98.8,4.82,2.16,2.22,126.95,3.51,617
80.02,4.79,2.23,2.35,122.93,3.43,618
85.44,5.08,2.02,2.34,144.84,3.36,619
88.41,4.67,2.08,2.61,126.53,3.42,620
92.88,2.47,1.89,2.82,120.0,3.38,621
92.22,4.79,2.11,2.5,133.05,3.58,622
89.45,5.07,2.03,2.54,126.79,4.3,623
92.33,5.3,2.13,2.34,120.1,4.35,624
