core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
109.84,72.23,67.48,11.42,10.5,8.76,10.68,10.26,163.66,2.63,458
109.77,71.38,67.17,11.24,10.59,9.05,9.59,10.39,157.5,2.72,459
109.62,73.16,63.02,11.39,10.46,8.4,10.6,10.37,171.27,2.66,460
110.14,79.67,68.09,11.36,10.56,8.23,10.21,10.74,134.15,2.83,461
110.03,74.77,63.86,11.21,10.42,7.84,10.12,10.11,176.63,2.72,462
110.04,76.02,67.07,11.06,10.43,7.05,11.12,10.36,192.54,2.25,463
110.22,71.6,56.58,11.21,10.65,9.81,13.61,10.43,202.11,3.3,464
109.79,74.02,73.72,11.39,10.37,9.3,13.73,10.29,207.8,2.96,465
110.02,76.56,72.26,11.25,10.27,9.56,13.95,10.34,189.79,2.73,466
109.83,76.52,63.1,11.45,10.55,9.38,13.34,10.08,200.18,2.68,467
107.6,81.02,67.25,11.32,10.68,9.37,13.42,10.86,173.06,2.82,468
110.12,77.86,64.73,11.14,10.76,8.77,13.4,10.53,198.83,2.97,469
109.92,79.11,69.5,11.23,10.63,9.42,13.44,9.98,207.15,2.94,470
109.68,73.49,63.99,11.52,10.5,9.05,13.51,10.76,190.45,2.69,471
109.88,83.49,62.05,11.21,10.41,9.21,13.4,10.12,199.12,2.71,472
109.96,81.2,59.64,11.24,10.48,9.2,13.47,10.36,196.4,2.69,473
109.76,81.1,61.07,11.31,10.39,8.91,13.53,10.07,195.38,2.67,474
110.16,80.8,64.46,11.28,10.54,8.94,13.41,10.22,180.22,2.72,475
109.9,81.61,62.6,11.17,8.96,9.02,14.67,10.67,206.91,2.67,476
110.02,70.61,60.82,11.18,10.42,9.24,13.7,10.47,190.25,2.76,477
110.06,84.32,63.69,10.92,10.75,9.32,13.57,10.22,215.53,2.8,478
109.86,71.03,59.65,10.8,13.17,9.03,13.36,8.23,193.56,3.0,479
101.42,103.71,59.55,11.11,10.38,9.32,13.31,8.44,191.22,2.98,480
109.9,72.89,61.28,11.48,10.26,9.15,13.43,8.12,186.74,2.03,481
110.23,80.35,62.1,11.61,10.51,9.07,13.38,8.31,199.68,2.7,482
103.79,83.87,59.5,11.55,10.75,9.15,13.24,8.52,189.43,2.68,483
90.06,88.08,57.81,11.46,10.43,8.96,13.54,8.43,188.61,2.67,484
108.08,75.01,63.78,11.68,10.15,9.1,13.61,8.05,175.4,2.85,485
94.0,79.36,61.09,11.53,10.39,9.04,13.7,8.19,171.71,2.83,486
105.36,73.76,61.27,11.23,10.34,9.2,13.46,8.51,197.27,3.16,487
99.14,79.55,61.74,11.57,10.5,8.42,13.44,8.13,194.95,3.0,488
95.13,83.68,64.67,11.48,10.4,8.61,10.59,8.42,189.22,2.63,489
98.59,81.74,61.55,11.37,10.72,8.09,13.61,8.29,193.55,4.18,490
94.91,78.64,62.46,11.65,9.16,7.38,11.22,8.13,198.71,2.79,491
99.48,84.12,58.74,11.6,9.79,8.39,11.64,8.47,195.05,3.04,492
97.59,100.69,55.56,11.13,9.86,10.3,11.4,8.14,186.22,3.43,493
112.88,100.34,56.11,11.02,9.93,7.61,11.61,8.26,181.75,3.58,494
104.31,100.59,54.58,10.64,9.91,7.64,11.52,8.4,192.44,3.04,495
94.41,100.65,39.15,11.41,9.41,8.77,11.34,8.25,180.24,3.26,496
101.61,100.78,41.79,11.29,9.65,6.84,11.4,8.32,144.55,3.28,497
113.28,100.84,45.17,11.43,9.71,7.82,11.25,8.26,188.53,3.08,498
113.18,100.85,42.36,11.56,9.71,8.57,11.51,8.16,173.64,3.3,499
88.57,100.62,58.58,11.59,9.8,8.5,11.61,8.17,194.58,2.96,500
89.71,100.57,49.51,11.51,9.32,9.07,11.37,8.2,186.02,3.75,501
95.21,100.59,54.48,11.27,9.83,7.38,11.61,8.01,199.51,3.41,502
101.63,101.03,56.47,11.35,10.0,7.15,11.64,8.26,187.07,3.03,503
93.08,100.57,44.33,11.72,9.75,7.37,11.44,8.27,200.74,3.15,504
97.24,100.75,42.31,11.66,9.67,8.19,11.65,8.38,220.19,2.71,505
103.64,100.81,51.0,11.14,9.65,8.68,11.06,8.64,198.73,3.16,506
99.11,100.88,47.45,11.44,9.65,8.17,11.73,7.92,192.18,3.14,507
105.27,100.5,51.08,11.49,9.81,8.62,11.37,8.35,186.18,3.53,508
90.35,100.64,49.06,11.48,9.73,7.56,11.7,8.83,175.02,3.5,509
104.24,100.71,59.62,11.04,9.8,8.03,11.53,8.3,221.8,2.81,510
98.61,101.03,15.57,11.63,10.05,8.12,11.42,8.29,179.91,3.35,511
94.63,100.87,47.44,10.73,9.55,8.34,11.84,8.52,186.15,3.27,512
105.62,100.65,43.49,11.76,9.74,8.13,11.56,8.72,208.79,3.23,513
103.07,100.69,58.74,11.57,9.63,8.7,11.27,8.73,196.51,3.11,514
88.31,87.46,69.05,9.24,9.64,8.37,11.39,8.46,209.22,2.58,515
100.4,87.55,68.73,11.08,9.55,7.37,11.39,8.45,199.59,2.56,516
92.33,87.07,68.87,10.17,9.59,8.48,11.2,8.6,226.66,2.74,517
99.95,87.47,68.91,9.87,9.46,8.29,7.93,8.53,245.04,2.57,518
100.27,87.16,69.11,9.83,9.95,8.48,10.68,8.52,222.1,2.8,519
104.95,87.03,68.96,10.14,9.64,8.59,8.17,8.63,219.33,2.69,520
106.46,87.15,69.3,9.16,8.81,8.09,11.22,8.49,246.99,2.72,521
99.73,87.07,68.86,10.08,9.83,8.32,10.04,8.67,176.76,2.9,522
77.55,87.29,68.57,8.82,9.75,8.04,11.03,8.59,175.37,2.91,523
106.77,87.26,68.67,10.23,9.82,8.22,12.63,8.45,185.15,2.44,524
81.28,87.37,69.13,8.82,9.7,8.52,11.07,8.45,186.01,2.62,525
94.08,87.39,68.57,9.73,9.56,7.64,10.92,8.7,181.37,2.45,526
87.66,87.56,68.79,10.39,9.92,7.72,11.09,8.61,168.19,2.84,527
83.46,87.39,69.05,9.28,9.69,7.63,13.05,8.62,193.92,2.6,528
98.17,87.34,68.97,10.02,9.75,8.34,8.75,8.51,174.47,2.72,529
98.54,87.59,68.69,10.73,9.58,9.38,11.15,8.28,175.72,2.76,530
104.28,87.27,68.86,9.61,9.89,9.56,10.04,8.4,180.29,2.9,531
114.37,87.34,68.91,11.26,10.3,9.16,9.07,8.5,186.28,2.73,532
98.35,87.15,69.22,9.89,9.89,9.72,9.42,8.55,187.23,2.44,533
99.05,87.37,68.71,10.18,9.89,9.29,9.3,8.26,179.16,2.63,534
98.61,87.78,68.97,11.07,9.91,9.72,9.96,8.58,177.13,2.63,535
99.07,87.09,69.43,9.7,9.68,9.79,11.6,8.28,190.26,2.83,536
98.4,86.51,55.73,9.33,9.95,9.26,11.48,8.67,182.79,2.75,537
98.59,86.25,77.61,10.5,10.21,9.83,10.05,8.46,184.87,2.85,538
98.65,86.49,46.92,10.6,9.79,9.83,10.84,8.28,171.46,2.79,539
98.71,86.34,61.52,9.71,9.74,9.51,8.24,8.36,179.49,3.0,540
104.46,86.6,65.67,9.6,9.79,9.51,10.88,8.58,196.69,2.97,541
98.46,86.31,48.1,14.63,9.84,9.75,9.5,8.14,180.82,3.01,542
98.62,86.37,51.08,9.32,10.15,9.44,9.26,9.51,168.13,2.52,543
