response_time,norm_time
0.133,505.304
0.14,505.579
0.131,505.891
0.123,506.135
0.114,506.348
0.109,506.593
0.127,506.833
0.123,507.14
0.142,507.345
0.124,507.613
0.134,507.809
0.139,508.017
0.111,508.299
0.135,508.715
0.133,508.917
0.131,509.211
0.14,509.5
0.113,509.763
0.104,510.024
0.14,510.288
0.122,510.59
0.131,510.785
0.125,510.861
0.14,511.051
0.12,511.392
0.11,511.641
0.117,511.934
0.122,512.217
0.122,512.517
0.133,512.745
0.136,513.009
0.141,513.283
0.105,513.683
0.125,514.008
0.122,514.252
0.124,514.491
0.134,514.674
0.119,514.968
0.119,515.339
0.119,515.649
0.135,515.893
0.116,516.239
0.108,516.603
0.136,516.881
0.123,517.092
0.133,517.484
0.122,517.696
0.139,518.005
0.112,518.161
0.119,518.407
0.138,518.516
0.127,518.859
0.127,519.011
0.141,519.177
0.138,519.527
0.132,519.742
0.12,520.119
0.123,520.405
0.153,520.622
0.115,520.926
0.14,521.266
0.131,521.482
0.119,521.723
0.132,522.001
0.134,522.261
0.141,522.523
0.116,522.715
0.125,523.068
0.146,523.35
0.132,523.577
0.11,523.899
0.126,524.153
0.143,524.443
0.132,524.781
0.154,524.937
0.11,525.197
0.117,525.537
0.135,525.805
0.103,526.105
0.132,526.397
0.163,526.632
0.106,526.901
0.129,527.089
0.116,527.391
0.152,527.591
0.118,527.804
0.146,528.09
0.132,528.305
0.142,528.434
0.11,528.632
0.12,529.027
0.131,529.213
0.14,529.548
0.157,529.76
0.144,529.951
0.116,530.152
0.135,530.361
0.12,530.667
0.132,530.959
0.123,531.203
0.126,531.51
0.139,531.73
0.159,532.01
0.126,532.267
0.108,532.502
0.14,532.719
0.115,532.99
0.12,533.253
0.117,533.438
0.149,533.638
0.143,533.812
0.139,534.195
0.131,534.433
0.136,534.718
0.136,535.138
0.126,535.399
0.142,535.587
0.14,535.818
0.149,536.105
0.14,536.335
0.143,536.608
0.122,536.963
0.147,537.268
0.151,537.524
0.103,537.691
0.119,537.811
0.114,538.149
0.136,538.297
0.105,538.541
0.133,538.824
0.131,539.121
0.14,539.391
0.139,539.667
0.128,539.982
0.129,540.151
0.139,540.345
0.133,540.559
0.111,540.942
0.128,541.192
0.139,541.43
0.128,541.636
0.113,541.831
0.133,542.167
0.124,542.356
0.133,542.589
0.13,542.809
0.133,543.03
0.15,543.286
0.142,543.473
0.115,543.745
0.128,543.998
0.13,544.279
0.121,544.489
0.122,544.789
0.123,545.002
0.115,545.278
0.131,545.673
0.121,546.003
0.135,546.2
0.123,546.467
0.109,546.672
0.114,546.931
0.141,547.283
0.118,547.615
0.124,547.944
0.141,548.207
0.135,548.43
0.135,548.593
0.12,548.873
0.119,549.053
0.135,549.241
0.117,549.63
0.116,549.848
0.139,549.941
0.153,550.117
0.129,550.359
0.142,550.587
0.122,550.791
0.113,551.08
0.114,551.397
0.148,551.616
0.129,551.935
0.136,552.128
0.12,552.388
0.111,552.566
0.128,552.758
0.136,553.073
0.11,553.378
0.137,553.773
0.116,553.909
0.117,554.184
0.118,554.367
0.122,554.639
0.122,554.716
0.12,554.958
0.135,555.191
0.131,555.588
0.132,555.829
0.138,556.048
0.136,556.252
0.114,556.46
0.129,556.625
0.12,556.838
0.13,557.174
0.144,557.503
0.126,557.719
0.144,558.02
0.144,558.244
0.12,558.579
0.106,558.821
0.112,559.044
0.126,559.213
0.121,559.399
0.136,559.638
0.127,559.951
0.14,560.143
0.118,560.44
0.123,560.587
0.131,560.875
0.127,561.19
0.138,561.48
0.125,561.682
0.146,561.987
0.143,562.204
0.121,562.47
0.117,562.668
0.124,562.927
0.117,563.168
0.122,563.681
0.161,563.929
0.12,564.151
0.109,564.346
0.146,564.61
0.133,564.843
0.115,565.058
0.128,565.317
0.137,565.556
0.151,565.858
0.125,566.272
0.11,566.504
0.107,566.806
0.133,567.026
0.132,567.231
0.133,567.497
0.133,567.805
0.136,568.076
0.154,568.356
0.134,568.623
0.139,568.956
0.117,569.22
0.122,569.41
0.126,569.669
0.131,569.86
0.129,570.192
0.137,570.312
0.117,570.511
0.131,570.81
0.11,571.092
0.149,571.311
0.12,571.554
0.118,571.847
0.122,572.042
0.129,572.289
0.136,572.443
0.132,572.738
0.132,572.903
0.137,573.162
0.147,573.35
0.138,573.533
0.143,573.671
0.128,573.88
0.133,574.215
0.124,574.532
0.127,574.864
0.136,575.173
0.127,575.453
0.123,575.853
0.128,575.996
0.13,576.247
0.121,576.477
0.136,576.691
0.124,576.977
0.131,577.224
0.119,577.596
0.135,577.851
0.132,578.084
0.147,578.392
0.119,578.623
0.125,578.815
0.124,579.169
0.148,579.362
0.115,579.589
0.108,579.761
0.109,579.882
0.108,580.17
0.128,580.418
0.146,580.691
0.137,580.983
0.13,581.183
0.131,581.401
0.11,581.818
0.13,582.009
0.116,582.208
0.135,582.362
0.131,582.536
0.125,582.847
0.153,583.149
0.141,583.325
0.139,583.566
0.124,583.813
0.112,584.076
0.114,584.307
0.13,584.575
0.143,584.908
0.139,585.148
0.12,585.274
0.133,585.531
0.111,585.848
0.136,585.967
0.144,586.156
0.142,586.414
0.117,586.625
0.116,586.859
0.117,586.964
0.136,587.147
0.108,587.385
0.13,587.623
0.14,587.954
0.13,588.191
0.124,588.338
0.114,588.524
0.128,588.819
0.104,589.048
0.127,589.274
0.124,589.402
0.147,589.587
0.142,589.853
0.134,589.995
0.122,590.246
0.134,590.481
0.108,590.697
0.146,590.932
0.127,591.137
0.121,591.31
0.122,591.478
0.133,591.742
0.135,592.04
0.136,592.209
0.157,592.483
0.138,592.786
0.135,593.037
0.125,593.124
0.135,593.331
0.119,593.681
0.119,594.052
0.126,594.317
0.152,594.651
0.115,594.886
0.119,595.155
0.113,595.442
0.142,595.643
0.137,596.068
0.113,596.432
0.13,596.875
0.111,597.169
0.137,597.552
0.154,597.79
0.122,598.099
0.131,598.345
0.113,598.534
0.13,598.762
0.104,599.021
0.136,599.15
0.143,599.44
0.139,599.727
0.166,599.968
0.125,600.257
0.138,600.544
0.125,600.709
0.117,601.011
0.135,601.201
0.119,601.45
0.11,601.754
0.134,602.067
0.125,602.249
0.116,602.558
0.142,602.812
0.107,603.027
0.128,603.301
0.117,603.58
0.12,603.868
0.156,604.185
0.11,604.515
0.109,604.702
0.123,604.974
0.136,605.344
0.121,605.531
0.148,605.791
0.133,606.078
0.109,606.222
0.116,606.571
0.123,606.834
0.149,607.062
0.133,607.272
0.113,607.554
0.139,607.929
0.111,608.06
0.136,608.203
0.134,608.446
0.148,608.662
0.121,609.063
0.121,609.54
0.138,609.777
0.113,610.003
0.125,610.299
0.144,610.491
0.134,610.858
0.116,611.135
0.141,611.394
0.125,611.639
0.118,611.854
0.103,612.192
0.116,612.388
0.142,612.599
0.139,612.744
0.127,612.965
0.127,613.207
0.123,613.507
0.127,613.897
0.122,614.136
0.124,614.452
0.112,614.661
0.135,614.802
0.131,615.009
0.133,615.23
0.145,615.337
0.118,615.611
0.126,615.928
0.122,616.307
0.111,616.562
0.15,616.679
0.134,616.844
0.125,617.183
0.123,617.409
0.14,617.658
0.135,617.934
0.138,618.276
0.125,618.588
0.12,618.846
0.117,619.138
0.132,619.52
0.12,619.766
0.101,620.125
0.123,620.35
0.124,620.564
0.124,620.818
0.137,621.079
0.123,621.452
0.123,621.63
0.134,622.009
0.155,622.185
0.123,622.285
0.115,622.516
0.115,622.78
0.126,623.251
0.123,623.426
0.119,623.625
0.133,623.889
0.123,624.095
0.135,624.397
0.117,624.725
0.145,624.91
0.145,625.209
0.129,625.397
0.142,625.721
0.121,626.004
0.12,626.235
0.127,626.5
0.141,626.675
0.139,626.833
0.123,627.069
0.111,627.384
0.114,627.583
0.135,627.932
0.138,628.297
0.15,628.503
0.137,628.816
0.122,629.01
0.138,629.405
0.131,629.615
0.132,629.917
0.113,630.196
0.126,630.326
0.142,630.506
0.141,630.686
0.141,630.954
0.129,631.165
0.128,631.448
0.11,631.641
0.137,631.888
0.118,632.083
0.116,632.337
0.137,632.626
0.141,632.893
0.15,633.347
0.13,633.622
0.127,633.865
0.119,634.249
0.122,634.565
0.124,634.78
0.13,634.996
0.132,635.31
0.115,635.486
0.124,635.74
0.132,636.052
0.125,636.347
0.121,636.653
0.122,636.868
0.132,637.155
0.144,637.379
0.134,637.666
0.13,637.947
0.122,638.152
0.138,638.389
0.143,638.546
0.135,638.747
0.147,639.032
0.128,639.313
0.116,639.469
0.12,639.788
0.116,640.035
0.121,640.281
0.131,640.544
0.108,640.664
0.109,640.905
0.134,641.124
0.126,641.412
0.129,641.636
0.124,641.816
0.133,642.106
0.102,642.341
