response_time,norm_time
0.234,456.735
0.277,456.873
0.294,457.034
0.312,457.178
0.203,457.306
0.129,457.435
0.359,457.632
0.173,457.765
0.347,457.814
0.341,457.992
0.257,458.111
0.321,458.232
0.278,458.368
0.13,458.494
0.24,458.596
0.22,458.677
0.177,458.771
0.225,458.84
0.141,458.937
0.25,459.079
0.303,459.176
0.344,459.296
0.297,459.412
0.23,459.556
0.154,459.713
0.367,459.828
0.12,459.978
0.273,460.083
0.172,460.209
0.126,460.262
0.187,460.379
0.236,460.488
0.354,460.639
0.265,460.759
0.198,460.904
0.28,460.944
0.169,461.044
0.291,461.213
0.355,461.33
0.118,461.457
0.138,461.614
0.22,461.723
0.096,461.881
0.376,461.992
0.208,462.109
0.361,462.211
0.262,462.286
0.17,462.425
0.204,462.551
0.275,462.723
0.134,462.842
0.284,462.954
0.165,463.155
0.305,463.306
0.244,463.41
0.181,463.609
0.312,463.729
0.151,463.879
0.146,463.966
0.233,464.082
0.092,464.191
0.298,464.294
0.107,464.402
0.307,464.543
0.214,464.642
0.138,464.774
0.117,464.957
0.171,465.093
0.103,465.188
0.309,465.331
0.143,465.51
0.203,465.659
0.226,465.844
0.217,465.965
0.178,466.102
0.257,466.297
0.291,466.405
0.204,466.52
0.339,466.604
0.11,466.699
0.209,466.831
0.277,466.915
0.236,467.116
0.384,467.249
0.253,467.407
0.121,467.549
0.216,467.628
0.362,467.776
0.248,467.947
0.149,468.085
0.226,468.228
0.286,468.382
0.149,468.561
0.253,468.674
0.245,468.779
0.258,468.899
0.278,468.976
0.257,469.083
0.25,469.16
0.198,469.286
0.237,469.397
0.233,469.516
0.213,469.684
0.258,469.838
0.124,469.936
0.186,470.108
0.315,470.25
0.273,470.424
0.094,470.524
0.17,470.694
0.12,470.84
0.318,470.944
0.414,471.105
0.255,471.247
0.316,471.385
0.258,471.447
0.146,471.612
0.292,471.701
0.236,471.8
0.137,471.989
0.133,472.142
0.315,472.201
0.426,472.307
0.34,472.393
0.297,472.508
0.152,472.631
0.151,472.778
0.249,472.918
0.417,473.035
0.282,473.165
0.286,473.326
0.263,473.489
0.28,473.592
0.155,473.666
0.124,473.821
0.166,473.949
0.129,474.054
0.189,474.147
0.317,474.272
0.284,474.384
0.306,474.48
0.121,474.632
0.248,474.758
0.11,474.952
0.156,475.079
0.14,475.244
0.179,475.362
0.192,475.501
0.32,475.615
0.274,475.7
