response_time,norm_time
0.041,440.96
0.041,441.015
0.037,441.05
0.033,441.092
0.039,441.133
0.037,441.171
0.033,441.192
0.041,441.217
0.039,441.266
0.035,441.295
0.039,441.334
0.038,441.359
0.041,441.397
0.036,441.431
0.034,441.46
0.033,441.488
0.043,441.515
0.041,441.558
0.037,441.583
0.032,441.609
0.033,441.645
0.034,441.69
0.037,441.73
0.038,441.764
0.041,441.798
0.036,441.815
0.036,441.853
0.038,441.873
0.032,441.916
0.039,441.952
0.043,441.985
0.041,442.009
0.041,442.052
0.032,442.071
0.03,442.103
0.045,442.126
0.032,442.155
0.037,442.184
0.039,442.204
0.041,442.239
0.035,442.268
0.044,442.292
0.046,442.344
0.039,442.377
0.046,442.414
0.04,442.476
0.036,442.499
0.037,442.526
0.041,442.554
0.037,442.604
0.043,442.64
0.035,442.682
0.041,442.716
0.033,442.757
0.041,442.815
0.045,442.843
0.031,442.884
0.035,442.912
0.036,442.949
0.033,442.998
0.036,443.022
0.041,443.056
0.043,443.093
0.039,443.118
0.039,443.148
0.042,443.18
0.036,443.22
0.029,443.251
0.036,443.29
0.043,443.323
0.029,443.376
0.034,443.401
0.031,443.43
0.043,443.46
0.039,443.485
0.035,443.519
0.044,443.555
0.032,443.605
0.032,443.624
0.033,443.663
0.046,443.702
0.041,443.74
0.042,443.778
0.043,443.82
0.04,443.846
0.036,443.87
0.043,443.905
0.036,443.94
0.037,443.973
0.036,444.01
0.042,444.03
0.032,444.068
0.041,444.095
0.038,444.115
0.038,444.152
0.041,444.184
0.039,444.208
0.032,444.238
0.038,444.269
0.04,444.304
0.04,444.338
0.047,444.36
0.033,444.384
0.04,444.413
0.042,444.439
0.043,444.467
0.043,444.507
0.039,444.525
0.037,444.554
0.042,444.61
0.042,444.652
0.03,444.686
0.035,444.708
0.043,444.739
0.032,444.768
0.039,444.789
0.042,444.809
0.037,444.847
0.039,444.88
0.041,444.918
0.042,444.952
0.04,444.988
0.043,445.024
0.032,445.053
0.043,445.072
0.031,445.111
0.043,445.147
0.034,445.208
0.032,445.244
0.039,445.268
0.031,445.291
0.038,445.313
0.038,445.342
0.039,445.385
0.04,445.428
0.041,445.455
0.033,445.496
0.035,445.52
0.04,445.565
0.031,445.604
0.029,445.65
0.044,445.684
0.03,445.707
0.032,445.739
0.032,445.77
0.042,445.805
0.037,445.848
0.039,445.881
0.04,445.912
0.046,445.943
0.046,445.988
0.033,446.024
0.043,446.06
0.045,446.095
0.028,446.132
0.045,446.168
0.033,446.199
0.041,446.241
0.035,446.274
0.032,446.31
0.033,446.346
0.042,446.365
0.042,446.394
0.039,446.416
0.035,446.445
0.044,446.476
0.034,446.521
0.04,446.55
0.045,446.574
0.035,446.617
0.039,446.651
0.037,446.686
0.028,446.709
0.034,446.749
0.04,446.777
0.042,446.803
0.032,446.837
0.03,446.879
0.03,446.922
0.04,446.962
0.033,446.995
0.038,447.03
0.044,447.067
0.042,447.095
0.037,447.123
0.038,447.146
0.035,447.189
0.029,447.224
0.038,447.256
0.036,447.287
0.034,447.325
0.039,447.358
0.042,447.391
0.032,447.443
0.043,447.482
0.032,447.507
0.032,447.535
0.044,447.574
0.04,447.624
0.038,447.644
0.038,447.682
0.047,447.693
0.041,447.726
0.036,447.754
0.041,447.787
0.044,447.814
0.031,447.862
0.037,447.876
0.033,447.91
0.042,447.945
0.04,447.972
0.045,448.014
0.032,448.057
0.044,448.075
0.037,448.116
0.038,448.14
0.038,448.164
0.035,448.214
0.036,448.251
0.036,448.288
0.03,448.318
0.043,448.343
0.046,448.381
0.041,448.42
0.03,448.454
0.042,448.496
0.038,448.527
0.041,448.588
0.046,448.628
0.036,448.653
0.039,448.692
0.041,448.729
0.035,448.762
0.045,448.78
0.037,448.808
0.043,448.846
0.035,448.874
0.029,448.912
0.034,448.949
0.036,448.979
0.045,449.001
0.034,449.025
0.034,449.055
0.041,449.104
0.042,449.148
0.043,449.198
0.04,449.25
0.032,449.268
0.048,449.296
0.042,449.326
0.04,449.362
0.036,449.4
0.04,449.42
0.03,449.446
0.039,449.473
0.036,449.52
0.038,449.573
0.037,449.614
0.043,449.642
0.043,449.688
0.039,449.725
0.043,449.766
0.039,449.794
0.036,449.83
0.036,449.863
0.037,449.879
0.044,449.902
0.039,449.932
0.037,449.965
0.039,450.011
0.031,450.039
0.039,450.062
0.043,450.102
0.037,450.142
0.043,450.162
0.034,450.195
0.042,450.235
0.046,450.272
0.038,450.327
0.035,450.377
0.034,450.41
0.043,450.444
0.039,450.486
0.039,450.528
0.033,450.564
0.037,450.6
0.032,450.627
0.031,450.671
0.038,450.711
0.038,450.773
0.039,450.819
0.034,450.856
0.04,450.891
0.039,450.949
0.032,450.991
0.038,451.022
0.036,451.049
0.042,451.086
0.036,451.123
0.039,451.15
0.033,451.17
0.032,451.193
0.039,451.219
0.034,451.257
0.043,451.306
0.033,451.343
0.038,451.388
0.031,451.413
0.043,451.447
0.049,451.499
0.042,451.522
0.038,451.565
0.038,451.612
0.035,451.65
0.038,451.701
0.035,451.738
0.041,451.765
0.041,451.803
0.037,451.832
0.034,451.871
0.043,451.898
0.04,451.934
0.042,451.972
0.038,452.012
0.034,452.051
0.035,452.087
0.045,452.118
0.038,452.15
0.041,452.184
0.038,452.222
0.045,452.251
0.036,452.293
0.037,452.33
0.039,452.37
0.042,452.396
0.038,452.447
0.029,452.485
0.039,452.513
0.045,452.565
0.037,452.589
0.043,452.628
0.035,452.678
0.032,452.71
0.044,452.74
0.039,452.763
0.041,452.813
0.041,452.848
0.032,452.884
0.045,452.905
0.036,452.92
0.035,452.957
0.047,452.979
0.036,453.022
0.04,453.05
0.04,453.095
0.04,453.135
0.051,453.169
0.037,453.202
0.034,453.241
0.04,453.271
0.033,453.287
0.042,453.32
0.043,453.347
0.041,453.377
0.039,453.406
0.032,453.433
0.04,453.46
0.036,453.483
0.034,453.521
0.032,453.555
0.036,453.603
0.039,453.644
0.032,453.681
0.045,453.715
0.038,453.761
0.034,453.807
0.043,453.855
0.043,453.883
0.04,453.91
0.03,453.949
0.031,453.975
0.036,453.994
0.04,454.031
0.041,454.077
0.037,454.124
0.036,454.155
0.042,454.186
0.038,454.221
0.033,454.252
0.038,454.294
0.035,454.338
0.039,454.376
0.044,454.413
0.033,454.433
0.046,454.465
0.038,454.526
0.039,454.559
0.035,454.589
0.044,454.617
0.033,454.649
0.04,454.665
0.043,454.701
0.039,454.722
0.04,454.763
0.038,454.803
0.042,454.832
0.037,454.871
0.041,454.908
0.039,454.94
0.035,454.966
0.035,455.011
0.03,455.036
0.03,455.071
0.038,455.097
0.042,455.125
0.03,455.158
0.035,455.192
0.04,455.232
0.042,455.268
0.045,455.296
0.039,455.338
0.037,455.386
0.036,455.421
0.034,455.477
0.039,455.509
0.039,455.548
0.032,455.602
0.042,455.636
0.04,455.667
0.039,455.696
0.04,455.738
0.042,455.763
0.04,455.805
0.042,455.82
0.043,455.85
0.034,455.891
0.038,455.929
0.037,455.97
0.032,456.0
0.037,456.028
0.034,456.079
0.041,456.115
0.038,456.144
0.035,456.186
0.029,456.204
0.03,456.243
0.034,456.276
0.036,456.317
0.038,456.368
0.037,456.389
0.042,456.425
0.037,456.471
0.034,456.504
0.043,456.526
0.035,456.556
0.035,456.586
0.035,456.626
0.039,456.66
0.03,456.702
0.031,456.735
0.044,456.762
0.048,456.788
0.031,456.847
0.036,456.869
0.033,456.885
0.035,456.918
0.033,456.958
0.048,456.99
0.032,457.03
