core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
41.56,3.37,2.12,1.67,1.49,1.32,2.36,3.05,275.95,3.65,709
41.81,3.22,2.24,1.58,2.08,1.46,2.92,3.39,275.96,3.7,710
41.72,3.17,2.25,1.66,1.89,0.98,2.8,3.23,258.47,3.71,711
41.59,3.15,2.05,1.26,2.18,1.13,2.27,3.16,278.54,3.37,712
41.54,3.22,2.11,1.37,1.82,1.3,2.86,3.38,292.94,3.47,713
41.87,3.03,2.5,1.62,1.89,1.66,2.85,3.18,284.11,3.48,714
41.91,3.08,1.56,1.64,2.15,1.53,2.76,3.23,251.95,3.31,715
41.69,3.21,2.39,1.47,2.13,1.51,2.65,3.07,261.96,4.2,716
41.53,3.29,2.04,1.72,1.6,0.9,2.94,3.35,266.73,3.7,717
41.59,2.82,2.28,2.01,2.01,1.03,2.5,3.42,272.96,3.95,718
41.95,2.95,2.29,1.58,2.04,1.27,2.91,3.47,269.67,3.82,719
41.6,3.4,2.4,1.76,1.76,1.37,2.76,3.48,269.17,3.14,720
41.5,3.84,2.13,1.53,1.85,1.39,2.67,3.34,265.98,3.66,721
41.55,3.75,2.34,1.78,1.65,1.18,2.91,3.45,254.96,3.35,722
41.49,3.72,1.99,1.58,1.76,1.56,2.51,3.69,276.72,3.87,723
41.5,3.62,2.85,1.62,2.19,1.54,2.9,3.41,286.5,4.23,724
41.69,3.81,2.13,1.66,1.92,1.17,2.67,3.69,281.09,4.22,725
41.67,3.61,2.17,1.54,1.62,1.24,2.74,3.6,297.78,3.98,726
41.53,4.0,2.49,1.63,2.06,1.07,2.66,3.58,231.13,3.95,727
41.53,3.83,2.04,1.71,2.0,1.39,2.64,3.84,284.26,4.29,728
41.63,3.79,2.36,1.86,1.64,1.27,2.59,3.57,271.61,4.25,729
41.68,3.86,2.08,1.73,1.6,1.34,2.88,3.93,291.66,4.21,730
41.4,3.73,1.88,1.49,2.28,1.18,2.68,3.49,290.72,3.83,731
41.76,4.06,2.16,1.56,1.77,1.35,2.7,3.35,286.24,4.22,732
41.5,3.6,1.82,1.48,1.84,1.25,2.75,3.02,243.56,4.34,733
41.59,3.91,1.88,1.61,2.01,1.39,2.83,3.38,276.46,3.94,734
41.56,3.86,1.75,1.58,1.85,1.5,2.71,3.48,282.65,3.88,735
41.71,3.86,1.68,1.33,1.91,1.31,2.65,3.21,311.61,3.99,736
41.76,3.86,1.75,1.57,1.98,1.01,2.62,3.67,310.89,4.26,737
41.91,3.56,2.96,1.18,1.76,1.59,2.56,3.42,294.31,3.91,738
41.79,3.68,1.66,1.31,1.65,1.24,3.0,3.54,287.26,3.74,739
41.57,3.72,1.6,1.2,1.58,1.5,2.92,3.7,291.4,4.17,740
30.75,3.7,2.05,1.85,1.03,1.14,2.55,3.45,202.85,4.8,741
30.94,3.35,1.54,1.19,1.63,1.5,3.27,3.32,292.57,3.78,742
31.57,3.73,1.93,1.13,1.87,1.18,2.56,3.63,282.71,4.29,743
38.75,3.46,1.87,1.42,1.8,0.94,3.26,3.62,264.58,4.1,744
31.31,3.55,2.29,1.6,1.54,1.13,2.88,3.27,254.23,4.04,745
30.84,3.25,2.0,1.38,1.96,1.19,2.97,3.48,249.12,3.86,746
30.88,3.72,1.85,1.4,1.8,1.39,2.13,3.26,269.78,4.12,747
31.29,3.58,1.73,1.54,1.9,1.14,2.91,3.48,270.6,4.12,748
31.06,4.05,1.99,1.58,1.95,1.02,2.81,3.41,280.24,4.34,749
31.34,3.45,2.01,1.66,1.76,1.34,2.98,3.04,288.95,4.14,750
32.3,3.78,2.04,1.46,1.6,1.22,2.98,3.59,247.07,3.94,751
30.16,3.4,2.02,1.36,1.39,1.17,2.99,3.51,261.25,3.99,752
30.91,3.77,1.74,1.36,1.68,0.64,2.83,3.52,278.24,3.98,753
31.47,3.85,2.24,1.62,1.73,1.56,3.15,3.55,374.75,3.79,754
30.95,3.88,1.87,1.17,2.0,0.86,2.72,3.21,233.25,5.58,755
30.6,3.66,1.62,1.03,1.8,0.87,2.56,3.04,245.66,4.04,756
30.42,3.37,2.38,1.63,1.72,1.12,2.55,3.23,245.77,3.95,757
31.26,3.53,1.85,1.38,1.91,1.13,3.36,3.19,238.12,3.94,758
30.34,3.77,2.11,1.51,1.93,0.95,2.7,2.59,226.86,3.94,759
31.15,3.54,1.72,1.38,1.82,1.24,3.02,2.9,242.68,2.76,760
30.93,3.57,1.97,1.41,2.23,1.13,2.75,2.56,239.47,4.0,761
22.93,3.76,1.89,1.53,1.84,1.16,3.29,2.89,235.94,3.85,762
30.78,3.53,1.95,1.28,2.19,0.84,3.14,2.9,253.93,4.32,763
31.05,3.87,2.07,1.55,1.83,1.29,3.02,2.86,236.25,4.1,764
30.72,3.41,1.87,1.41,1.91,1.06,2.7,2.72,235.06,4.1,765
30.08,3.38,1.78,1.8,1.88,1.48,3.27,2.68,233.16,4.22,766
30.45,3.4,1.71,1.64,1.88,0.63,2.84,3.14,220.83,4.02,767
32.96,3.46,1.74,1.45,2.31,1.2,3.09,3.21,244.74,4.27,768
29.79,3.45,2.16,1.69,1.99,0.76,2.64,3.06,236.95,4.17,769
30.75,3.23,1.75,1.41,1.88,0.94,2.69,2.48,316.4,4.09,770
30.96,3.28,1.62,1.68,1.99,1.09,2.86,2.78,228.01,3.92,771
31.34,3.7,1.62,1.64,1.97,1.04,2.77,2.71,231.75,3.96,772
31.43,3.53,2.03,1.85,2.5,0.78,2.63,2.63,217.56,4.21,773
31.92,2.65,1.21,1.76,2.21,1.09,3.23,2.48,239.54,3.82,774
31.77,3.32,1.81,1.67,1.84,1.01,2.82,2.92,245.16,4.22,775
31.22,3.57,1.94,1.62,1.98,0.98,2.75,2.83,217.19,3.66,776
35.33,3.13,2.0,1.65,2.06,1.12,2.9,2.66,247.42,3.91,777
34.39,3.77,1.53,1.48,2.03,1.15,2.66,3.02,226.89,3.96,778
34.83,3.53,1.9,1.67,2.25,1.31,3.05,2.99,241.11,4.32,779
35.87,3.26,1.49,1.85,2.01,0.96,2.86,3.28,229.16,4.25,780
34.98,3.45,1.66,1.41,2.19,1.21,2.3,3.0,228.58,3.85,781
35.12,3.57,2.0,1.65,2.19,1.49,2.38,3.18,236.95,4.37,782
34.46,3.6,1.83,1.62,2.02,1.25,2.19,3.06,228.02,4.08,783
35.65,3.4,2.1,1.71,1.79,1.11,2.6,2.99,225.96,4.29,784
34.78,3.42,1.72,1.74,1.93,1.15,2.31,3.23,225.06,3.97,785
34.94,3.3,2.19,1.69,1.96,1.1,2.39,3.05,288.31,4.21,786
35.56,3.61,1.85,1.71,2.11,1.08,2.7,3.23,242.67,3.96,787
35.37,4.86,1.77,1.79,2.1,1.57,2.51,3.42,236.06,4.35,788
34.53,3.69,1.86,1.57,1.73,0.99,2.3,3.15,313.25,3.54,789
34.73,3.34,1.92,1.82,1.78,1.31,2.41,3.21,231.4,3.84,790
35.16,3.29,1.74,1.25,1.71,1.03,3.11,2.82,244.16,3.78,791
35.39,3.75,1.5,1.72,1.55,0.92,2.29,3.05,253.56,4.07,792
34.6,3.85,1.97,1.57,1.62,0.93,3.99,3.1,313.62,3.96,793
35.15,3.67,1.99,1.63,1.43,1.38,2.4,2.74,271.48,4.04,794
35.26,3.35,1.91,1.5,1.94,1.15,2.22,2.99,307.34,3.91,795
34.3,3.47,1.63,2.01,1.73,1.21,2.21,2.81,292.47,3.78,796
35.47,3.38,2.14,1.55,1.37,1.34,2.41,3.39,344.01,4.02,797
34.28,3.25,1.96,1.24,1.79,0.79,1.33,2.89,163.33,4.15,798
34.52,3.51,1.96,1.58,1.36,0.47,2.53,3.06,302.16,3.34,799
35.3,3.51,2.41,1.5,1.67,1.12,2.48,3.27,294.66,3.27,800
35.96,3.47,2.07,1.23,1.71,1.1,2.41,3.52,252.06,3.46,801
35.84,3.49,1.91,1.5,1.77,1.08,2.51,3.09,365.83,3.17,802
34.01,3.51,2.05,1.34,1.56,1.09,2.18,3.12,210.2,3.76,803
35.28,3.59,2.14,1.04,1.74,1.21,2.12,3.26,254.8,3.17,804
34.08,3.51,1.81,1.44,1.55,1.45,2.34,3.3,244.96,3.37,805
35.14,3.44,2.24,1.21,1.42,1.32,2.46,3.03,242.03,3.48,806
35.6,3.33,2.08,1.17,1.36,1.14,2.28,2.78,219.5,3.61,807
34.45,3.5,1.81,1.09,1.35,1.16,2.4,3.19,281.55,3.49,808
35.23,3.54,2.08,1.59,1.84,1.21,2.72,2.93,333.3,3.5,809
34.85,3.54,2.19,1.35,1.57,1.2,2.4,3.38,374.15,3.23,810
35.42,3.5,1.95,1.58,1.76,1.2,2.28,3.04,295.61,3.41,811
35.38,3.52,2.5,1.38,1.44,1.41,2.53,3.27,168.53,3.47,812
30.1,3.57,1.82,1.37,1.59,1.27,2.51,2.89,250.17,3.15,813
32.39,3.71,2.26,1.37,1.61,1.32,2.64,3.01,305.23,3.27,814
33.41,3.63,2.36,1.57,1.59,0.92,2.34,3.06,224.04,2.81,815
32.95,3.7,1.92,1.69,1.62,0.97,2.59,2.98,274.09,3.27,816
33.52,3.85,2.0,1.43,1.68,1.03,2.76,3.24,303.07,3.48,817
36.08,3.55,2.18,1.65,1.74,1.51,2.38,3.35,154.72,3.47,818
32.09,3.57,1.98,1.47,1.61,1.33,2.35,4.0,198.86,3.74,819
33.55,3.37,2.32,1.62,1.8,1.27,2.33,3.2,290.02,3.23,820
35.23,3.21,3.03,1.56,1.63,1.43,2.62,3.14,227.88,3.05,821
37.89,3.11,2.04,1.81,1.54,1.0,3.14,3.25,254.23,3.69,822
35.89,3.36,2.0,1.15,1.62,1.15,2.81,3.14,274.46,3.35,823
32.04,3.41,1.95,1.34,1.7,1.66,2.65,3.46,263.52,3.44,824
31.91,3.31,0.9,1.71,1.38,1.24,2.54,3.29,300.32,3.36,825
35.17,3.24,2.24,1.31,1.61,1.28,2.64,3.32,273.29,3.46,826
33.57,3.43,1.91,1.24,1.49,1.1,2.76,3.4,276.84,3.7,827
32.93,3.4,1.86,1.5,2.0,1.26,2.58,3.21,254.07,3.35,828
31.48,3.23,2.02,1.92,1.55,1.02,2.78,3.13,284.93,3.63,829
32.37,3.47,2.25,1.88,1.47,1.15,3.0,3.4,287.93,3.24,830
32.36,3.16,1.94,1.93,2.12,1.14,2.69,3.26,291.49,3.35,831
30.96,3.47,1.56,1.67,1.62,1.3,2.42,3.3,242.86,3.36,832
30.46,3.3,1.84,1.69,1.61,1.15,2.41,3.4,247.55,3.46,833
31.06,3.49,2.1,1.86,1.67,1.26,2.93,3.46,293.93,3.39,834
34.98,3.21,2.08,1.53,2.06,1.42,2.8,3.37,272.8,3.32,835
34.29,3.13,2.36,1.71,1.71,1.29,2.75,3.56,271.22,3.27,836
33.58,3.33,2.0,1.61,1.88,0.74,2.82,3.32,281.05,3.69,837
35.72,3.22,2.12,1.29,1.7,1.19,2.78,3.32,251.21,3.82,838
35.56,3.36,1.89,1.57,1.63,1.33,2.58,4.66,268.01,3.95,839
34.34,3.57,1.99,1.58,1.81,1.34,2.9,3.47,258.75,4.13,840
27.84,3.74,2.08,1.41,1.94,0.99,2.8,3.27,275.9,4.07,841
34.48,3.48,2.17,1.52,1.57,1.05,2.49,3.39,226.37,4.22,842
34.93,3.68,1.98,1.58,1.77,0.87,2.74,3.27,274.82,4.17,843
33.64,3.99,2.14,1.97,1.77,1.07,2.75,3.36,247.54,4.04,844
33.65,3.48,2.07,1.67,1.52,1.28,2.82,2.92,275.94,4.21,845
31.65,3.57,2.21,1.47,1.8,0.94,2.44,3.24,273.19,3.52,846
36.79,3.74,2.11,1.85,1.93,0.86,2.65,3.28,235.61,4.06,847
34.46,3.7,2.17,1.83,1.56,0.98,2.81,3.5,341.85,4.03,848
36.42,3.43,1.89,1.65,1.71,0.87,2.8,3.14,279.81,4.04,849
40.74,3.57,2.16,1.71,1.57,1.33,2.46,3.0,283.67,3.84,850
38.72,3.36,2.43,1.93,1.71,0.95,2.66,3.39,269.42,4.02,851
56.74,3.63,1.9,1.76,1.67,1.04,2.59,2.82,284.63,3.83,852
40.48,3.57,2.41,1.62,1.86,0.86,2.57,3.08,251.63,3.71,853
33.91,3.3,2.0,1.64,1.74,1.36,3.04,2.47,304.42,4.06,854
34.83,3.37,1.93,1.95,1.76,0.98,2.43,3.11,277.64,4.19,855
35.61,3.7,2.19,1.34,1.57,0.95,2.7,2.97,268.33,3.93,856
39.8,3.68,2.57,1.5,1.66,0.98,2.62,3.42,286.38,4.0,857
42.98,3.18,2.08,1.68,2.38,0.94,2.7,3.35,299.66,4.09,858
35.49,3.34,2.16,1.55,1.8,0.92,3.03,3.26,130.08,3.88,859
40.94,3.3,1.89,1.83,2.15,0.93,3.29,3.5,277.43,4.03,860
40.52,2.82,1.65,1.5,1.95,1.08,2.79,3.13,257.18,3.71,861
38.62,2.7,1.75,1.38,1.93,0.74,2.8,3.07,266.17,3.77,862
27.82,2.86,2.54,1.13,1.92,1.2,2.78,3.27,250.37,4.1,863
43.53,2.71,1.62,1.36,1.45,1.25,2.84,3.37,275.27,4.08,864
34.22,2.95,1.66,1.31,1.85,0.9,2.44,3.52,33.83,4.08,865
31.4,2.76,1.96,1.31,2.13,1.39,2.62,3.59,241.07,4.2,866
38.32,2.74,1.86,1.2,2.07,1.1,2.69,3.2,273.95,4.12,867
36.27,2.35,1.77,1.43,1.73,1.42,2.97,3.42,277.24,3.87,868
38.9,2.59,1.64,1.16,2.1,0.29,2.87,3.59,270.07,4.05,869
41.94,2.53,1.5,1.47,1.8,1.1,2.95,3.88,246.08,4.32,870
39.44,2.57,1.68,1.36,1.53,1.26,2.51,3.41,260.95,3.87,871
43.76,2.81,2.05,1.24,2.03,0.96,2.51,2.86,263.97,4.06,872
43.22,2.6,1.41,1.19,2.0,0.77,2.64,3.46,241.87,3.89,873
40.98,2.97,1.49,1.19,1.69,1.63,2.35,3.57,295.91,3.88,874
40.51,2.89,1.65,1.18,1.82,1.14,2.52,3.51,255.1,3.75,875
36.86,3.04,1.42,1.36,1.94,1.25,2.89,3.81,263.18,3.55,876
39.21,2.95,1.81,1.19,1.78,1.37,2.53,3.58,246.8,3.77,877
43.5,2.61,1.72,1.31,2.13,1.41,2.67,3.38,281.31,3.4,878
37.66,3.04,1.76,1.51,1.97,1.31,2.33,3.54,234.46,3.68,879
35.43,2.75,1.95,1.3,1.99,0.87,2.82,3.58,289.33,2.85,880
45.06,3.5,1.42,1.32,1.96,0.97,2.87,3.77,230.8,3.76,881
35.57,3.45,1.68,1.3,1.8,1.02,2.73,3.59,273.69,4.09,882
36.63,3.49,1.83,1.14,1.7,1.04,2.69,3.36,273.21,3.85,883
39.66,3.53,1.65,1.29,1.9,1.08,3.03,3.49,221.09,3.68,884
35.5,3.35,1.76,1.61,1.84,1.14,2.67,2.7,251.74,3.67,885
36.95,3.38,1.91,1.21,2.09,1.16,2.78,2.5,230.11,3.57,886
35.69,3.35,1.65,1.29,2.16,1.01,2.49,2.83,255.87,3.49,887
36.92,3.4,1.64,1.21,2.03,1.25,2.65,3.02,283.67,3.22,888
35.82,3.47,1.63,1.24,1.96,1.4,2.3,2.86,194.52,3.62,889
35.77,3.69,1.74,1.25,1.96,1.09,2.66,3.0,291.49,3.55,890
35.65,3.64,1.78,1.23,1.85,1.13,2.47,3.07,292.24,3.55,891
36.39,3.69,1.68,1.33,1.91,0.94,2.84,2.68,284.91,3.58,892
35.95,3.24,2.19,1.37,2.2,0.89,2.57,2.4,290.81,3.23,893
36.72,3.46,1.93,1.26,1.94,0.71,2.66,2.81,301.93,3.49,894
35.01,3.47,2.0,1.08,1.67,0.85,2.63,3.23,273.74,3.82,895
36.61,3.21,1.89,1.42,1.85,0.98,2.25,2.75,307.43,3.57,896
35.39,3.74,2.07,1.22,1.94,1.04,2.8,2.62,301.72,3.76,897
35.46,3.22,2.28,1.37,2.05,1.25,3.02,2.89,285.06,3.37,898
36.69,3.59,1.78,1.17,2.1,1.18,2.51,3.03,302.38,3.66,899
35.84,3.5,2.17,1.05,2.03,1.32,2.77,3.03,305.53,3.65,900
35.94,2.81,2.04,1.1,2.07,1.05,2.69,2.83,304.37,3.41,901
35.61,3.16,2.11,1.5,2.41,1.46,2.68,3.43,270.87,3.94,902
36.18,2.73,1.65,1.05,2.15,0.95,2.9,2.71,285.51,3.7,903
34.39,2.67,2.06,1.18,2.11,0.97,2.91,3.1,296.41,3.65,904
36.78,2.75,1.43,1.06,1.71,1.29,2.79,2.65,290.82,3.92,905
36.36,2.95,2.27,1.01,2.21,1.35,2.83,3.32,301.88,3.66,906
36.6,2.85,3.09,0.89,1.9,1.08,2.61,3.32,275.53,3.83,907
41.35,3.09,2.09,0.99,2.17,1.1,2.84,3.3,299.73,3.5,908
35.48,2.82,1.95,1.13,1.82,1.21,3.11,3.56,292.26,3.65,909
37.47,2.76,1.93,1.16,1.85,1.22,3.11,3.53,291.31,3.98,910
36.37,2.85,2.03,1.28,1.59,1.02,2.73,3.32,271.67,3.83,911
37.23,2.8,2.31,1.44,1.85,1.48,2.77,3.28,315.59,3.66,912
38.46,2.83,2.01,1.36,1.83,1.28,2.96,3.31,276.49,3.32,913
35.98,2.84,2.55,1.17,1.1,1.33,3.05,3.49,272.14,3.18,914
35.3,2.98,2.12,1.44,1.67,1.57,2.98,3.36,313.71,3.47,915
35.72,3.13,1.76,1.32,1.82,1.01,2.68,3.27,304.86,3.27,916
34.29,3.07,1.89,0.81,1.59,1.29,3.15,3.26,291.76,3.49,917
36.02,3.03,2.19,1.32,1.68,1.37,2.54,3.15,280.98,3.72,918
36.91,2.74,2.16,1.61,1.8,1.26,2.82,3.54,307.67,3.58,919
34.67,3.0,2.18,1.32,1.7,1.46,3.21,3.56,292.59,3.19,920
34.25,3.59,2.01,1.06,1.48,1.07,2.73,3.48,299.42,3.48,921
34.61,3.26,2.18,1.41,1.84,1.47,2.79,3.34,323.92,3.35,922
34.41,3.51,2.11,1.04,1.79,1.27,2.72,3.13,280.59,3.37,923
34.29,3.47,2.21,1.22,1.84,1.05,2.88,3.07,283.8,3.48,924
34.4,3.61,2.3,1.58,1.63,1.3,2.98,3.11,333.28,3.23,925
34.2,3.64,2.18,1.37,1.46,1.15,2.87,3.11,318.85,3.45,926
34.31,3.44,2.34,1.81,1.5,1.13,2.94,3.41,341.77,3.46,927
34.32,3.54,2.3,1.93,1.82,1.12,2.74,2.9,325.08,3.23,928
34.22,3.37,2.48,1.65,1.86,0.76,2.54,3.39,325.85,3.3,929
34.41,3.58,2.24,1.34,1.52,1.37,2.62,3.24,326.73,3.37,930
34.23,3.45,2.25,1.37,2.18,1.35,2.76,3.03,329.44,3.41,931
34.27,3.44,2.02,1.65,1.6,1.05,2.98,3.3,324.83,3.35,932
34.37,3.82,2.16,1.44,1.75,1.04,2.59,3.2,318.09,3.6,933
34.16,3.46,2.17,1.77,1.89,1.52,2.88,3.29,316.86,3.4,934
34.46,3.7,2.86,1.52,1.81,1.22,2.52,3.67,339.48,3.55,935
34.45,3.44,2.44,1.42,1.84,1.2,2.52,3.18,316.3,3.64,936
34.3,3.82,2.5,1.76,1.81,1.26,2.78,3.1,342.02,3.28,937
34.68,3.75,2.28,1.42,1.67,1.12,3.25,3.6,334.51,3.52,938
34.27,3.5,2.16,1.63,1.73,1.22,2.78,3.3,320.27,3.57,939
36.42,4.19,2.48,1.53,1.46,1.12,3.31,3.23,302.54,3.41,940
34.36,3.53,2.2,1.56,1.8,0.5,2.53,3.13,353.27,4.06,941
33.97,3.58,1.87,1.53,1.84,0.88,2.55,3.2,322.62,3.6,942
34.19,3.46,2.61,1.53,1.64,1.3,2.91,3.38,309.4,3.72,943
34.18,3.23,2.2,1.81,1.56,2.01,2.45,3.57,294.14,3.49,944
34.31,3.43,2.06,1.47,1.73,0.95,2.11,3.38,332.51,3.56,945
34.48,3.42,2.13,1.41,1.25,1.01,2.15,3.03,315.28,3.54,946
34.18,3.21,2.31,1.63,1.52,0.78,1.91,3.58,294.04,3.42,947
34.62,3.49,2.2,1.95,1.3,1.41,2.33,4.53,307.09,3.3,948
34.29,3.75,2.16,1.46,1.53,0.88,2.37,3.32,330.14,3.64,949
34.35,3.52,2.15,1.69,1.58,1.08,1.87,3.05,337.51,3.27,950
34.33,3.13,2.17,1.97,1.71,1.08,2.32,2.94,319.38,2.82,951
34.2,3.38,2.19,1.72,1.66,1.21,2.41,4.05,368.93,2.95,952
28.87,3.63,2.12,1.42,1.77,0.71,2.27,2.87,333.09,2.62,953
34.56,3.35,2.09,2.16,1.84,1.12,2.2,3.3,321.7,2.69,954
34.22,3.32,1.69,2.6,1.7,1.18,2.47,3.11,349.79,2.46,955
34.07,3.51,2.18,1.79,1.76,1.01,2.48,3.03,305.03,2.62,956
36.51,3.45,1.64,1.56,1.95,0.89,2.58,3.03,325.71,2.74,957
38.41,3.86,1.96,1.21,1.88,0.85,2.69,3.38,323.06,1.8,958
33.38,3.53,1.69,1.42,1.34,0.9,2.25,3.29,280.58,2.95,959
34.33,3.62,1.9,1.3,1.74,0.86,2.39,2.95,264.12,2.58,960
34.83,3.7,1.7,1.21,1.68,0.87,2.26,3.15,294.07,2.84,961
32.28,3.65,1.91,0.87,1.91,0.97,2.43,3.14,257.17,2.8,962
34.27,3.52,1.94,1.41,1.68,0.91,2.23,2.69,254.42,2.65,963
32.12,3.59,1.65,1.47,1.81,0.77,2.39,3.29,300.56,2.61,964
36.03,3.7,1.86,1.52,1.64,0.9,2.2,3.19,253.09,2.67,965
36.25,3.5,1.71,1.55,1.64,1.28,2.09,3.16,288.41,3.01,966
34.51,3.93,1.94,1.31,1.63,0.94,2.28,3.05,234.26,2.9,967
35.12,3.65,1.65,1.27,1.73,0.82,2.29,3.21,242.15,2.93,968
36.02,3.72,1.46,1.45,1.79,0.88,2.14,2.91,266.36,3.0,969
33.62,3.9,1.49,1.24,1.69,0.91,2.23,2.88,276.63,2.85,970
37.42,3.6,3.42,1.49,1.28,0.81,2.25,2.89,204.57,2.88,971
36.09,3.69,1.64,1.52,1.67,1.01,2.96,3.04,322.27,2.57,972
36.48,3.4,1.68,1.19,1.56,0.85,2.24,3.01,229.23,2.77,973
38.06,3.88,1.36,1.34,1.53,1.19,2.24,2.65,239.21,2.62,974
36.06,3.84,1.58,1.56,1.62,1.11,2.43,2.72,273.08,2.99,975
35.78,3.65,1.95,1.41,2.86,1.19,2.12,3.2,313.8,2.82,976
32.31,3.25,1.75,1.42,1.78,1.1,2.44,2.82,258.87,3.04,977
39.93,3.48,1.93,1.43,1.98,1.09,2.53,2.97,246.4,2.78,978
39.98,3.77,2.06,1.92,1.6,1.26,2.36,2.91,278.84,3.01,979
33.35,3.7,1.53,1.66,1.44,1.22,2.52,2.88,284.37,3.12,980
38.66,3.12,1.54,1.23,1.96,1.45,2.53,2.96,290.38,2.86,981
36.92,3.16,1.85,1.14,1.98,1.06,2.59,1.52,243.45,2.62,982
34.52,3.01,2.06,1.3,2.05,0.89,2.77,2.9,256.73,2.94,983
35.23,3.59,1.45,1.18,2.11,1.09,2.64,3.02,308.05,3.06,984
35.64,3.24,1.47,1.21,3.32,0.99,2.53,2.88,303.61,3.12,985
31.65,3.11,2.08,1.37,2.03,1.01,2.28,3.08,289.6,2.71,986
35.31,3.38,1.52,1.67,1.84,1.18,2.61,4.5,283.93,3.0,987
35.92,3.09,1.86,1.47,1.9,1.44,2.44,2.96,290.7,2.69,988
31.98,3.16,2.27,1.83,1.86,1.22,2.54,2.74,260.97,3.29,989
34.27,3.21,2.31,1.61,2.22,1.09,2.67,3.38,282.6,3.2,990
30.0,3.57,2.21,1.84,1.75,1.08,2.46,3.14,263.65,3.74,991
36.28,3.27,2.34,1.71,1.95,1.02,2.71,3.29,269.61,3.36,992
32.52,3.2,2.0,1.87,1.8,0.87,2.74,3.43,303.16,3.26,993
32.27,3.07,1.96,1.45,2.02,1.28,2.17,3.14,299.58,2.96,994
33.35,2.98,2.19,1.71,1.73,0.84,2.5,3.05,290.64,3.22,995
32.89,3.35,2.18,1.49,1.95,1.11,2.42,2.9,287.54,3.53,996
32.01,3.12,2.37,1.91,2.04,1.21,2.63,3.15,279.77,3.09,997
33.12,3.21,1.79,1.41,2.06,1.2,2.56,3.21,287.5,3.33,998
32.22,3.56,2.14,1.78,1.61,1.23,2.48,3.28,277.68,3.72,999
31.06,3.31,1.9,1.68,1.84,0.67,2.19,3.26,286.48,3.11,1000
33.95,2.97,2.19,1.72,2.15,1.36,2.59,3.2,314.18,2.99,1001
32.64,2.81,2.05,1.76,1.62,1.11,2.88,3.6,287.37,3.38,1002
31.67,2.41,1.92,1.49,1.91,0.8,2.41,3.13,293.73,3.17,1003
34.46,2.96,2.04,1.57,1.71,1.1,2.6,3.35,305.28,3.26,1004
32.99,2.95,2.52,1.71,1.84,1.1,2.47,3.11,306.28,3.35,1005
32.44,2.63,2.41,1.62,1.78,0.97,2.33,3.1,301.59,3.57,1006
31.8,2.54,2.38,1.47,1.94,1.17,2.92,3.06,285.48,2.97,1007
32.62,3.01,1.98,1.28,1.76,1.1,2.65,3.19,307.83,1.76,1008
33.58,2.55,1.96,1.6,1.65,1.21,2.74,3.06,279.62,3.46,1009
41.44,2.69,2.33,1.96,1.89,1.03,2.25,3.42,303.82,3.38,1010
32.16,2.62,2.08,1.77,1.5,1.06,2.37,3.26,281.16,3.41,1011
33.94,2.8,2.0,1.55,1.84,1.01,2.74,3.19,281.91,3.29,1012
32.53,3.21,2.14,1.54,1.95,1.04,2.37,3.11,285.75,3.14,1013
31.83,2.86,2.5,1.46,2.04,1.03,2.21,3.41,288.23,3.14,1014
31.91,2.56,2.27,1.82,1.71,1.08,2.53,3.25,312.04,3.5,1015
31.81,2.7,1.97,1.72,1.97,1.47,2.24,3.32,295.62,3.51,1016
31.85,2.55,1.96,1.5,1.72,0.98,2.57,3.23,285.31,3.12,1017
33.89,3.22,2.09,1.45,2.01,1.25,2.62,3.34,285.57,3.21,1018
33.45,2.85,1.91,1.74,2.03,1.05,2.84,3.14,303.46,3.41,1019
31.68,2.43,2.22,1.58,2.27,1.21,2.62,3.25,287.28,3.23,1020
32.29,4.69,2.02,1.43,1.89,0.99,2.6,2.92,292.8,3.58,1021
30.17,3.07,2.14,1.34,1.82,1.2,2.07,2.99,302.47,3.21,1022
31.32,3.18,2.04,1.5,1.18,1.3,2.37,3.14,272.97,3.59,1023
32.42,3.49,1.65,1.43,1.15,0.71,2.6,3.35,312.11,3.37,1024
33.19,3.36,1.73,1.52,1.95,1.33,1.92,3.33,291.8,0.64,1025
32.74,2.96,2.61,1.38,1.66,1.27,1.99,3.15,284.61,3.17,1026
22.48,3.54,1.63,1.53,1.63,1.04,2.61,3.25,212.77,3.06,1027
33.25,3.53,2.08,1.51,2.38,1.04,2.69,3.2,240.2,2.78,1028
32.13,3.01,2.06,1.6,1.62,1.18,2.45,3.15,240.57,3.45,1029
40.22,3.48,2.02,1.48,1.72,1.34,2.21,3.44,246.72,2.9,1030
34.93,3.58,2.31,1.1,1.96,0.87,2.24,3.28,258.11,4.08,1031
41.24,4.78,1.77,1.4,1.43,1.2,2.21,2.84,231.17,3.69,1032
40.14,3.26,1.78,1.3,1.95,1.31,2.15,3.85,246.68,3.06,1033
38.94,3.13,1.95,1.29,1.58,0.78,2.13,3.24,233.47,3.83,1034
36.3,3.24,2.03,1.55,1.58,1.28,2.3,3.35,238.43,3.02,1035
37.27,3.2,2.1,1.35,1.69,1.29,2.27,3.33,244.6,3.38,1036
41.64,3.25,2.17,1.52,1.64,0.9,2.08,3.37,263.0,3.83,1037
36.15,3.35,2.14,1.41,1.51,1.15,2.36,3.63,264.73,3.38,1038
35.27,3.55,2.06,1.49,1.8,1.37,2.4,2.77,251.56,3.97,1039
