response_time,norm_time
0.239,507.955
0.237,508.119
0.242,508.451
0.202,508.733
0.224,509.057
0.243,509.55
0.211,509.876
0.214,510.111
0.227,510.383
0.22,510.879
0.235,511.288
0.247,511.812
0.236,512.097
0.228,512.385
0.229,512.689
0.221,513.13
0.244,513.582
0.214,513.878
0.227,514.255
0.248,514.55
0.227,514.889
0.22,515.266
0.213,515.671
0.208,516.06
0.239,516.525
0.216,516.946
0.229,517.242
0.238,517.559
0.211,517.74
0.222,518.106
0.223,518.459
0.221,518.824
0.204,519.253
0.241,519.494
0.232,519.725
0.242,519.982
0.238,520.442
0.219,520.742
0.217,520.997
0.207,521.271
0.217,521.57
0.236,521.91
0.223,522.328
0.232,522.565
0.214,523.041
0.219,523.437
0.217,523.782
0.232,524.097
0.23,524.541
0.239,524.944
0.237,525.175
0.244,525.398
0.237,525.682
0.226,525.986
0.214,526.289
0.217,526.614
0.211,527.162
0.22,527.406
0.224,527.792
0.241,528.056
0.225,528.27
0.237,528.582
0.219,528.863
0.207,529.088
0.214,529.511
0.223,529.877
0.267,530.093
0.216,530.333
0.245,530.552
0.23,530.918
0.201,531.219
0.239,531.758
0.226,531.988
0.227,532.195
0.228,532.471
0.229,532.725
0.214,533.094
0.221,533.27
0.209,533.607
0.226,534.002
0.235,534.249
0.208,534.537
0.214,534.909
0.227,535.175
0.217,535.74
0.24,536.107
0.232,536.446
0.233,536.712
0.237,536.966
0.231,537.482
0.231,537.99
0.245,538.283
0.237,538.515
0.241,539.119
0.233,539.655
0.232,539.994
0.22,540.32
0.221,540.67
0.243,541.168
0.221,541.443
0.213,541.716
0.233,542.05
0.216,542.417
0.217,542.94
0.248,543.252
0.238,543.396
0.209,543.837
0.233,544.3
0.233,544.677
0.242,545.139
0.228,545.436
0.221,545.913
0.228,546.245
0.235,546.635
0.234,547.055
0.219,547.324
0.236,547.786
0.234,548.207
0.231,548.63
0.201,548.866
0.232,549.165
0.241,549.58
0.214,549.691
0.219,549.854
0.226,549.997
0.223,550.279
0.23,550.81
0.213,551.088
0.243,551.365
0.234,551.72
0.219,552.021
0.256,552.57
0.227,552.755
0.239,553.272
0.217,553.59
0.21,553.852
0.225,554.116
0.21,554.48
0.231,554.847
0.219,555.211
0.237,555.619
0.211,556.184
0.223,556.473
0.208,556.952
0.224,557.492
0.224,558.017
0.216,558.389
0.213,558.546
0.213,558.711
0.219,559.089
0.214,559.473
0.234,559.905
0.24,560.125
0.234,560.516
0.238,560.842
0.229,561.273
0.232,561.645
0.249,562.02
0.235,562.168
0.213,562.365
0.226,562.727
0.235,563.326
0.223,563.752
0.214,564.042
0.221,564.386
0.211,564.673
0.243,564.862
0.224,565.26
0.224,565.537
0.253,565.958
0.222,566.329
0.213,566.836
0.212,567.301
0.22,567.617
0.235,567.934
0.218,568.258
0.221,568.7
0.22,569.059
0.21,569.414
0.239,569.708
0.225,570.092
0.25,570.454
0.223,570.732
0.228,570.926
0.215,571.334
0.244,571.767
0.227,572.284
0.229,572.561
0.231,572.924
0.232,573.313
0.21,573.745
0.242,573.924
0.228,573.989
0.233,574.294
0.207,574.69
0.232,575.06
0.23,575.333
0.239,575.663
0.235,575.938
0.244,576.312
0.225,576.726
0.244,577.172
0.223,577.493
0.239,577.872
0.22,578.216
0.235,578.503
0.216,578.858
0.229,579.017
0.21,579.401
0.209,579.734
0.249,580.105
0.234,580.438
0.235,580.767
0.215,581.095
0.211,581.461
0.21,581.852
0.25,582.172
0.23,582.335
0.219,582.541
0.224,583.04
0.214,583.557
0.217,583.988
0.231,584.319
0.216,584.592
0.228,584.983
0.229,585.364
0.242,585.997
0.223,586.246
0.241,586.588
0.209,587.116
0.235,587.5
0.236,587.634
0.234,587.941
0.217,588.242
0.236,588.508
0.224,588.819
0.235,589.08
0.233,589.406
