core1,core2,core3,core4,mem,gpu,norm_ex_time
72.25,66.06,25.09,24.35,183.16,2.69,632
74.4,64.55,25.34,24.27,192.34,3.47,633
73.72,65.47,21.18,24.16,188.73,3.4,634
73.85,63.77,27.18,24.43,186.48,3.51,635
77.4,65.58,21.31,24.5,143.93,3.5,636
73.2,66.2,21.28,24.61,187.69,3.48,637
73.33,65.19,21.16,24.49,186.51,3.48,638
75.6,66.32,21.13,24.5,193.76,3.29,639
72.59,62.89,21.24,24.34,185.64,3.58,640
73.36,66.58,21.24,24.23,188.55,3.33,641
75.31,64.21,21.51,24.21,185.91,3.45,642
75.14,63.96,20.97,24.45,187.8,3.51,643
65.56,64.65,20.95,24.25,196.02,3.66,644
78.26,64.5,21.24,24.19,194.56,3.37,645
75.26,64.59,21.5,24.25,188.67,3.54,646
73.02,64.64,22.25,24.65,127.87,3.11,647
70.91,64.38,21.24,24.29,199.87,3.51,648
73.73,64.44,21.09,24.63,198.59,3.39,649
73.3,64.64,21.45,24.5,227.78,3.12,650
73.35,64.93,21.27,24.53,190.63,3.58,651
75.04,64.49,21.12,24.27,231.26,3.15,652
72.84,64.45,21.11,24.38,206.21,3.42,653
75.04,64.43,21.18,23.63,218.94,3.69,654
74.8,70.96,21.55,23.92,206.98,3.83,655
73.7,64.33,23.92,23.33,222.87,3.57,656
74.3,64.1,14.26,23.57,213.83,3.3,657
76.96,64.71,20.49,21.9,204.6,3.54,658
64.1,55.9,19.88,24.11,224.95,3.39,659
76.96,64.44,21.6,23.92,210.18,3.26,660
80.35,64.71,23.51,23.24,222.15,3.16,661
80.43,64.38,24.1,23.92,212.62,3.72,662
82.49,64.36,22.9,23.29,178.07,3.42,663
81.72,71.09,19.46,23.33,218.31,3.68,664
77.26,70.65,22.67,23.79,214.42,3.87,665
75.73,69.3,20.7,22.93,218.05,3.63,666
77.94,71.41,20.85,23.08,217.94,3.62,667
77.51,72.1,19.8,23.23,211.92,3.66,668
74.42,62.81,21.08,22.81,214.81,3.48,669
71.89,69.76,23.03,23.84,196.46,3.56,670
80.0,69.79,20.45,23.24,219.84,3.76,671
86.98,68.61,20.85,23.04,221.79,3.72,672
77.33,71.34,20.47,23.88,230.75,3.76,673
79.79,70.35,23.01,23.52,216.25,3.51,674
74.76,70.56,27.58,23.78,200.82,3.57,675
77.55,71.36,29.33,22.36,226.44,3.83,676
74.62,70.55,31.36,21.31,224.68,3.68,677
74.54,70.76,27.88,21.35,182.42,3.71,678
78.75,70.3,29.03,21.6,212.72,3.97,679
76.97,78.75,29.81,22.45,207.1,3.69,680
77.91,71.71,27.63,22.66,191.42,3.78,681
75.3,70.38,29.07,20.92,216.84,3.45,682
73.44,69.65,29.78,22.73,203.26,3.95,683
59.92,57.08,27.32,18.61,202.36,3.44,684
52.32,53.22,29.13,21.78,188.22,3.74,685
58.45,53.17,30.1,21.1,177.63,3.94,686
52.42,59.37,26.28,22.23,194.23,3.73,687
